,Ahmedabad,Bengaluru,Chennai,Delhi,Lucknow,Mumbai,Hyderabad,Patna,Gurugram,Visakhapatnam,Amritsar,Jorapokhar,Jaipur,Thiruvananthapuram,Amaravati,Brajrajnagar,Talcher,Kolkata,Guwahati,Coimbatore,Shillong,Chandigarh,Bhopal,Ernakulam,Kochi,Aizawl
2017-12-27,Severe,Satisfactory,Moderate,Very Poor,Severe,,Moderate,Very Poor,Very Poor,Poor,Very Poor,Moderate,Moderate,Moderate,Poor,,,,,,,,,,,
2017-12-28,Severe,Moderate,Moderate,Very Poor,Severe,,Moderate,Severe,Very Poor,Poor,Poor,Moderate,Poor,Moderate,Poor,,,,,,,,,,,
2017-12-29,Severe,Satisfactory,Satisfactory,Very Poor,Severe,,Moderate,Severe,Very Poor,Moderate,Poor,Moderate,Moderate,Moderate,Moderate,,,,,,,,,,,
2017-12-30,Severe,Satisfactory,Moderate,Severe,Very Poor,,Moderate,Severe,Very Poor,Satisfactory,Poor,Poor,Moderate,Moderate,Moderate,,,,,,,,,,,
2017-12-31,Very Poor,Satisfactory,Satisfactory,Severe,Very Poor,,Moderate,Very Poor,Very Poor,Moderate,Very Poor,Moderate,Moderate,Moderate,Moderate,,,,,,,,,,,
2018-01-01,Poor,Satisfactory,Satisfactory,Severe,Very Poor,,Moderate,Very Poor,Severe,Moderate,Very Poor,,Poor,Moderate,Moderate,,,,,,,,,,,
2018-01-02,Poor,Satisfactory,Satisfactory,Severe,Very Poor,,Moderate,Severe,Severe,Moderate,Very Poor,,Poor,Moderate,Moderate,,,,,,,,,,,
2018-01-03,Poor,Satisfactory,Moderate,Severe,Severe,,Moderate,,Severe,Moderate,Poor,Moderate,Poor,Satisfactory,Moderate,,,,,,,,,,,
2018-01-04,Severe,Satisfactory,Moderate,Very Poor,Very Poor,,Moderate,Very Poor,Very Poor,Poor,Poor,Moderate,Poor,Moderate,Moderate,,,,,,,,,,,
2018-01-05,Severe,Satisfactory,Moderate,Very Poor,Very Poor,,Moderate,Severe,Very Poor,Poor,,Moderate,Moderate,Moderate,Poor,,,,,,,,,,,
2018-01-06,Severe,Moderate,Moderate,Severe,Very Poor,,Moderate,Severe,Severe,Poor,,,Poor,Moderate,Poor,,,,,,,,,,,
2018-01-07,Severe,Moderate,Moderate,Very Poor,Very Poor,,Moderate,Very Poor,Severe,Poor,,,Moderate,Moderate,Poor,,,,,,,,,,,
2018-01-08,Severe,Satisfactory,Moderate,Very Poor,Severe,,Moderate,Severe,Very Poor,Poor,,,Moderate,Moderate,Poor,,,,,,,,,,,
2018-01-09,Poor,Satisfactory,Moderate,Very Poor,Severe,,Moderate,Severe,Very Poor,Moderate,,,Moderate,Moderate,Poor,,,,,,,,,,,
2018-01-10,Very Poor,Satisfactory,Satisfactory,Very Poor,Very Poor,,Moderate,Very Poor,Very Poor,Moderate,,,Poor,Moderate,Poor,,,,,,,,,,,
2018-01-11,Severe,Satisfactory,Moderate,Very Poor,Very Poor,,Moderate,Very Poor,Very Poor,Poor,,Moderate,Poor,Moderate,Poor,,,,,,,,,,,
2018-01-12,Severe,Moderate,Moderate,Very Poor,Severe,,Moderate,Very Poor,Very Poor,Very Poor,,Poor,Moderate,Moderate,Poor,,,,,,,,,,,
2018-01-13,Severe,Moderate,Poor,Very Poor,Severe,,Moderate,Severe,Very Poor,Poor,Poor,Moderate,Poor,Moderate,Poor,,,,,,,,,,,
2018-01-14,Severe,Moderate,Poor,Very Poor,Severe,,Moderate,Very Poor,Very Poor,Very Poor,Very Poor,Moderate,Moderate,Moderate,Moderate,,,,,,,,,,,
2018-01-15,Severe,Satisfactory,Moderate,Very Poor,Very Poor,,Moderate,Very Poor,Very Poor,Very Poor,Moderate,Moderate,Moderate,Moderate,Moderate,,,,,,,,,,,
2018-01-16,Severe,Satisfactory,Moderate,Poor,Very Poor,,Moderate,Very Poor,Poor,Poor,Moderate,Moderate,Moderate,Moderate,Moderate,,,,,,,,,,,
2018-01-17,Severe,Satisfactory,Moderate,Very Poor,Very Poor,,Moderate,Very Poor,Poor,Poor,Moderate,Moderate,Moderate,Moderate,Moderate,,,,,,,,,,,
2018-01-18,Severe,Satisfactory,Moderate,Severe,Very Poor,,Moderate,Very Poor,Very Poor,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,,,,,,,,,,,
2018-01-19,Severe,Moderate,Moderate,Severe,Severe,,Moderate,Very Poor,Very Poor,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,,,,,,,,,,,
2018-01-20,,Moderate,Moderate,Very Poor,Very Poor,,Moderate,Poor,Poor,Poor,Moderate,Moderate,Poor,Moderate,Moderate,,,,,,,,,,,
2018-01-21,Severe,Moderate,Moderate,Very Poor,Very Poor,,Moderate,Very Poor,Poor,Poor,Moderate,Moderate,Moderate,Poor,Moderate,,,,,,,,,,,
2018-01-22,Very Poor,Satisfactory,Moderate,Very Poor,Very Poor,,Moderate,Very Poor,Very Poor,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,,,,,,,,,,,
2018-01-23,Very Poor,Moderate,Moderate,Very Poor,Severe,,Moderate,Very Poor,Very Poor,Poor,Moderate,Moderate,Moderate,Moderate,Moderate,,,,,,,,,,,
2018-01-24,Severe,Moderate,Moderate,Poor,Very Poor,,Moderate,Very Poor,Very Poor,,Moderate,Poor,Moderate,Moderate,Moderate,,,,,,,,,,,
2018-01-25,Severe,Moderate,Moderate,Poor,Very Poor,,Moderate,Poor,Poor,,Moderate,Moderate,Moderate,Moderate,Moderate,,,,,,,,,,,
2018-01-26,Severe,Satisfactory,Moderate,Poor,Very Poor,,Moderate,Poor,Poor,,Moderate,Moderate,Poor,Satisfactory,Moderate,,,,,,,,,,,
2018-01-27,Severe,Moderate,Moderate,Poor,Very Poor,,Moderate,Poor,Very Poor,,Moderate,Moderate,Moderate,Satisfactory,Moderate,,,,,,,,,,,
2018-01-28,Severe,Moderate,Moderate,Very Poor,Very Poor,,Moderate,Very Poor,Very Poor,Moderate,Moderate,Moderate,Moderate,Satisfactory,Moderate,,,,,,,,,,,
2018-01-29,Severe,Satisfactory,Moderate,Very Poor,Very Poor,,Moderate,Very Poor,Very Poor,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,,,,,,,,,,,
2018-01-30,Severe,Satisfactory,Moderate,Poor,Very Poor,,Moderate,Very Poor,Very Poor,Poor,Moderate,Moderate,Poor,Moderate,Moderate,,,,,,,,,,,
2018-01-31,Severe,Moderate,Moderate,Poor,Poor,,Moderate,Severe,Poor,Poor,Moderate,Moderate,Poor,Moderate,Moderate,,,,,,,,,,,
2018-02-01,Severe,Satisfactory,Moderate,Poor,Very Poor,,Moderate,Very Poor,Very Poor,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,,,,,,,,,,,
2018-02-02,Severe,Moderate,Moderate,Very Poor,Very Poor,,Moderate,Very Poor,Very Poor,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Very Poor,,,,,,,,,,
2018-02-03,Severe,Satisfactory,Moderate,Poor,Very Poor,,Moderate,Very Poor,Poor,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Poor,,,,,,,,,,
2018-02-04,Severe,Satisfactory,Moderate,Poor,Very Poor,,Moderate,Very Poor,Poor,Moderate,Moderate,Poor,Moderate,Moderate,Moderate,Poor,,,,,,,,,,
2018-02-05,Severe,Satisfactory,Satisfactory,Very Poor,Very Poor,,Moderate,Poor,Poor,Moderate,Moderate,Poor,Moderate,Satisfactory,Moderate,Poor,,,,,,,,,,
2018-02-06,Severe,Satisfactory,Satisfactory,Very Poor,Very Poor,,Moderate,Moderate,Very Poor,Moderate,Moderate,Poor,Very Poor,Satisfactory,Moderate,Very Poor,,,,,,,,,,
2018-02-07,Severe,Satisfactory,Satisfactory,Poor,Very Poor,,Moderate,Poor,Poor,Moderate,Moderate,Moderate,Poor,Satisfactory,Satisfactory,Very Poor,,,,,,,,,,
2018-02-08,Severe,Satisfactory,Satisfactory,Very Poor,Poor,,Moderate,Poor,Very Poor,Moderate,Moderate,Moderate,Poor,Satisfactory,Moderate,Poor,Very Poor,,,,,,,,,
2018-02-09,Severe,Satisfactory,Moderate,Very Poor,Poor,,Moderate,Poor,Very Poor,Moderate,Moderate,Moderate,Moderate,Satisfactory,Satisfactory,Very Poor,Very Poor,,,,,,,,,
2018-02-10,Severe,Satisfactory,Moderate,Very Poor,Poor,,Moderate,Poor,Very Poor,Satisfactory,Moderate,Poor,Moderate,Satisfactory,Satisfactory,Moderate,Very Poor,,,,,,,,,
2018-02-11,Severe,Satisfactory,Moderate,Very Poor,Poor,,Satisfactory,Very Poor,Very Poor,Moderate,Moderate,Moderate,Poor,Satisfactory,Moderate,Moderate,,,,,,,,,,
2018-02-12,Severe,Satisfactory,Satisfactory,Poor,Poor,,Moderate,,Poor,Moderate,Moderate,,Moderate,,Moderate,Moderate,,,,,,,,,,
2018-02-13,Severe,Satisfactory,Moderate,Moderate,Poor,,Satisfactory,Very Poor,Moderate,Moderate,Satisfactory,Moderate,Moderate,Satisfactory,Moderate,Moderate,Very Poor,,,,,,,,,
2018-02-14,Moderate,Satisfactory,Moderate,Poor,Poor,,Satisfactory,Very Poor,Poor,Moderate,Satisfactory,Satisfactory,Moderate,Satisfactory,Moderate,Moderate,Poor,,,,,,,,,
2018-02-15,Very Poor,Satisfactory,Satisfactory,Moderate,Very Poor,,Moderate,Moderate,Poor,Moderate,Satisfactory,Satisfactory,Moderate,Satisfactory,Moderate,Moderate,Poor,,,,,,,,,
2018-02-16,Severe,Satisfactory,Moderate,Poor,Very Poor,,Moderate,Poor,Very Poor,Moderate,Moderate,Moderate,Moderate,Satisfactory,Moderate,Moderate,Very Poor,,,,,,,,,
2018-02-17,Severe,Satisfactory,Moderate,Poor,Very Poor,,Moderate,Very Poor,Very Poor,Moderate,Moderate,Poor,Poor,Satisfactory,Moderate,Moderate,Very Poor,,,,,,,,,
2018-02-18,Severe,Satisfactory,Moderate,Poor,Very Poor,,Moderate,Very Poor,Very Poor,Moderate,Moderate,,Poor,Moderate,Satisfactory,Moderate,Very Poor,,,,,,,,,
2018-02-19,Severe,Satisfactory,Moderate,Very Poor,Very Poor,,Moderate,Very Poor,Very Poor,Moderate,Moderate,,Moderate,Moderate,Satisfactory,Very Poor,Very Poor,,,,,,,,,
2018-02-20,Severe,Satisfactory,Moderate,Very Poor,Very Poor,,Moderate,Very Poor,,Moderate,Moderate,Moderate,Moderate,Moderate,Satisfactory,Very Poor,Very Poor,,,,,,,,,
2018-02-21,Severe,Satisfactory,Moderate,Very Poor,Very Poor,,Moderate,Very Poor,,Moderate,Moderate,Moderate,Poor,Moderate,Satisfactory,Poor,Very Poor,,,,,,,,,
2018-02-22,Severe,Satisfactory,Moderate,Very Poor,Very Poor,,Moderate,Very Poor,,Moderate,Moderate,Moderate,Poor,Satisfactory,Moderate,Moderate,Severe,,,,,,,,,
2018-02-23,Severe,Satisfactory,Satisfactory,Very Poor,Very Poor,,Moderate,Very Poor,,Moderate,Moderate,Moderate,Very Poor,Satisfactory,Moderate,Poor,Severe,,,,,,,,,
2018-02-24,,Satisfactory,Satisfactory,Very Poor,Very Poor,,Moderate,Very Poor,,Moderate,Moderate,Moderate,Moderate,Satisfactory,Moderate,Poor,Very Poor,,,,,,,,,
2018-02-25,,Satisfactory,Satisfactory,Very Poor,Very Poor,,Moderate,Very Poor,,Poor,Satisfactory,Moderate,Moderate,Satisfactory,Moderate,Poor,Very Poor,,,,,,,,,
2018-02-26,Severe,Satisfactory,Satisfactory,Moderate,Very Poor,,Moderate,Very Poor,,Moderate,,Moderate,Moderate,,Satisfactory,Moderate,Very Poor,,,,,,,,,
2018-02-27,Severe,Satisfactory,Moderate,Moderate,Moderate,,Moderate,Very Poor,,Moderate,Moderate,Moderate,Moderate,Satisfactory,Moderate,Moderate,Very Poor,,,,,,,,,
2018-02-28,Severe,Satisfactory,Moderate,Poor,Poor,,Moderate,Very Poor,,Moderate,Moderate,Moderate,Moderate,Satisfactory,Moderate,Moderate,Very Poor,,,,,,,,,
2018-03-01,Poor,Satisfactory,Poor,Poor,Poor,,Moderate,Very Poor,Poor,Moderate,Moderate,Moderate,Moderate,Satisfactory,Satisfactory,Moderate,Very Poor,,,,,,,,,
2018-03-02,Moderate,Satisfactory,Moderate,Poor,Poor,,Moderate,Very Poor,Poor,Moderate,Satisfactory,Moderate,Moderate,Satisfactory,Satisfactory,Poor,Very Poor,,,,,,,,,
2018-03-03,Poor,Satisfactory,Moderate,Poor,Poor,,Moderate,Poor,Poor,Moderate,Satisfactory,Moderate,Moderate,Satisfactory,Satisfactory,Poor,Very Poor,,,,,,,,,
2018-03-04,Severe,Satisfactory,Moderate,Poor,Poor,,Moderate,Moderate,Poor,Moderate,Satisfactory,Moderate,Moderate,Satisfactory,Satisfactory,Very Poor,Severe,,,,,,,,,
2018-03-05,Severe,Satisfactory,Satisfactory,Moderate,Moderate,,Moderate,Poor,Moderate,Moderate,Satisfactory,Moderate,Moderate,Satisfactory,Satisfactory,Very Poor,Very Poor,,,,,,,,,
2018-03-06,Severe,Satisfactory,Satisfactory,Moderate,Poor,,Moderate,Poor,Moderate,Moderate,Satisfactory,Moderate,Satisfactory,Satisfactory,Satisfactory,Poor,Very Poor,,,,,,,,,
2018-03-07,Severe,Satisfactory,Moderate,Moderate,Poor,,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Satisfactory,Satisfactory,Poor,Very Poor,,,,,,,,,
2018-03-08,Severe,Satisfactory,Moderate,Poor,Very Poor,,Moderate,Poor,Moderate,Moderate,Moderate,Moderate,Satisfactory,Satisfactory,Moderate,Poor,Poor,,,,,,,,,
2018-03-09,Severe,Moderate,Moderate,Very Poor,Poor,,Moderate,Poor,Poor,Satisfactory,Moderate,Moderate,Satisfactory,Satisfactory,Moderate,Moderate,Poor,,,,,,,,,
2018-03-10,Severe,Moderate,Moderate,Poor,Poor,,Moderate,Poor,Moderate,Moderate,Satisfactory,Moderate,Moderate,Satisfactory,Moderate,Very Poor,Very Poor,,,,,,,,,
2018-03-11,Severe,Moderate,Moderate,Moderate,Poor,,Moderate,Poor,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Satisfactory,Very Poor,Very Poor,,,,,,,,,
2018-03-12,Severe,Satisfactory,Moderate,Poor,Poor,,Satisfactory,Poor,Moderate,Moderate,Moderate,Moderate,Moderate,Satisfactory,Satisfactory,Very Poor,,,,,,,,,,
2018-03-13,Severe,Satisfactory,Moderate,Poor,Poor,,Satisfactory,Very Poor,Poor,Moderate,Moderate,Moderate,Moderate,Satisfactory,Satisfactory,Very Poor,,,,,,,,,,
2018-03-14,Severe,Satisfactory,Satisfactory,Poor,Very Poor,,Moderate,Very Poor,Moderate,Moderate,Moderate,Moderate,Moderate,Satisfactory,Satisfactory,Very Poor,,,,,,,,,,
2018-03-15,Severe,Satisfactory,Satisfactory,Very Poor,Very Poor,,Satisfactory,Very Poor,Moderate,Moderate,Moderate,Moderate,Moderate,Satisfactory,Satisfactory,Very Poor,,,,,,,,,,
2018-03-16,Severe,Satisfactory,Satisfactory,Poor,Poor,,Moderate,Very Poor,Moderate,Satisfactory,Satisfactory,Moderate,Moderate,Satisfactory,Satisfactory,Poor,,,,,,,,,,
2018-03-17,Severe,Satisfactory,Satisfactory,Poor,Poor,,Moderate,Poor,Poor,Moderate,Satisfactory,Moderate,Moderate,Satisfactory,Satisfactory,Moderate,,,,,,,,,,
2018-03-18,Severe,Satisfactory,Satisfactory,Moderate,Moderate,,Satisfactory,Poor,Moderate,Poor,Moderate,Moderate,Moderate,Satisfactory,Satisfactory,Poor,,,,,,,,,,
2018-03-19,Very Poor,Satisfactory,Satisfactory,Moderate,Moderate,,Satisfactory,Poor,Moderate,Moderate,Moderate,Moderate,Moderate,Satisfactory,Satisfactory,Moderate,,,,,,,,,,
2018-03-20,Severe,Satisfactory,Moderate,Poor,Poor,,Moderate,Poor,Moderate,Moderate,Moderate,Moderate,Moderate,Satisfactory,Satisfactory,Poor,,,,,,,,,,
2018-03-21,Severe,Moderate,Moderate,Very Poor,Poor,,Moderate,Very Poor,Poor,Moderate,Moderate,Poor,Moderate,Satisfactory,,Very Poor,Severe,,,,,,,,,
2018-03-22,Severe,Moderate,Satisfactory,Poor,Poor,,Moderate,Very Poor,Moderate,Moderate,Satisfactory,Poor,Moderate,Satisfactory,Satisfactory,Poor,Very Poor,,,,,,,,,
2018-03-23,Severe,Moderate,Satisfactory,Moderate,Poor,,Moderate,Very Poor,Moderate,Moderate,,Poor,Moderate,Satisfactory,Satisfactory,Poor,Poor,,,,,,,,,
2018-03-24,Severe,Satisfactory,Moderate,Moderate,Moderate,,Moderate,Poor,Moderate,Moderate,,Moderate,Moderate,Satisfactory,Satisfactory,Poor,Poor,,,,,,,,,
2018-03-25,Severe,Satisfactory,Moderate,Poor,Moderate,,Moderate,Poor,Moderate,Moderate,,Moderate,Moderate,Satisfactory,Satisfactory,Poor,Moderate,,,,,,,,,
2018-03-26,Severe,Satisfactory,Moderate,Poor,Moderate,,Moderate,Poor,Moderate,Satisfactory,,,Moderate,Satisfactory,Satisfactory,Poor,Moderate,,,,,,,,,
2018-03-27,Severe,Satisfactory,Moderate,Poor,Moderate,,Moderate,Poor,Moderate,Moderate,,,Moderate,Satisfactory,Satisfactory,Poor,Poor,,,,,,,,,
2018-03-28,Severe,,Satisfactory,Poor,Poor,,Moderate,Very Poor,Moderate,Satisfactory,,,Moderate,Moderate,Satisfactory,Very Poor,Very Poor,,,,,,,,,
2018-03-29,Very Poor,,Satisfactory,Poor,Poor,,Moderate,Very Poor,Moderate,Satisfactory,,,Moderate,Satisfactory,Satisfactory,Very Poor,Poor,,,,,,,,,
2018-03-30,Severe,Moderate,Satisfactory,Poor,Poor,,Moderate,Very Poor,Moderate,Satisfactory,,,Moderate,Moderate,Satisfactory,Very Poor,Moderate,,,,,,,,,
2018-03-31,Severe,Moderate,Satisfactory,Poor,Poor,,Moderate,Moderate,Poor,Satisfactory,,,Moderate,Moderate,Satisfactory,Poor,Moderate,,,,,,,,,
2018-04-01,Severe,Moderate,Satisfactory,Poor,Moderate,,Moderate,Moderate,Poor,Moderate,,,Moderate,Satisfactory,Satisfactory,Poor,Moderate,,,,,,,,,
2018-04-02,Severe,Moderate,Satisfactory,Poor,Poor,,Satisfactory,Moderate,Moderate,Satisfactory,,,Moderate,Satisfactory,Satisfactory,Moderate,Moderate,,,,,,,,,
2018-04-03,Severe,Satisfactory,Satisfactory,Poor,Poor,,Satisfactory,Moderate,Moderate,Satisfactory,,,Moderate,Satisfactory,Satisfactory,Moderate,Satisfactory,,,,,,,,,
2018-04-04,Poor,Moderate,Satisfactory,Poor,Very Poor,,Moderate,Poor,Poor,Satisfactory,,,Moderate,Moderate,Satisfactory,Moderate,Moderate,,,,,,,,,
2018-04-05,Severe,Moderate,Satisfactory,Very Poor,Poor,,Satisfactory,Moderate,Poor,Satisfactory,,,Moderate,Satisfactory,Satisfactory,Moderate,Moderate,,,,,,,,,
2018-04-06,Severe,Moderate,Moderate,Poor,Moderate,,Satisfactory,Moderate,Poor,Satisfactory,Moderate,,Moderate,,,Moderate,,,,,,,,,,
2018-04-07,Very Poor,Moderate,Satisfactory,Moderate,Moderate,,Satisfactory,Moderate,Moderate,Satisfactory,Moderate,,Moderate,Moderate,Satisfactory,Moderate,,,,,,,,,,
2018-04-08,Severe,Moderate,Satisfactory,Moderate,Moderate,,Satisfactory,Poor,Moderate,Satisfactory,Moderate,,Moderate,Moderate,Satisfactory,Moderate,,,,,,,,,,
2018-04-09,Severe,Satisfactory,Satisfactory,Moderate,Moderate,,Satisfactory,Moderate,Moderate,Satisfactory,Moderate,,Moderate,Moderate,Satisfactory,Moderate,,,,,,,,,,
2018-04-10,Severe,,Satisfactory,Poor,Moderate,,Satisfactory,Poor,Moderate,Satisfactory,Satisfactory,,Moderate,Satisfactory,Satisfactory,Moderate,,,,,,,,,,
2018-04-11,Very Poor,,Satisfactory,Moderate,Moderate,,Satisfactory,Moderate,Moderate,Satisfactory,Satisfactory,,Moderate,Moderate,,Moderate,,Satisfactory,,,,,,,,
2018-04-12,Severe,Satisfactory,Satisfactory,Moderate,Satisfactory,,Satisfactory,Moderate,Moderate,Satisfactory,Satisfactory,,Satisfactory,Satisfactory,,Moderate,,Satisfactory,,,,,,,,
2018-04-13,Severe,Satisfactory,Satisfactory,Poor,Satisfactory,,Satisfactory,Poor,Moderate,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Good,Moderate,,Satisfactory,,,,,,,,
2018-04-14,Severe,Satisfactory,Satisfactory,Poor,Satisfactory,,Satisfactory,Moderate,Moderate,Satisfactory,Moderate,,Moderate,Satisfactory,Good,Moderate,,Satisfactory,,,,,,,,
2018-04-15,Severe,Satisfactory,Satisfactory,Poor,Moderate,,Satisfactory,Poor,Poor,Satisfactory,Moderate,,Moderate,Satisfactory,Good,Moderate,Moderate,Satisfactory,,,,,,,,
2018-04-16,Severe,Satisfactory,Satisfactory,Poor,Moderate,,Satisfactory,Poor,Very Poor,Satisfactory,Moderate,,Moderate,Satisfactory,Good,Moderate,Moderate,Satisfactory,,,,,,,,
2018-04-17,Severe,Satisfactory,Satisfactory,Poor,Poor,,Satisfactory,Poor,Very Poor,Satisfactory,Satisfactory,,Moderate,Satisfactory,Good,Moderate,Moderate,Satisfactory,,,,,,,,
2018-04-18,Severe,Satisfactory,Satisfactory,Poor,Poor,,Satisfactory,Poor,,Satisfactory,Satisfactory,,Moderate,Satisfactory,,Moderate,Poor,,,,,,,,,
2018-04-19,Severe,Satisfactory,Satisfactory,Poor,Moderate,,Moderate,Poor,,Satisfactory,Moderate,,Moderate,Satisfactory,Good,Moderate,Poor,,,,,,,,,
2018-04-20,Poor,Satisfactory,Satisfactory,Poor,Poor,,Moderate,Poor,,Satisfactory,Satisfactory,Moderate,Poor,Satisfactory,,Poor,Satisfactory,,,,,,,,,
2018-04-21,Poor,Satisfactory,Satisfactory,Severe,Poor,,Moderate,Very Poor,,Satisfactory,Satisfactory,Satisfactory,Severe,Satisfactory,Satisfactory,Moderate,Moderate,,,,,,,,,
2018-04-22,Severe,Satisfactory,Satisfactory,Very Poor,Moderate,,Moderate,Poor,Moderate,Satisfactory,Satisfactory,,Moderate,Satisfactory,Good,Moderate,Moderate,,,,,,,,,
2018-04-23,Severe,Satisfactory,Satisfactory,Moderate,Moderate,,Satisfactory,Moderate,Moderate,,Satisfactory,,Moderate,Satisfactory,,Moderate,Satisfactory,,,,,,,,,
2018-04-24,Severe,Satisfactory,Satisfactory,Poor,Moderate,,Satisfactory,Moderate,Moderate,Satisfactory,Moderate,Moderate,Moderate,Satisfactory,,Moderate,Moderate,,,,,,,,,
2018-04-25,Severe,Satisfactory,Satisfactory,Poor,Poor,,Moderate,Very Poor,Moderate,Satisfactory,Moderate,Moderate,Moderate,Satisfactory,Satisfactory,Moderate,Moderate,,,,,,,,,
2018-04-26,Severe,Satisfactory,Satisfactory,Very Poor,Poor,,Satisfactory,Moderate,Moderate,Satisfactory,Moderate,,Moderate,Satisfactory,,Poor,,,,,,,,,,
2018-04-27,Severe,Moderate,Satisfactory,Very Poor,Poor,,Moderate,Moderate,,Satisfactory,Moderate,,Moderate,Satisfactory,Good,Moderate,Moderate,,,,,,,,,
2018-04-28,Severe,Satisfactory,Satisfactory,Poor,Moderate,,Satisfactory,Moderate,,Good,Moderate,,Moderate,Satisfactory,Satisfactory,Moderate,Moderate,,,,,,,,,
2018-04-29,Poor,Satisfactory,Satisfactory,Poor,Moderate,,Moderate,Moderate,,Satisfactory,Moderate,,Moderate,Satisfactory,Satisfactory,Moderate,Satisfactory,,,,,,,,,
2018-04-30,Very Poor,Satisfactory,Satisfactory,Poor,Moderate,,Moderate,Moderate,,Satisfactory,Moderate,,Moderate,Satisfactory,,,Satisfactory,,,,,,,,,
2018-05-01,Very Poor,Very Poor,Satisfactory,Moderate,Satisfactory,,Moderate,Moderate,Moderate,Satisfactory,Moderate,,Moderate,Satisfactory,Satisfactory,Moderate,Satisfactory,,,,,,,,,
2018-05-02,Poor,Moderate,Moderate,Moderate,Moderate,,Moderate,Moderate,Moderate,Satisfactory,Moderate,,Moderate,Satisfactory,Satisfactory,Moderate,Satisfactory,,,,,,,,,
2018-05-03,Very Poor,Satisfactory,Moderate,Moderate,Moderate,,Satisfactory,Moderate,Moderate,,Moderate,,Moderate,Satisfactory,Satisfactory,Moderate,Moderate,,,,,,,,,
2018-05-04,Poor,Satisfactory,Moderate,Moderate,Satisfactory,,Satisfactory,Moderate,Satisfactory,Satisfactory,Moderate,,Moderate,Satisfactory,Good,Moderate,Moderate,,,,,,,,,
2018-05-05,Very Poor,Moderate,Moderate,Moderate,Moderate,,Satisfactory,Moderate,Moderate,Satisfactory,Moderate,,Moderate,Satisfactory,,Moderate,Moderate,,,,,,,,,
2018-05-06,Severe,Satisfactory,Satisfactory,Poor,Moderate,,Satisfactory,Moderate,Poor,Satisfactory,Moderate,,Moderate,Satisfactory,,Moderate,Moderate,,,,,,,,,
2018-05-07,Poor,Moderate,Satisfactory,Poor,Poor,Satisfactory,Satisfactory,Poor,Moderate,Satisfactory,Satisfactory,,Moderate,Satisfactory,,Moderate,Moderate,,,,,,,,,
2018-05-08,Poor,Moderate,Satisfactory,Poor,Very Poor,Satisfactory,Moderate,Poor,Poor,Satisfactory,Satisfactory,,Poor,Satisfactory,,Moderate,Moderate,,,,,,,,,
2018-05-09,Poor,Satisfactory,Satisfactory,Moderate,Very Poor,Satisfactory,Moderate,Poor,Moderate,Moderate,Satisfactory,,Moderate,Satisfactory,Satisfactory,Moderate,Moderate,,,,,,,,,
2018-05-10,Severe,Satisfactory,Satisfactory,Poor,Poor,Satisfactory,Moderate,Poor,Moderate,Satisfactory,Moderate,,Moderate,Satisfactory,,Moderate,Moderate,,,,,,,,,
2018-05-11,Severe,Satisfactory,Satisfactory,Poor,Very Poor,Satisfactory,Satisfactory,Moderate,Poor,Satisfactory,Poor,,Moderate,Satisfactory,Satisfactory,Moderate,Moderate,,,,,,,,,
2018-05-12,Poor,Satisfactory,Satisfactory,Very Poor,Very Poor,Satisfactory,Satisfactory,Moderate,Very Poor,Moderate,Poor,,Moderate,Satisfactory,,Moderate,Moderate,,,,,,,,,
2018-05-13,Very Poor,Satisfactory,Satisfactory,Poor,Very Poor,Satisfactory,Moderate,Moderate,Poor,Moderate,Moderate,,Moderate,Satisfactory,Satisfactory,Moderate,Moderate,,,,,,,,,
2018-05-14,Poor,Satisfactory,Satisfactory,Moderate,Severe,Satisfactory,Satisfactory,Poor,Moderate,,Moderate,,Poor,Satisfactory,Satisfactory,Moderate,Satisfactory,,,,,,,,,
2018-05-15,Poor,Satisfactory,Satisfactory,Moderate,Moderate,Satisfactory,Satisfactory,Moderate,,Satisfactory,Moderate,,Poor,Satisfactory,Satisfactory,Moderate,Moderate,,,,,,,,,
2018-05-16,Poor,Satisfactory,Satisfactory,Moderate,Poor,Satisfactory,Satisfactory,Moderate,Moderate,Satisfactory,Moderate,,Moderate,Satisfactory,,Moderate,Moderate,,,,,,,,,
2018-05-17,Poor,Satisfactory,Satisfactory,Poor,Very Poor,Satisfactory,Moderate,Moderate,Poor,Satisfactory,Moderate,,Moderate,Satisfactory,Moderate,Moderate,Moderate,,,,,,,,,
2018-05-18,Poor,Satisfactory,Satisfactory,Poor,Poor,Satisfactory,Satisfactory,Moderate,Poor,Satisfactory,Poor,,Moderate,Satisfactory,Moderate,Moderate,Moderate,,,,,,,,,
2018-05-19,Poor,Satisfactory,Satisfactory,Poor,Poor,Satisfactory,Moderate,Moderate,Poor,Moderate,Moderate,,Moderate,Satisfactory,,Moderate,Moderate,,,,,,,,,
