Date,Ahmedabad,Bengaluru,Chennai,Delhi,Lucknow,Hyderabad,Patna,Gurugram,Visakhapatnam,Amritsar,Jorapokhar,Jaipur,Thiruvananthapuram,Amaravati
2019-12-26,6.64,7.56,10.48,19.25,8.21,9.47,19.81,13.7,22.95,10.44,8.49,45.77,8.87,2.37
2019-12-27,17.34,9.56,17.1,28.66,11.65,10.23,18.73,28.04,34.78,10.48,10.53,41.42,31.49,3.48
2019-12-28,11.4,7.86,13.01,60.13,17.43,10.37,19.61,46.31,4.21,9.62,8.95,24.38,16.91,2.19
2019-12-29,30.94,6.56,6.62,32.73,12.94,11.11,20.62,28.67,2.37,10.05,8.91,13.85,10.38,1.54
2019-12-30,34.49,6.4,5.03,54.97,26.55,11.1,31.1,40.07,3.22,9.78,8.88,8.7,10.75,1.63
2019-12-31,6.36,7.92,5.96,44.49,60.88,8.73,46.5,27.64,3.51,9.93,9.36,6.99,11.58,1.67
2020-01-01,3.78,9.03,6.69,109.53,91.75,8.24,45.23,105.65,2.83,9.91,8.89,3.97,9.66,1.67
2020-01-02,3.63,8.81,8.99,120.76,42.06,8.74,46.55,94.2,3.23,9.91,8.78,5.67,9.42,1.72
2020-01-03,7.06,6.62,10.43,111.09,26.23,8.11,40.49,96.93,3.25,9.63,8.8,7.54,12.86,1.81
2020-01-04,8.97,15.46,7.95,86.58,23.24,9.94,48.39,65.9,3.94,9.35,8.9,14.72,10.39,2.27
2020-01-05,5.41,6.86,4.8,29.99,13.04,10.67,29.64,31.39,3.03,9.51,8.58,22.43,8.19,1.73
2020-01-06,7.17,8.08,5.72,35.49,40.05,9.19,27.94,41.24,2.89,10.21,8.9,15.24,12.41,1.9
2020-01-07,7.37,10.11,4.27,24.08,29.29,8.09,49.98,9.69,3.13,9.75,8.91,5.69,14.76,1.95
2020-01-08,2.38,5.8,7.14,26.65,13.07,8.75,54.75,31.64,2.61,9.89,8.96,7.85,7.44,1.81
2020-01-09,2.41,7.15,9.27,14.71,18.41,10.08,36.27,4.78,37.52,9.68,8.8,6.2,11.33,1.83
2020-01-10,2.5,8.07,10.51,27.73,19.5,8.75,38.4,6.09,2.72,9.78,8.64,8.04,10.7,3.18
2020-01-11,2.38,6.52,11.64,43.83,43.94,10.9,39.04,10.64,3.13,9.37,8.73,20.28,11.59,1.91
2020-01-12,8.81,7.01,6.15,90.44,73.36,13.05,43.62,75.06,2.93,9.55,9.04,18.75,8.91,2.34
2020-01-13,8.08,10.78,6.12,61.38,22.88,12.77,64.44,27.86,20.91,9.67,8.69,18.39,9.89,2.61
2020-01-14,3.26,10.27,13.48,21.19,41.47,4.8,69.89,6.56,37.86,9.17,8.86,7.8,9.38,1.62
2020-01-15,3.59,10.74,7.2,29.61,50.39,2.88,67.57,10.86,20.01,9.84,8.95,5.32,8.02,1.72
2020-01-16,3.75,7.12,7.78,28.99,9.15,2.81,64.27,13.15,3.1,9.43,8.72,6.41,10.18,1.57
2020-01-17,20.06,12.3,8.07,31.58,24.8,6.4,31.14,13.77,2.81,9.63,8.75,16.71,9.09,2.1
2020-01-18,24.98,6.83,4.85,39.64,14.35,10.46,54.16,27.74,4.4,9.46,8.88,14.34,11.3,2.23
2020-01-19,13.05,5.34,6.4,18.6,11.23,11.5,57.96,4.47,15.49,9.3,8.54,12.23,9.67,2.01
2020-01-20,20.86,6.77,10.01,30.68,11.66,11.41,68.66,12.1,4.75,9.57,8.66,13.22,12.36,3.69
2020-01-21,33.0,6.26,8.14,63.49,60.79,10.09,107.88,32.28,3.1,9.44,8.95,6.07,11.01,4.31
2020-01-22,20.18,6.1,10.45,66.0,54.32,10.0,74.61,55.55,3.06,9.72,8.7,6.4,11.28,2.86
2020-01-23,10.39,8.76,7.07,15.4,12.53,11.39,55.55,7.94,23.74,9.68,8.27,14.49,12.37,3.08
2020-01-24,18.14,7.99,11.88,23.68,23.46,16.57,50.88,4.56,16.76,9.54,7.84,14.49,9.63,2.53
2020-01-25,19.52,10.87,13.16,58.83,24.44,16.44,79.2,42.89,29.35,10.19,7.98,50.06,10.49,1.67
2020-01-26,118.0,9.21,15.35,74.63,30.88,16.82,92.9,55.58,6.9,9.88,7.47,48.34,8.15,2.48
2020-01-27,9.53,12.1,11.22,89.41,36.21,14.41,92.59,50.41,3.11,10.19,7.52,5.45,8.98,2.89
2020-01-28,11.31,6.61,8.75,17.85,16.79,11.61,81.87,5.44,20.2,10.76,7.77,5.91,8.58,2.5
2020-01-29,20.76,8.04,8.89,30.9,6.01,12.15,62.27,8.5,12.63,9.53,7.69,7.1,8.9,2.24
2020-01-30,36.07,17.25,9.47,30.79,11.12,15.2,34.98,8.47,16.23,10.0,7.41,9.58,7.82,2.65
2020-01-31,36.16,5.39,9.01,31.8,16.69,15.5,51.93,13.08,7.07,10.12,7.63,7.8,8.62,3.71
2020-02-01,15.2,5.09,8.9,49.25,9.79,13.41,41.1,44.31,4.93,26.46,7.89,13.5,8.23,2.75
2020-02-02,9.38,4.24,8.28,33.12,11.66,10.81,37.12,8.65,3.03,42.8,7.54,9.46,8.1,2.1
2020-02-03,10.08,9.12,7.46,50.47,21.77,11.29,55.37,37.53,2.94,59.14,7.76,6.81,9.36,3.38
2020-02-04,29.48,7.82,10.16,92.85,45.18,11.47,114.81,60.96,17.13,27.82,7.66,5.59,9.94,3.19
2020-02-05,30.93,6.88,12.01,41.58,9.41,12.03,69.35,34.62,30.16,17.32,7.72,7.46,8.88,2.92
2020-02-06,6.1,7.34,13.34,33.37,23.45,11.42,105.41,14.89,6.41,18.61,7.45,6.67,8.36,4.32
2020-02-07,23.75,5.71,9.08,64.24,10.75,10.06,132.03,54.43,21.4,17.94,7.75,5.39,9.4,2.13
2020-02-08,14.56,5.64,7.69,30.62,20.0,13.62,109.82,10.6,3.21,17.97,8.53,5.21,9.56,1.94
2020-02-09,6.25,4.66,6.44,35.28,24.68,12.81,70.73,14.33,2.92,17.18,16.02,12.8,7.77,2.15
2020-02-10,8.62,5.3,5.24,56.93,20.91,11.81,63.82,35.54,3.27,17.14,23.51,28.12,8.71,2.36
2020-02-11,12.48,6.41,8.51,83.94,25.5,11.16,57.4,55.87,2.78,17.48,23.56,22.63,9.95,2.37
2020-02-12,27.61,6.23,7.23,38.78,25.03,11.99,25.07,15.08,2.75,18.01,24.29,17.45,4.89,2.4
2020-02-13,57.7,9.5,6.56,15.54,25.4,14.13,51.42,7.68,20.69,17.64,23.49,39.28,9.31,3.15
2020-02-14,18.72,15.25,7.34,12.35,9.48,27.33,67.53,7.13,3.34,16.9,24.3,9.45,8.61,2.24
2020-02-15,24.78,16.22,10.92,18.16,18.8,28.85,49.57,7.25,2.76,17.35,22.06,16.56,7.0,2.58
2020-02-16,14.28,6.18,8.46,42.02,20.87,17.31,88.38,17.66,2.44,17.22,23.69,43.28,8.14,1.97
2020-02-17,43.22,14.05,9.7,61.48,19.29,18.42,78.3,36.3,2.65,18.06,24.89,60.44,9.66,3.8
2020-02-18,59.34,6.85,16.63,39.22,14.65,13.0,46.99,35.08,2.38,17.56,22.62,78.5,6.82,2.77
2020-02-19,42.62,6.29,12.45,87.96,33.16,12.41,65.47,56.58,2.18,16.93,23.51,43.35,7.61,2.22
2020-02-20,22.33,7.98,9.18,10.13,10.82,10.85,69.4,6.7,2.05,18.38,24.13,5.57,7.79,2.17
2020-02-21,10.49,4.56,22.11,8.84,9.15,10.0,30.38,10.11,2.37,17.35,24.5,5.33,9.43,1.79
2020-02-22,4.78,4.67,7.52,29.86,10.02,10.68,34.41,15.58,2.34,28.08,24.5,5.44,9.26,1.78
2020-02-23,4.22,4.15,5.3,41.97,13.93,9.89,56.26,16.06,2.4,24.45,26.95,4.25,8.26,1.99
2020-02-24,10.92,5.07,9.17,29.23,13.42,9.62,43.81,16.16,2.39,19.87,27.48,8.2,10.44,1.94
2020-02-25,31.41,5.0,6.98,27.87,8.93,10.13,39.94,6.72,2.55,19.04,26.8,11.98,8.61,2.38
2020-02-26,70.45,5.03,5.38,56.86,9.86,12.79,62.21,45.69,2.08,21.07,24.4,8.24,7.97,2.46
2020-02-27,92.96,5.95,6.89,22.85,8.1,9.06,66.38,8.94,2.02,19.01,24.27,13.24,6.65,2.65
2020-02-28,57.77,5.36,5.5,8.21,8.88,4.75,83.94,4.91,2.73,17.4,24.06,6.78,8.74,2.22
2020-02-29,17.8,5.79,9.01,9.66,8.74,3.45,126.93,5.93,2.54,19.15,27.18,9.51,9.29,1.87
2020-03-01,22.34,3.51,5.7,20.57,7.19,4.18,105.03,18.49,2.34,17.9,24.83,4.88,6.52,1.68
2020-03-02,23.13,6.52,6.0,64.58,9.64,4.74,67.76,39.81,3.24,17.54,25.65,6.92,8.8,2.35
2020-03-03,21.26,8.97,9.25,50.52,5.88,3.4,87.68,50.59,2.64,18.06,24.4,6.06,11.74,2.55
2020-03-04,7.4,12.1,8.03,40.18,9.13,10.5,65.98,55.3,2.36,17.43,25.81,5.62,12.81,2.76
2020-03-05,8.43,6.09,10.95,11.78,5.23,11.81,41.1,6.49,2.0,17.71,24.23,6.66,13.16,2.18
2020-03-06,10.7,5.52,10.19,12.55,4.84,9.46,23.99,6.56,2.04,17.42,23.94,7.72,10.1,1.94
2020-03-07,12.19,5.26,11.16,17.41,5.93,11.0,42.04,10.48,1.94,17.79,23.22,13.14,8.31,2.46
2020-03-08,7.87,3.91,7.54,45.65,4.58,9.05,50.82,31.82,2.32,17.05,24.99,8.68,7.83,2.09
2020-03-09,5.55,4.74,10.69,18.86,4.91,10.27,32.94,6.75,2.11,17.35,24.36,10.32,7.45,3.17
2020-03-10,2.28,3.92,10.26,14.46,3.5,9.91,29.94,6.63,1.86,18.82,24.87,3.58,7.18,2.43
2020-03-11,3.56,4.86,9.69,10.1,4.5,9.77,33.52,4.09,2.12,18.14,25.7,4.71,6.12,2.13
2020-03-12,6.04,6.45,8.6,21.91,5.99,10.01,55.63,8.29,2.22,17.92,22.12,7.65,6.37,2.25
2020-03-13,6.95,6.76,11.59,29.31,6.73,9.16,61.82,13.32,2.17,17.22,25.14,16.42,5.68,2.24
2020-03-14,4.0,5.47,9.57,14.67,18.0,10.07,49.37,6.43,3.61,18.49,23.65,5.82,5.34,1.98
2020-03-15,5.11,4.07,9.33,26.33,22.6,10.48,62.01,9.08,2.44,17.4,27.46,4.56,7.55,2.21
2020-03-16,3.89,4.54,9.19,21.37,27.17,10.8,50.95,7.21,2.37,17.57,25.03,4.42,5.67,2.65
2020-03-17,16.02,4.75,9.98,26.05,38.86,10.63,57.11,8.85,1.96,18.18,25.85,7.64,5.32,1.93
2020-03-18,15.45,4.54,9.46,29.29,37.05,11.32,62.75,19.96,7.6,17.72,23.42,18.39,6.42,2.41
2020-03-19,15.07,4.96,9.42,37.81,22.96,9.2,60.09,24.1,21.71,17.38,25.22,15.7,7.94,2.32
2020-03-20,4.67,3.79,9.26,30.21,29.1,7.05,68.65,18.22,11.37,17.07,23.73,4.35,6.1,2.14
2020-03-21,9.82,6.2,8.1,31.58,17.01,8.88,79.46,13.97,8.58,17.69,23.6,4.06,5.83,1.78
2020-03-22,5.47,4.2,6.14,14.49,11.33,9.58,61.67,15.15,12.32,17.13,27.34,2.81,11.34,1.46
2020-03-23,4.98,4.01,7.97,11.75,11.28,8.0,57.01,7.66,7.82,17.86,24.86,3.11,4.9,1.54
2020-03-24,2.96,3.45,6.82,12.3,11.93,7.76,69.45,8.08,14.83,18.2,23.06,3.77,6.99,1.39
2020-03-25,4.28,2.62,5.78,13.09,9.75,7.76,52.49,8.13,8.56,18.43,22.87,3.25,7.27,1.38
2020-03-26,7.11,2.55,7.27,9.02,7.12,7.92,51.67,6.32,6.26,17.79,23.61,3.11,5.59,1.58
2020-03-27,5.23,3.22,5.71,8.34,10.59,7.7,51.61,5.31,7.78,21.42,23.83,3.22,3.34,1.51
2020-03-28,4.67,2.63,5.52,9.87,11.3,3.67,47.07,5.82,7.15,19.93,23.77,3.22,3.34,1.52
2020-03-29,3.08,2.99,6.97,8.74,8.42,2.85,9.94,5.3,7.03,17.36,22.3,2.89,3.57,1.29
2020-03-30,4.11,3.02,9.82,8.29,9.02,3.05,7.69,4.84,6.23,17.8,22.89,2.68,7.66,1.45
2020-03-31,3.85,2.9,5.54,9.36,8.17,5.47,54.07,5.26,6.65,17.8,25.96,3.27,7.39,1.39
2020-04-01,4.5,2.51,6.25,10.4,12.71,3.72,55.33,6.31,9.9,18.48,25.31,2.77,7.47,1.4
2020-04-02,4.46,2.43,5.72,9.91,6.84,3.48,50.2,12.23,13.42,17.69,25.03,2.64,7.49,1.38
2020-04-03,4.51,2.43,5.23,9.29,5.85,3.8,36.73,5.33,14.76,17.88,24.48,2.65,5.27,1.38
2020-04-04,3.82,2.43,5.99,10.07,4.98,3.78,48.09,5.55,12.62,17.62,24.47,3.36,5.38,1.41
2020-04-05,3.35,2.48,5.9,10.99,4.78,5.19,55.6,7.51,13.75,16.81,24.08,2.92,5.46,1.34
2020-04-06,3.75,2.34,7.28,11.05,4.23,6.26,46.35,5.54,15.71,17.10333333333333,24.09,3.07,4.32,1.54
2020-04-07,3.87,3.05,6.29,8.5,3.98,20.04,43.36,5.26,15.8,17.396666666666665,24.14,3.32,5.7,1.46
2020-04-08,5.19,2.74,5.78,8.38,4.27,16.92,47.49,5.04,16.1,17.689999999999998,26.91,3.14,5.44,1.45
2020-04-09,5.07,2.51,6.43,8.49,3.42,23.69,39.83,4.98,9.67,17.98333333333333,26.39,2.97,3.37,1.51
2020-04-10,4.36,3.98,9.64,9.8,3.07,9.39,43.93,8.54,11.17,18.276666666666664,24.05,3.25,5.35,1.3
2020-04-11,3.06,2.35,8.81,9.54,3.15,10.56,66.61,10.44,12.22,18.57,25.82,3.15,5.58,1.4
2020-04-12,2.72,2.68,7.23,5.48,3.41,5.55,58.33,5.49,13.28,18.33,23.97,3.06,3.16,1.33
2020-04-13,2.81,3.74,6.84,7.16,4.78,6.95,66.58,6.16,13.86,17.65,25.24,5.69,5.43,1.31
2020-04-14,3.22,3.61,6.14,8.83,4.96,5.4,53.48,6.89,14.74,17.34,23.21,3.7,5.5,1.4
2020-04-15,2.28,2.76,6.87,10.37,4.66,5.55,74.44,7.03,13.85,20.86,23.73,4.27,5.47,1.48
2020-04-16,3.7,2.65,7.12,11.86,3.66,5.58,65.96,7.98,13.77,23.03,24.63,2.97,5.9,1.45
2020-04-17,4.22,2.62,6.4,8.12,5.3,6.43,69.71,5.4,12.65,18.7,24.61,3.22,5.08,1.37
2020-04-18,3.43,2.53,7.43,8.45,3.53,6.99,64.46,4.98,11.69,21.51,27.12,3.38,5.0,1.37
2020-04-19,3.66,2.61,6.86,10.13,5.06,7.75,51.52,5.28,15.55,18.12,26.72,3.4,5.07,1.44
2020-04-20,3.91,2.57,6.36,12.38,2.34,7.86,68.61,10.18,16.21,17.86,26.32,3.4,3.25,1.5
2020-04-21,3.41,3.12,5.98,8.89,2.35,8.29,65.76,4.95,18.55,19.48,23.91,3.28,5.61,1.47
2020-04-22,3.68,2.71,6.24,10.78,2.63,7.57,63.42,5.91,8.19,21.63,24.84,3.1,5.53,1.32
2020-04-23,3.93,2.9,7.55,9.42,2.95,7.51,54.14,8.65,10.88,23.49,25.02,3.3,5.62,1.39
2020-04-24,3.52,3.38,5.11,11.0,2.42,6.92,75.71,5.01,8.803333333333335,20.44,25.66,4.46,3.5,1.39
2020-04-25,4.83,3.67,5.23,9.6,2.46,6.91,61.52,4.25,6.726666666666668,22.04,24.89,3.28,7.02,1.36
2020-04-26,4.78,3.03,6.05,8.42,2.31,6.85,79.59,11.76,4.65,19.74,24.63,4.34,5.3,1.33
2020-04-27,3.99,3.17,6.7,8.28,2.09,6.72,77.24,4.24,3.4,38.1,24.73,3.62,5.6,1.41
2020-04-28,3.53,2.71,6.22,10.32,2.31,7.68,66.2,4.48,0.73,28.22,24.68,3.07,6.27,1.46
2020-04-29,3.18,2.68,5.23,12.66,2.19,7.11,79.67,4.39,1.73,26.75,25.19,3.26,6.17,1.42
2020-04-30,2.76,4.21,6.91,12.73,2.16,5.11,69.32,4.47,1.68,25.07,25.97,3.39,6.28,1.35
2020-05-01,2.83,3.34,4.3,11.8,2.26,5.72,114.38,4.28,2.52,20.93,24.48,3.58,5.67,1.4
2020-05-02,3.68,3.13,4.08,12.81,2.12,8.06,118.53,4.12,0.73,20.75,24.98,3.43,5.75,1.37
2020-05-03,4.69,3.02,4.35,12.72,2.13,6.32,115.29,4.02,3.03,23.93,25.0,3.61,3.01,1.45
2020-05-04,4.85,2.7,4.21,12.86,2.81,4.34,130.91,4.49,1.23,19.2,24.73,3.15,16.54,1.46
2020-05-05,3.6,3.09,4.47,13.93,2.14,6.48,95.96,4.16,2.07,19.59,23.86,2.55,26.19,1.12
2020-05-06,4.06,2.81,4.4,13.75,2.05,5.47,71.43,4.27,2.72,19.26,25.13,3.45,26.29,1.65
2020-05-07,3.74,2.9,4.15,10.31,2.97,5.48,114.83,4.18,1.56,33.61,24.47,3.99,27.93,1.52
2020-05-08,3.71,3.0,3.96,10.02,4.36,5.31,67.07,4.24,2.83,30.38,23.68,3.9,26.05,1.44
2020-05-09,5.61,3.05,3.81,9.47,4.57,5.26,60.69,3.93,1.39,22.45,23.61,4.68,26.69,1.28
2020-05-10,1.93,3.02,4.87,5.21,4.36,6.13,60.17,4.07,0.85,20.3,23.96,4.33,25.59,1.36
2020-05-11,1.85,3.08,4.7,4.8,7.17,7.1,69.66,4.56,1.59,20.67,25.05,4.52,26.22,1.56
2020-05-12,2.95,3.19,4.9,4.42,6.05,6.66,68.7,4.16,2.35,21.79,24.77,5.25,17.16,1.5
2020-05-13,4.12,3.27,4.24,5.09,6.82,6.12,75.09,4.76,2.09,19.55,24.36,4.73,4.93,1.52
2020-05-14,2.98,3.9,5.81,9.04,5.84,5.74,48.91,12.17,2.73,21.56,25.94,3.54,4.45,1.5
2020-05-15,3.93,4.43,11.19,6.76,6.54,6.46,37.32,52.57,3.17,22.88,24.37,3.14,6.48,1.52
2020-05-16,2.54,3.89,7.87,6.11,6.87,6.83,59.34,43.42,1.29,20.01,22.54,2.84,6.23,1.47
2020-05-17,2.5,3.12,8.53,9.24,8.12,6.68,56.99,8.38,1.09,20.35,23.46,3.39,5.27,1.78
2020-05-18,2.6,7.57,9.73,11.31,9.97,4.88,53.76,9.85,1.47,22.31,25.06,3.24,6.32,5.95
2020-05-19,4.15,3.75,8.39,16.68,8.1,5.65,50.13,14.08,2.0,21.5,24.02,5.12,6.86,1.64
2020-05-20,2.86,4.3,7.25,8.79,8.94,5.97,56.35,11.33,11.97,21.26,23.52,2.75,7.83,1.56
2020-05-21,2.64,4.38,6.7,9.67,8.36,7.65,56.98,15.32,3.5,20.08,24.29,5.21,6.75,1.43
2020-05-22,4.54,4.32,6.7,17.16,6.17,7.64,56.62,17.2,4.34,19.12,24.03,8.67,7.22,1.47
2020-05-23,2.58,3.49,6.9,16.74,5.22,6.29,63.49,7.49,3.27,18.45,25.13,3.54,7.33,1.51
2020-05-24,2.73,3.28,7.5,8.13,6.49,5.05,46.96,3.81,1.38,18.64,22.27,3.51,5.73,1.41
2020-05-25,3.98,3.88,7.42,9.3,7.09,5.23,42.88,3.83,2.76,17.69,24.06,3.61,8.22,1.42
2020-05-26,2.88,4.18,7.95,19.09,6.95,5.32,19.13,14.91,1.74,18.07,23.18,4.32,7.76,1.57
2020-05-27,3.65,4.73,9.17,7.58,6.48,4.95,14.95,4.82,1.69,16.63,23.53,5.62,8.02,1.39
2020-05-28,3.56,4.48,8.98,4.89,4.79,5.11,9.77,3.45,1.63,17.75,24.97,5.33,7.21,1.57
2020-05-29,3.29,5.1,9.04,5.14,5.07,4.82,15.25,4.17,2.6,19.41,24.44,4.94,6.63,1.52
2020-05-30,3.4,4.12,7.45,5.04,5.93,4.6,27.16,3.89,7.43,20.17,24.88,5.28,8.67,1.46
2020-05-31,3.82,2.39,6.8,5.02,7.98,8.9,18.76,9.54,2.38,27.84,24.14,5.79,4.85,1.42
2020-06-01,2.74,2.64,8.28,5.87,7.5,8.17,15.54,6.9,1.91,30.02,24.85,5.16,6.81,1.58
2020-06-02,2.71,3.09,10.66,7.25,10.32,7.23,38.19,5.19,2.81,23.06,25.4,5.13,7.57,1.66
2020-06-03,2.23,4.22,8.01,7.07,12.34,4.76,35.99,5.52,5.6,20.32,23.55,5.09,4.73,1.85
2020-06-04,4.99,7.19,7.75,11.87,11.51,5.38,80.08,5.26,4.12,20.82,24.24,5.37,7.87,1.76
2020-06-05,3.76,3.88,10.03,7.6,6.16,4.86,80.95,5.18,2.98,24.69,25.28,5.42,8.15,1.6
2020-06-06,3.91,4.61,8.42,5.85,8.3,5.54,78.07,5.64,3.38,21.22,25.24,8.05,5.12,1.33
2020-06-07,5.19,3.45,8.59,6.5,7.15,7.56,65.21,5.37,2.84,21.13,24.53,6.2,6.64,1.48
2020-06-08,4.88,4.64,10.77,7.94,7.15,7.27,56.15,5.61,6.55,19.32,25.15,7.22,10.48,1.62
2020-06-09,5.23,4.65,8.69,11.04,6.29,6.01,78.44,6.12,4.69,17.94,23.7,5.64,4.86,1.56
2020-06-10,5.9,11.1,9.47,16.38,6.11,7.09,72.04,6.56,4.78,17.59,24.55,5.52,6.4,8.5
2020-06-11,5.3,5.74,11.65,12.37,5.06,7.54,59.8,6.12,9.97,16.76,26.34,5.72,13.87,2.27
2020-06-12,5.28,5.17,10.61,12.41,5.42,5.99,82.57,6.78,12.17,16.68,23.54,5.2,12.96,1.66
2020-06-13,3.93,5.42,10.37,8.9,5.87,5.26,50.79,6.15,3.85,16.61,25.22,5.93,7.89,1.48
2020-06-14,3.16,4.77,8.98,8.19,5.57,5.45,19.32,5.72,2.81,15.92,24.09,5.37,7.95,1.6
2020-06-15,4.03,5.15,8.35,7.8,5.99,5.84,25.09,5.12,3.66,16.93,24.79,4.68,10.3,2.12
2020-06-16,6.95,5.16,9.39,7.35,5.23,5.49,25.75,5.75,6.67,19.94,24.3,3.96,13.27,4.88
2020-06-17,4.88,5.9,9.63,5.47,7.56,5.89,27.08,4.51,6.08,31.85,25.21,3.58,10.42,4.64
2020-06-18,6.87,5.57,11.16,6.02,5.84,5.66,39.74,4.66,4.94,21.98,23.27,5.33,9.26,3.27
2020-06-19,19.86,4.82,8.8,6.58,6.23,7.31,36.11,4.95,6.22,19.11,23.73,4.8,6.52,3.18
2020-06-20,11.79,4.48,8.8,6.53,6.83,5.78,21.9,5.51,3.78,58.55,23.66,4.75,8.88,1.52
2020-06-21,3.45,4.6,8.44,7.21,7.07,6.08,16.83,6.28,5.65,40.01,25.69,5.32,6.47,1.66
2020-06-22,4.48,5.59,9.42,5.67,6.49,5.72,20.33,6.49,5.58,23.84,26.27,5.51,8.19,2.05
2020-06-23,7.13,5.16,12.3,6.22,7.86,6.71,25.82,5.9,2.76,18.9,26.15,5.39,8.77,2.07
2020-06-24,13.07,5.41,7.17,6.63,8.94,7.2,22.42,5.31,1.22,17.0,23.07,5.83,8.14,1.86
2020-06-25,8.29,6.01,8.9,9.33,8.68,7.13,16.14,5.22,2.3,18.0,23.21,6.49,8.43,1.9
2020-06-26,8.96,4.42,6.83,9.67,7.93,5.71,10.37,2.65,5.91,23.35,24.39,6.61,8.81,1.88
2020-06-27,9.18,3.06,7.25,10.88,9.47,6.38,9.47,3.12,7.68,25.25,23.88,6.15,8.19,1.53
2020-06-28,6.37,2.69,7.81,12.67,10.39,5.79,30.19,5.62,3.42,23.11,25.44,5.6,7.0,1.43
2020-06-29,9.06,3.62,7.65,10.5,12.14,3.96,42.4,4.0,3.45,26.99,24.73,6.21,8.87,1.65
2020-06-30,7.09,4.61,8.42,5.99,6.14,2.63,42.12,6.29,4.05,22.03,25.1,5.48,8.65,1.74
2020-07-01,4.42,3.95,6.22,6.33,8.5,2.94,44.5,5.99,0.4,32.81,20.9,5.19,1.68,1.5
