Date,Bengaluru,Chennai,Delhi,Lucknow,Hyderabad,Gurugram,Jaipur,Thiruvananthapuram
12-06-2018,23.78,43.9,141.28,71.02,29.92,252.23,73.33,13.4
13-06-2018,27.34,45.77,261.77,80.85,30.85,551.86,84.79,13.5
14-06-2018,31.79,50.27,225.49,100.83,34.44,479.75,92.4,13.45
15-06-2018,61.43,66.88,153.28,124.13,27.83,376.76,70.52,12.81
16-06-2018,22.24,49.62,127.32,126.34,22.9,230.26,62.62,12.34
17-06-2018,17.38,59.7,84.47,155.05,21.99,219.43,54.54,11.32
18-06-2018,13.38,48.19,61.06,127.74,17.2,141.54,79.91,13.09
19-06-2018,32.62,52.41,52.76,70.44,14.61,119.39,58.91,15.52
20-06-2018,13.64,57.34,67.55,90.31,15.27,173.6,51.15,16.72
21-06-2018,16.71,60.06,76.98,107.2,10.31,251.28,83.77,20.49
22-06-2018,18.94,57.98,83.98,86.56,21.26,153.17,71.26,19.2
23-06-2018,23.76,61.21,81.33,140.01,20.07,171.14,69.38,17.08
24-06-2018,21.84,55.1,54.15,63.36,16.99,84.28,60.2,15.29
25-06-2018,51.82,61.59,46.9,71.89,16.31,121.95,52.05,13.66
26-06-2018,32.62,61.34,29.98,83.15,16.23,77.99,46.38,15.12
27-06-2018,11.68,76.53,52.48,47.6,17.64,44.56,53.68,13.41
28-06-2018,9.23,54.64,30.07,50.14,18.93,59.65,54.1,14.5
29-06-2018,11.93,57.46,37.11,40.13,18.18,40.69,77.05,17.1
30-06-2018,18.23,81.3,41.41,39.75,20.85,37.45,73.53,15.49
01-07-2018,19.15,68.11,34.18,38.35,16.91,37.7,92.72,17.82
02-07-2018,16.29,87.21,34.24,56.83,16.48,43.68,42.08,19.23
03-07-2018,21.63,54.36,44.55,43.54,16.28,47.39,42.91,23
04-07-2018,18.55,53.97,45.76,29.95,15.97,54.79,45.51,18.41
05-07-2018,20.36,55.84,50.41,35.47,13.22,60.75,79.95,19.07
06-07-2018,21.44,78.46,57.12,69.98,20.05,70.27,51.39,18.6
07-07-2018,15.56,54.32,61.93,96.52,22.74,66.14,62.56,16.08
08-07-2018,22.83,53.66,68.2,67.77,19.92,79.13,61.82,7
09-07-2018,21.11,62.38,70.48,48.77,16.63,113.08,61.97,15.77
10-07-2018,36.65,56.32,47.48,33.11,19.7,58.97,53.08,10.73
11-07-2018,20.8,49.15,39.78,32.77,19.05,57.75,51.71,17.48
12-07-2018,17.82,44.79,46.53,26.27,11.93,70.54,66.31,16.18
13-07-2018,16.63,45.82,28.44,27.48,13.21,43.08,27.49,17.58
14-07-2018,18.87,47.78,33.82,32.23,17.97,34.01,26.18,11.88
15-07-2018,17.08,50.76,37.76,35.31,16.12,30.95,25.63,9.01
16-07-2018,19.93,43,37.32,29.57,11.04,54.23,39.39,10.5
17-07-2018,16.98,37.08,34.26,33.6,12.14,56.42,20.77,11.1
18-07-2018,18.83,41.77,37.76,40.93,14.13,61.74,70.35,15.43
19-07-2018,16.82,47.86,35.04,58.27,14.39,53.97,25.27,13.54
20-07-2018,15.52,40.3,37.26,32.85,12.58,63.78,35.41,14.45
21-07-2018,17.44,46.01,50.21,24.25,19.61,61.81,61.42,18.23
22-07-2018,18.63,55.78,25.81,23.63,19.54,35.71,22.64,18.47
23-07-2018,19.86,50.08,32.39,22.34,17.69,46.01,25.16,18.71
24-07-2018,17.85,49.87,39.3,37.91,15.64,70.47,35.17,13.41
25-07-2018,17.62,35.67,34.7,28.26,17.88,55.24,31.45,12.69
26-07-2018,20,37.4,32.22,18.08,14.41,47.38,55.96,14.85
27-07-2018,22.28,41.69,21.75,46.07,14.52,24.77,52.41,16.1
28-07-2018,21.05,54.4,37.69,43.02,18.23,31.09,48.42,18.51
29-07-2018,20.1,54.77,44.03,40.79,26.09,53.09,50.68,17.59
30-07-2018,22.92,45.89,39.89,22.68,26.02,63.41,44.09,13.55
31-07-2018,20.96,51.13,50.59,18.21,19.21,67.55,53.4,13.44
01-08-2018,20.59,50.78,55.77,15.6,21.88,77.4,63.97,14.91
02-08-2018,20.73,39.82,71.5,31.51,25.77,126.74,68.84,14.62
03-08-2018,23.34,44.27,65.46,42.01,30.8,120.1,68.51,18.7
04-08-2018,27.61,52.36,69.75,72.38,23.43,171.29,61.58,19.14
05-08-2018,20.75,60.28,63.57,133.47,20.2,155.55,60.62,11.14
06-08-2018,23.63,60.81,50.64,92.95,26.91,69.07,50.47,9.04
07-08-2018,18.24,40.73,44.54,62.39,18.92,62.79,54.87,9.51
08-08-2018,18.35,26.05,36.7,32.23,16.17,47.14,51.27,11.16
09-08-2018,17.33,29.65,36.84,48.4,18.07,43.7,28.7,9.21
10-08-2018,18.24,45.66,46.24,49.25,17.09,59.37,34.8,8.67
11-08-2018,18.6,30.97,32.72,44.96,16.39,56.05,37.53,11.88
12-08-2018,10.61,26.95,25.7,33.21,11.98,67.48,26.76,10.35
13-08-2018,11.4,38.03,32.75,29.48,11.66,69.78,35.63,10.5
14-08-2018,13.1,35.44,46.85,52.39,16.97,71.72,51.3,6.88
15-08-2018,15.35,20.43,43,53.24,22.11,76.99,73.24,6
16-08-2018,12.86,26.01,36.49,18.45,7.78,49.45,38.92,12.86
17-08-2018,16.77,60.61,32.98,42.07,18.56,43.04,32.28,6.92
18-08-2018,20.09,55.4,32.11,57.75,15.3,45.82,33.39,10.26
19-08-2018,16.78,49.34,47.01,44.44,15.28,53.09,25.88,9.45
20-08-2018,24.78,69.17,61.1,31.45,13.19,90.54,28.61,11.81
21-08-2018,20.61,85.12,30.98,31.04,10.08,54.44,29.54,12.68
22-08-2018,20.75,52.23,29.75,42.25,10.33,49.61,39.29,17.56
23-08-2018,17.29,34.77,31.19,35.86,12.51,44.46,28.67,14.31
24-08-2018,18.74,40.39,23.71,31.25,14.36,46.65,29.88,21.91
25-08-2018,22.36,55.14,21.96,29.39,15.34,47.6,29.4,15.88
26-08-2018,18.42,32.83,23.96,159.64,14.61,43.06,34.97,16.86
27-08-2018,19.86,34.87,24.78,73.24,15.31,37.73,42.25,15.94
28-08-2018,21.93,29.44,29.26,33.84,16.51,46.43,44.1,9.94
29-08-2018,20.52,32.56,36.06,32.44,20.98,31.39,28.57,10.58
30-08-2018,23.33,50.7,41.26,33.21,24.66,51.98,44.67,20.16
31-08-2018,19.74,29.65,47.53,22.04,22.43,74.94,38.23,18.13
01-09-2018,23.62,38.58,45.19,24.62,23.16,48.51,31.62,23.44
02-09-2018,21.84,47.56,40.9,16.66,18.51,48.03,28.93,19.24
03-09-2018,25.06,42.77,42.06,30.93,15.84,36.14,30.21,20.49
04-09-2018,32.78,54.8,55.72,41.71,20.36,48.54,34.05,20
05-09-2018,25.32,47.98,39.77,27.31,27.05,58,45.64,22.06
06-09-2018,25.21,61.47,49.44,46.25,25.36,68.13,45.95,16.12
07-09-2018,27.2,48.17,42.11,31.52,25.42,28.75,36.89,17.55
08-09-2018,18.32,67.78,35.45,36.95,21.61,27.69,29.7,17.14
09-09-2018,19.07,30.81,29.1,26.64,34.85,19.99,20.31,18
10-09-2018,28.1,41.96,36.99,39,38.35,29.08,32.94,18.86
11-09-2018,30.34,40.59,28.33,38.68,33.85,35.14,33.66,22.24
12-09-2018,24.47,44.5,28.55,38.51,35.06,39.06,36.18,24.4
13-09-2018,29.84,45.96,27.49,39.92,41.83,42.36,45.9,25.5
14-09-2018,27.72,82.38,31.38,46.81,42.24,44.35,47.34,28.03
15-09-2018,24.1,42.08,37.48,55.15,43.69,58.03666667,47.33,28.44
16-09-2018,24.43,43.25,43.09,57.48,48.98,71.72333333,43.96,19.46
17-09-2018,19.03,30.77,55.86,68.6,35.58,85.41,44.71,18.96
18-09-2018,19.86,44.32,54.94,73.05,39.68,226.56,48.12,12.38
19-09-2018,20.21,24.98,58.63,77.9,38.6,108.71,49.52,17.14
20-09-2018,25.55,55.76,73.3,87.71,40.88,226.92,48.99,14.31
21-09-2018,26.75,49.28,46.73,24.6,37.91,42.58,47.7,20.42
22-09-2018,24.45,50.3,24.29,29.47,27.29,44.86,17.46,21.49
23-09-2018,30.84,50.51,30.71,55.13,32.25,60.29,15.78,13.45
24-09-2018,22.6,31.02,21.46,57.32,34.94,34.16,22,16.64
25-09-2018,26.76,43.43,21.45,39.53,41.46,54.14,39.67,24.56
26-09-2018,31.25,61.73,42.83,41.87,53.68,46.65,52.7,24.19
27-09-2018,29.24,28.2,71.44,59.19,43.09,93.9,53.34,22.38
28-09-2018,26.36,22.68,83.78,76.75,45.92,122.28,57.85,26
29-09-2018,17.35,71.65,92.46,106.14,55.39,138.86,55.11,15.29
30-09-2018,25.28,64.87,69.49,81.75,67.69,81.18,50.9,21.93
01-10-2018,21.61,32.53,65.78,88.36,63.16,73.69,47.8,23.75
02-10-2018,14.51,22.28,76.03,95.24,37.8,94.13,52.83,17.33
03-10-2018,15.17,17.89,63.37,104.4,36.5,79.82,41.04,18.9
04-10-2018,21.47,20.58,97.4,116.81,39.63,109.59,42.35,14.12
05-10-2018,13.99,23.68,121.12,97.28,39.8,157.04,46.05,20.59
06-10-2018,14,16.7,78.87,123.5,56.36,117.02,46.46,30.33
07-10-2018,20.86,34.54,81.14,133.77,65.91,109.68,44.93,12.48
08-10-2018,32.94,36.11,118.6,106.14,64.44,139.15,44.43,13.27
09-10-2018,31.82,61,103.26,89.92,60.07,136.28,49.14,15.1
10-10-2018,40.93,70.42,93.36,124.48,56.5,96.1,69.46,15.43
11-10-2018,55.08,53.49,70.42,114.24,52.63,110.19,71.12,35.94
12-10-2018,56.31,48.26,67.93,75.05,54.39,134.13,61.36,38.58
13-10-2018,72.74,39.7,132.93,65.19,58.56,133.97,59.86,36.93
14-10-2018,48.48,40.74,91.88,87.21,54.35,134.47,65.77,30.14
15-10-2018,41.44,40.91,115.96,105.49,58.24,121.49,66,31.75
16-10-2018,35.37,29.82,139.18,121.24,53.26,112.43,85.38,19.06
17-10-2018,19.99,33.85,137.29,128.3,41.03,147.66,58.16,12.74
18-10-2018,62.95,31.6,143.2,125.01,40.35,162.48,67.49,16.07
19-10-2018,20.75,39.65,137.73,123.98,43.99,159.55,78.42,12.9
20-10-2018,25.61,66.17,168.87,112.69,58.44,192.38,72.99,13.8
21-10-2018,36.42,65.55,141.15,116.62,61.34,233.09,74.69,11.42
22-10-2018,37.81,168.81,121.65,123.77,66.82,126.27,60.43,19.09
23-10-2018,49.17,73.57,119.4,129.95,67.12,147.67,51.98,17.97
24-10-2018,62.67,76.77,174.04,166.67,67.52,176.23,59.1,30.73
25-10-2018,46.34,72.83,168.82,189.48,60.72,200.56,55.75,45.62
26-10-2018,50.19,72.24,203.12,168.41,48.68,227.62,62.72,54.28
27-10-2018,39.65,61.5,206.05,174.27,57.44,222.63,69.35,66.15
28-10-2018,37.32,59.79,205,163.73,56.51,244.57,80.31,57.1
29-10-2018,36.11,75.15,231.83,165.78,56.02,231.84,92.86,49.67
30-10-2018,40.12,34.51,263.39,147.83,57.32,271.91,80.37,51.29
31-10-2018,40.02,28.16,225.17,138.52,56.98,246.16,60.99,46.33
01-11-2018,20.96,27.63,236.67,146.28,50.87,236.55,71.04,42.05
02-11-2018,17.57,28.58,205.44,186.57,34.07,218.31,63.12,43.92
03-11-2018,21.42,35.6,159.56,165.8,25.96,178.76,49.51,11.3
04-11-2018,21.84,86.21,97.27,139.28,24.88,112.17,79.78,26.4
05-11-2018,23.98,35.2,361.98,113.48,32.8,279.25,44.83,54.98
06-11-2018,41.38,55.01,177.88,185.64,44.66,161.84,74.94,64.48
07-11-2018,57.03,59.06,175.43,218.8,54.63,122.69,74.51,46.01
08-11-2018,61.98,49.98,420.3,400.97,59.82,274.14,106.88,49.17
09-11-2018,33.68,74.73,300.91,254.56,64.36,254.56,108.86,40.86
10-11-2018,50.36,70.81,288.86,242.63,69.5,234.57,99.02,35.16
11-11-2018,55.48,82.59,256.68,198.19,61.15,186.09,60.18,36.27
12-11-2018,63.66,92.17,271.7,214.85,62.68,163.74,70.21,44.3
13-11-2018,71.05,111.04,265.06,233.96,66.08,198.94,73.57,43.66
14-11-2018,77.53,84.77,136.2,185.54,67.28,115.37,56.53,61.59
15-11-2018,58.35,47.01,98.53,159.24,58.4,99.24,84.76,71.71
16-11-2018,25.1,17.03,138.49,110.37,46.2,134.26,87.76,55.78
17-11-2018,49.2,28.73,135.21,155.14,23.09,123.66,77.87,51.3
18-11-2018,41.2,31.8,166.43,212.78,19.06,124.15,67.8,46.81
19-11-2018,19.95,22.03,179.79,203.65,26.04,147.1,59.2,32.55
20-11-2018,25.85,42.81,224.1,242.99,52.12,190.98,68.34,19.99
21-11-2018,33.31,20.36,209.96,218.3,63.08,194.91,87.81,22.19
22-11-2018,17.95,19.76,139.02,162.5,66,121.51,72.61,31.18
23-11-2018,25.58,47.76,187.85,142.38,71.81,159.05,70.4,31.22
24-11-2018,108.3,92.89,107.73,135.5,72.98,96.86,74.86,19.58
25-11-2018,61.34,112.05,133.62,153.5,69.28,125.26,92.15,27.44
26-11-2018,71.66,81.75,200.69,229.22,63.01,163.8,63.6,58.93
27-11-2018,54.73,65.56,205.53,255.17,69.91,149.7,67.29,77.51
28-11-2018,59.58,61.8,193.1,194.98,73.48,133.58,82.51,85.73
29-11-2018,42.06,46.73,205.17,165.85,72.26,148.85,73.02,75.89
30-11-2018,43.16,47.84,190.36,199.95,67.69,140.45,69.45,36.23
01-12-2018,40.67,54.15,147.48,181.48,69.94,119.25,73.56,59.39
02-12-2018,28.25,23.09,164.63,188.15,71.17,81.43,71.73,51.045
03-12-2018,33.56,30.61,178.87,163.02,74.62,113.31,71.78,42.7
04-12-2018,25.83,23,211.57,224.13,77.72,147.68,59.35,63.22
05-12-2018,51.43,31.74,181.62,215.02,67.3,144.35,62.76,52.66
06-12-2018,29.32,47.92,218.06,217.33,62.87,174.45,74.1,41.77
07-12-2018,37.49,85.53,193.81,190.39,61.66,191.18,55.16,35.04
08-12-2018,61,98.92,202.83,187.66,76.14,163.91,62.2,28.12
09-12-2018,63.28,98.35,226.35,191.1,78.36,161.45,74.88,57.4
10-12-2018,75.78,95.16,264.63,269.3,77.94,178.2,74.13,76.54
11-12-2018,88.98,84.65,274.97,194.03,76.22,230.83,63.82,92.78
12-12-2018,78.59,86.54,209.63,191.15,74.78,176.72,55.57,82.74
13-12-2018,67.36,51.85,94.29,147.38,74.19,87.31,42.72,58.89
14-12-2018,48.45,52.68,113.42,104.92,74.48,79.02,32.37,50.27
15-12-2018,47.62,87,122.69,103.65,75.15,83.98,37.28,62.32
16-12-2018,64.42,55.49,150.28,127.74,76.15,67.26,37.75,67.93
17-12-2018,86.94,52.86,182.78,157.84,59.61,94.16,38.53,51.07
18-12-2018,98.84,73.87,204.08,145.81,22.35,102.5,42.37,76.05
19-12-2018,61.84,28.98,205.22,157.54,32.77,105.02,64.83,81.61
20-12-2018,45.7,48.11,258.1,185.2,44.72,133.58,86.29,72.14
21-12-2018,51.63,38.97,252.2,180.46,55.1,112.7,110.36,69.3
22-12-2018,42.57,48.35,326.79,236.91,72.66,101.21,65.08,72.7
23-12-2018,37.34,63.44,401.58,232.81,78.01,128.34,63.37,41.69
24-12-2018,43.13,67.45,378.68,166,76.81,155.15,62.08,40.21
25-12-2018,57.89,80.95,268.2,165.37,73.18,177.18,54.27,35.68
26-12-2018,59.38,96.38,241,178.64,67.91,156.46,54.98,47.01
27-12-2018,57.28,111.83,290.1,159.21,68.06,166.81,96.51,52.53
28-12-2018,68.37,68.25,249.23,153.63,64.1,194.52,87.99,50.31
29-12-2018,65.81,110.85,248.12,200.84,68.76,197.45,90.45,52.06
30-12-2018,64.29,100.68,336.42,258.08,71.7,304.47,98.76,52.29
31-12-2018,63.77,57.67,319.69,248.51,65.24,309.14,135.19,60.68
01-01-2019,61.55,122.43,287.34,272.75,66.79,296.93,113.17,62.38
02-01-2019,47.27,54.14,331.2,342.7,71.55,305.58,76.03,61.89
03-01-2019,48.86,97.13,355.4,218.08,69.7,314.48,98.19,58.41
04-01-2019,51.35,74.64,246.46,205.72,75.25,189,65.04,44.94
05-01-2019,46.57,74.23,262.53,256.56,73.03,218.77,63.41,46.48
06-01-2019,56.8,92.7,174.26,185.35,77.71,127.51,98.16,46.64
07-01-2019,58.29,70.73,181.74,91.92,76.5,127.98,50.19,54.81
08-01-2019,60.04,59.25,156.26,100.13,73.78,121.68,70.88,59.72
09-01-2019,62.6,98.11,143.66,113.44,74.7,100.59,65.03,65.74
10-01-2019,63.63,89.42,165.95,123.15,75.43,91.83,65.24,55.81
11-01-2019,59.52,129.92,278.95,189.97,75.77,179.83,50.08,63.93
12-01-2019,70.5,65.08,311.03,196.35,78.62,182.46,70.83,68.12
13-01-2019,54.44,38.64,272.45,247.31,72.03,175.61,68,60.71
14-01-2019,58.36,58.12,94.44,123.74,74.37,69.18,49.54,73.06
15-01-2019,47.13,45.89,134.57,93.46,75.13,83.4,58.11,70.43
16-01-2019,62.4,49.6,271.96,201.61,75.55,163.92,58.36,76.85
17-01-2019,67.83,68.44,358.91,266,73.51,237.94,68.19,62.24
18-01-2019,75.06,66.96,237.22,166.95,75.34,176.96,76.46,76.8
19-01-2019,59.01,58.99,262.68,146.52,78.12,178.96,93.52,76.27
20-01-2019,42.33,40.6,314.59,200.11,70,136.27,64.56,82.99
21-01-2019,52.05,65.59,175.49,221.07,66.4,101.19,60.48,79.17
22-01-2019,72.45,70.94,53.25,199.91,47.29,51.48,44.36,61.19
23-01-2019,60.91,27.64,135.68,107.47,60.93,105.71,44.62,70.86
24-01-2019,50.66,45.17,130.59,117.88,59.22,114.82,52.33,73.6
25-01-2019,35.76,28.02,81.2,176.21,36.51,58.17,37.73,59.53
26-01-2019,51.09,19.33,101.61,58.65,36.21,82.66,43.55,52.82
27-01-2019,40.56,16.58,136.47,74.33,51.29,97.78,46.7,40.59
28-01-2019,38.48,18.58,126.48,98.43,71.62,97.11,56.01,41.14
29-01-2019,29.81,41.52,142,103.41,64.42,80.94,47.51,34.56
30-01-2019,62.71,55.3,206.14,130.59,55.6,125.78,42.38,39.99
31-01-2019,48.44,81.09,204.25,173.26,63.8,129.19,35.72,39.49
01-02-2019,49.67,42.07,178.68,170.24,66.44,121.31,51.65,40.29
02-02-2019,45.32,42.72,177.32,165.91,62.22,117.86,60,48.82
03-02-2019,39.5,31.09,131.1,181.48,60.26,79.97,67.4,39.42
04-02-2019,32.91,46.95,144.62,133.58,63.75,90.9,58.23,46.75
05-02-2019,37.93,44.37,256.33,173.33,63.26,112.5,59.43,42.5
06-02-2019,60.08,60.55,177.25,204.17,68.06,98.51,54.13,37.67
07-02-2019,51.88,52.94,65.65,70.36,58.46,57.85,52.17,46.17
08-02-2019,54.76,28.42,72.29,87.57,58.24,55.96,50.76,56.66
09-02-2019,68.68,21.04,82.5,81.51,55.67,49.02,48.6,56.59
10-02-2019,50.31,12.77,143.31,70.83,58.82,98.01,52.06,37.03
11-02-2019,41.65,37.37,173.61,101.7,58.64,132.14,45.82,32.65
12-02-2019,49.32,56.04,208.64,129.67,64.14,144.74,47.75,36
13-02-2019,47.31,106.04,198.26,171.14,64.94,158.5,45.85,38.32
14-02-2019,37.94,178.54,153.73,206.21,62.79,112.92,42.63,45.27
15-02-2019,35.35,42.85,123.46,111.88,38.84,78.9,51.51,44.81
16-02-2019,45.37,45.41,112.34,66.67,48.34,80.01,39.78,36.43
17-02-2019,47.43,44.51,99.27,85.17,45.12,58.47,48.23,32.9
18-02-2019,42.92,26.55,109.11,82.72,65.14,88.93,43.89,31.41
19-02-2019,44.28,17.11,126.12,119.84,55.8,76.86,54.38,27.75
20-02-2019,31.49,16.6,102.3,168.15,35.07,73.53,54.54,35.35
21-02-2019,36.4,32.92,73.33,102.76,39.32,48.94,54.38,22.44
22-02-2019,38.35,37.45,73.9,135.37,44.63,49.22,41.39,23.74
23-02-2019,51.36,25.55,56.51,71.89,57.13,36.87,35.97,28.5
24-02-2019,47.59,37.37,89.34,71.83,46.64,51.22,41.39,27.97
25-02-2019,39.23,74.05,92.36,103.62,49.41,78.68,42.61,37.34
26-02-2019,51.92,199.98,59.97,105.19,54.83,41.41,39.97,40.97
27-02-2019,45.49,33.9,47.18,56.13,57.06,36.88,42.89,33.72
28-02-2019,50.8,87.38,96.38,41.13,50.34,55.34,38.31,31.09
01-03-2019,58.18,114.56,93.83,80.97,55.59,66.43,42.41,31.38
02-03-2019,40.93,176.07,109.6,150.97,33.05,73.98,43.88,30.46
03-03-2019,36.98,38.85,62.92,142.49,35.27,31.97,42.81,35.12
04-03-2019,43.15,43.48,105.93,95.72,40.97,63.58,47.99,44.45
05-03-2019,49.8,53.2,68.86,94.8,59.27,39.9,36.58,21.33
06-03-2019,53.53,58.19,83.45,85.41,62.5,51.93,38.07,19
07-03-2019,65.98,39.87,104.61,107.74,66.8,74.89,40.68,58.12
08-03-2019,69.62,38.91,92.07,134.05,66.34,66.24,38.52,40.41
09-03-2019,51.08,36.46,73.31,95.73,49.68,65.44,42.31,29.82
10-03-2019,39.45,27.7,73.98,87.66,45.2,45.61,36.68,26.06
11-03-2019,34.4,28.47,82.17,114.03,36.59,63.7,41.91,29.97
12-03-2019,46.15,52.63,57.28,119.49,40.84,59.86,48.61,36.67
13-03-2019,50.05,76.63,89.17,95.71,41.23,75.29,46.44,48.85
14-03-2019,43.73,58.09,111.2,111.27,41.63,93.38,42.19,42.82
15-03-2019,41.75,52.87,74.88,77.39,48.94,52.58,34.03,39.88
16-03-2019,44.32,48.11,68.64,61.98,39.06,59.13,32.24,44.04
17-03-2019,45.56,57.58,93.61,83.08,37.73,63.26,33.98,46.07
18-03-2019,43.24,37.31,100.32,107.51,39.82,74.62,35.79,35.14
19-03-2019,39.71,42.32,103.77,99.81,30.77,90.27,36.6,33.45
20-03-2019,39.8,63.83,89.82,110.71,41.63,82.34,39.76,31.39
21-03-2019,49.74,50.63,112.29,114.58,41.06,114.87,48.81,30.52
22-03-2019,44.52,41.01,38.43,59.16,36.35,43.44,35.71,32.33
23-03-2019,51.6,37.13,55.62,58.24,43.36,52.37,34.26,32.25
24-03-2019,47.42,34.61,53.28,66.42,50.52,43.6,39.05,28.49
25-03-2019,46.52,35.94,65,97.85,50.06,49.62,39.88,32.02
26-03-2019,48.85,39.29,75.82,77.36,51.5,58.85,36.97,30.55
27-03-2019,56.52,33.41,78.37,84.31,48.51,60.18,42.6,28.72
28-03-2019,61.59,38.14,116.55,109.08,55.2,86.86,46.27,35.69
29-03-2019,58.92,38.04,112.67,159.65,59.8,98.42,49.69,33.98
30-03-2019,57.09,37.22,102.27,142.6,59.21,104.25,45.29,34.94
31-03-2019,55.88,62.24,58.96,86.06,48.49,62.86,46.08,37.82
01-04-2019,53.46,68.09,59.08,62.23,37.8,45.22,41.4,39.22
02-04-2019,55.62,49.42,90.1,107.33,43.82,76.87,40.71,44.11
03-04-2019,53.61,48.12,85.02,136.13,45.6,78.55,44.59,40.78
04-04-2019,58.15,32.88,119.71,175,39.01,100.22,44.88,25.46
05-04-2019,46.54,36.23,125.44,132.84,31.28,120.41,48.68,19.34
06-04-2019,46.55,34.35,96.6,109.96,37.69,106.43,38.72,22.06
07-04-2019,51.73,32.33,152.91,72.32,33.48,164.12,47.59,29.36
08-04-2019,52.79,54.52,81.3,62.99,33.08,121.22,92.68,29.4
09-04-2019,43.88,37.03,87.74,75.07,40.63,92.34,55.19,29.84
10-04-2019,52.18,59.54,101.94,84.56,42.14,99.71,54.01,29.96
11-04-2019,49.25,56.02,70.25,99.92,31.45,82.16,53.6,27.02
12-04-2019,49.46,37.18,61.34,129.92,36.35,79.95,72.04,28.08
13-04-2019,47.24,36.18,55.93,96.67,32.69,59.13,52.49,29
14-04-2019,41.74,31.9,51.51,74.99,41,57.02,47.63,29.11
15-04-2019,52.38,24.24,54.84,70.01,37.57,65.08,55.41,27.8
16-04-2019,40.54,19.48,59.08,82.71,39.47,98.06,44.23,25.36
17-04-2019,52.84,17.27,22.14,46.96,33.26,25.61,25.64,27.7
18-04-2019,46.1,12.95,38.92,54.78,43.07,31.04,28.96,23.75
19-04-2019,42.33,25.41,71.62,48.72,30.74,72.14,36.19,19.82
20-04-2019,29.75,24.99,90.55,79.74,25.52,66.43,35.66,6.75
21-04-2019,25.18,29.32,95.24,107.92,24.77,78.12,41.23,13.8
22-04-2019,40.9,24.75,110.16,140.88,27.5,94.78,49.55,20.85
23-04-2019,37.08,29.82,104.17,123.56,34.65,98.54,61.69,14.08
24-04-2019,42.76,29.52,85.7,86.39,29.87,104.05,56.24,20.29
25-04-2019,57.96,31.55,86.41,121.98,36.16,103.59,58.99,22.56
26-04-2019,63.83,35.22,82.37,126.11,43.87,93.68,76.51,23.4
27-04-2019,66.34,25.49,73.06,148.62,51.92,95.22,53.95,24.68
28-04-2019,61.63,26.74,76.44,145,41.82,106,62.44,24.35
29-04-2019,62.42,26.4,84.04,138.55,39.66,111.49,64.2,23.93
30-04-2019,53.78,35.36,95.72,151.26,38.87,120.11,59.3,21.05
01-05-2019,42.75,29.99,111.57,167.31,36.43,139.89,62.23,20.83
02-05-2019,46.45,30.49,77.72,93.19,38.41,115.75,73.33,31.21
03-05-2019,47.56,30.39,52.16,64.16,36.05,62.53,58.09,34.33
04-05-2019,56.62,37.24,77.96,61.07,32.12,83.48,50.37,33.84
05-05-2019,54.62,38.9,101.25,57.79,36.53,98.84,48.16,29.95
06-05-2019,52.76,38.07,118.9,49.24,43.68,111.45,52.53,35.81
07-05-2019,42.61,38.63,128.78,67.74,52.95,142.31,60.4,28.5
08-05-2019,33.28,42.78,143.34,85.04,47.23,134.8,90.69,24.2
09-05-2019,51.42,35.59,137.2,97.59,46.82,147.45,92.16,22.41
10-05-2019,39.33,38.39,95.07,91.98,46.39,107.65,54.87,21.15
11-05-2019,40.38,65.3,101.83,82.16,48.29,107.3,57.35,19.17
12-05-2019,34.41,51.8,178.22,78.3,37.24,228.22,72.52,17.72
13-05-2019,32.08,66.57,170.81,72.91,41.34,140.51,47.42,15.1
14-05-2019,31.91,66.85,58.22,71.58,38.89,59.71,47.02,15.51
15-05-2019,33.89,55.19,84.81,85.72,42.5,79.01,108.94,15.45
16-05-2019,38.93,44.66,75.45,86.79,36.62,90.77,84.33,20.14
17-05-2019,40.64,41.39,92.53,84.52,43.35,94.42,78.42,22.57
18-05-2019,55.14,39.71,44.28,63.96,48.5,45.53,41.98,22.07
19-05-2019,51.35,36.38,81.99,82.43,55.84,71.07,41.69,15.62
20-05-2019,46.82,22.72,93.97,86.76,48.9,103.4,46.85,27.99
21-05-2019,45.3,23.34,77.78,84.27,43.6,85.19,44.41,31.07
22-05-2019,40.4,27.06,64.24,90.35,36.78,79.2,42.93,26.95
23-05-2019,43.26,45.92,92.4,73.06,44.73,89.14,39.78,19.94
24-05-2019,35.93,47.34,43.86,70.32,37.62,49.57,48.64,15.06
25-05-2019,26.07,47.85,43.66,63.6,46.56,48.27,44,9.71
26-05-2019,22.5,48.62,55.13,63.22,49.91,61.49,39.45,12.44
27-05-2019,25.77,45.57,64.66,83.69,41.93,70.89,47.64,17.4
28-05-2019,38.91,74.16,65.82,86.09,41.88,72.5,44.35,29.1
29-05-2019,28.66,54.73,74.8,86.52,52.22,80.45,48.91,27.92
30-05-2019,35.18,65.19,85.21,111.94,42.3,123,49.88,25.3
31-05-2019,30.29,53.41,88.57,92.22,39.47,124.14,53.88,20.1
01-06-2019,28.95,45.73,95.4,68.09,34.95,119.06,56.82,22.08
02-06-2019,44.24,57.97,73.36,96.37,44.33,92.63,50.89,13.33
