Date,AP001,AP005,BR007,DL002,DL004,DL006,DL007,DL008,DL011,DL012,DL013,DL014,DL017,DL019,DL021,DL025,DL028,DL030,DL031,DL033,DL034,GJ001,HR014,JH001,KA003,KA005,KA009,KA010,KL008,MH005,PB001,RJ004,RJ005,RJ006,TG001,TG002,TG003,TG004,TG005,TG006,TN001,TN003,TN004,UP012,UP014,UP016,OD001,UP015,OD002,HR011,KA002,DL003,DL009,DL010,DL015,DL016,DL018,DL022,DL023,DL024,DL026,DL027,DL032,DL035,DL037,DL038,WB013,KA004,KA006,KA008,KA011,DL020,DL029,DL036,KA007,DL005,WB011,DL001,AS001,WB009,MH012,MH013,WB010,MH007,MH010,MH009,MH014,MH006,TN005,TN002,MH011,MH008,WB012,UP013,WB008,ML001,WB007,CH001,MP001,BR008,BR009,BR010,KL002,KL004,KL007,BR005,BR006,HR012,HR013,MZ001
2015-02-13,,,,,,,14.26,8.97,,,43.31,139.03,,,35.27,,,,,38.77,,39.56,,,29.35,,14.51,,,,,,,,,,,,12.59,,13.56,4.12,24.81,10.0,29.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-14,,,,,,,14.89,14.31,,,35.46,178.68,,,59.04,,,,,60.83,,47.58,,,36.74,,15.36,,,,,,,,,,,,21.55,,14.41,3.13,20.79,12.71,58.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-15,,,,,,,16.07,10.36,,,27.6,196.52,,,51.1,,,,,47.25,,30.5,,,36.66,,10.69,,,,,,,,,,,,30.51,,14.38,3.32,21.37,10.53,31.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-16,,,,,,,15.39,9.65,,,28.73,108.38,,,62.69,,,,,40.5,,28.1,,,38.98,,9.85,,,,,,,,,,,,45.49,,13.66,3.2,21.04,12.0,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-17,,,,,,,15.49,8.5,,,23.0,362.5,,,44.58,,,,,23.6,,21.04,,,41.52,,7.84,,,,,,,,,,,,52.83,,18.8,3.61,21.17,11.53,38.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-18,,,,,,,15.78,12.34,,,30.77,184.07,,,49.96,,,,,68.81,,25.93,,,47.78,,7.8,,,,,,,,,,,,24.63,,22.91,3.54,20.89,11.34,45.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-19,,,,,,,15.15,13.15,,,28.08,88.01,,,49.81,,,,,48.83,,30.09,,,47.92,,7.49,,,,,,,,,,,,17.3,,21.76,2.39,21.44,12.0,52.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-20,,,,,,,14.45,12.12,,,23.27,77.81,,,43.48,,,,,37.13,,36.14,,,37.73,,7.94,,,,,,,,,,,,18.22,,16.36,2.89,21.05,12.14,35.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-21,,,,,,,14.51,10.79,,,23.75,128.35,,,45.83,,,,,47.44,,46.25,,,34.29,,8.4,,,,,,,,,,,,22.16,,10.57,3.06,21.03,11.28,34.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-22,,,,,,,13.62,7.1,,,19.5,80.45,,,33.96,,,,,37.16,,48.21,,,30.51,,7.28,,,,,,,,,,,,38.32,,9.11,3.77,21.12,11.32,30.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
