Date,DL002,DL031,KA003,KA009,TN001,UP012,UP014
2016-04-01,,,80.0,103.0,110.0,204.0,167.0
2016-04-02,,,90.0,104.0,370.0,165.0,189.0
2016-04-03,,,86.0,105.0,127.0,165.0,176.0
2016-04-04,376.0,,83.0,99.0,131.0,205.0,163.0
2016-04-05,352.6666666666667,,83.0,105.0,134.0,325.0,181.0
2016-04-06,329.33333333333337,152.0,97.0,109.0,153.0,258.0,237.0
2016-04-07,306.0,286.0,171.0,82.0,144.0,225.0,211.0
2016-04-08,241.0,173.0,95.0,70.0,107.0,242.0,139.0
2016-04-09,361.0,284.0,111.0,57.0,77.0,196.0,247.0
2016-04-10,372.0,193.0,123.0,62.0,118.0,253.0,295.0
2016-04-11,316.0,214.0,225.0,68.0,124.0,199.0,310.0
2016-04-12,222.0,188.0,69.0,74.0,92.0,300.0,344.0
2016-04-13,260.0,226.0,96.0,,82.0,246.0,271.0
2016-04-14,285.0,321.0,110.0,,85.0,300.0,305.0
2016-04-15,365.0,312.0,124.0,,83.0,243.0,270.0
2016-04-16,380.0,310.0,98.0,,89.0,293.0,301.0
2016-04-17,339.0,278.5,124.0,75.0,90.0,317.0,325.0
2016-04-18,298.0,247.0,218.0,76.0,73.0,293.0,324.0
2016-04-19,320.0,317.0,216.0,71.0,123.0,279.0,307.0
2016-04-20,405.0,317.0,226.0,68.0,121.0,199.0,279.0
2016-04-21,346.0,311.0,127.0,67.0,89.0,156.0,194.0
2016-04-22,376.0,336.0,94.0,61.0,83.0,204.0,245.0
2016-04-23,397.25,287.0,96.0,93.0,75.0,344.0,173.0
2016-04-24,418.5,337.0,309.0,77.0,89.0,246.0,192.0
2016-04-25,439.75,312.0,95.0,80.0,94.0,167.0,138.0
2016-04-26,461.0,325.0,103.0,71.0,78.0,274.0,205.0
2016-04-27,704.0,356.0,217.0,69.0,80.0,185.0,256.0
2016-04-28,546.0,477.0,104.0,67.0,74.0,262.0,160.0
2016-04-29,667.0,397.0,129.0,78.0,65.0,245.0,219.0
2016-04-30,660.0,396.0,122.0,78.0,74.0,208.0,305.0
2016-05-01,605.75,385.75,134.0,70.0,94.0,214.0,308.0
2016-05-02,551.5,375.5,162.0,68.0,89.0,200.0,248.0
2016-05-03,497.25,365.25,94.0,81.0,64.0,220.0,244.0
2016-05-04,443.0,355.0,175.0,73.0,75.0,171.0,221.0
2016-05-05,341.0,246.0,103.0,63.0,73.0,164.0,186.0
2016-05-06,255.0,126.0,99.0,69.0,81.0,133.0,153.0
2016-05-07,353.0,161.0,108.0,63.0,97.0,180.0,142.0
2016-05-08,339.0,239.0,85.0,65.0,75.0,236.0,153.0
2016-05-09,249.0,219.0,117.0,64.0,77.0,170.0,
2016-05-10,261.0,201.0,89.0,62.0,96.0,,
2016-05-11,222.0,136.0,126.0,75.0,91.0,,
2016-05-12,259.0,148.0,122.0,87.0,105.0,,
2016-05-13,572.0,200.0,142.0,70.0,140.0,,
2016-05-14,486.0,201.0,98.0,88.0,179.0,,
2016-05-15,439.0,311.0,65.0,80.0,254.0,,
2016-05-16,557.0,303.0,52.0,72.0,146.0,,
2016-05-17,513.0,278.0,101.0,78.0,140.0,,
2016-05-18,509.0,307.0,42.0,60.0,97.0,,
2016-05-19,407.0,345.0,32.0,61.0,90.0,,
2016-05-20,262.0,276.0,53.0,62.0,78.0,,
2016-05-21,313.0,241.0,41.0,,84.0,,
2016-05-22,,214.0,214.0,,100.0,,
2016-05-23,,272.0,207.0,,106.0,,
2016-05-24,,136.0,65.0,,98.0,,
2016-05-25,,243.0,,,117.0,,
2016-05-26,,305.0,,,105.0,,
2016-05-27,,557.0,,,107.0,152.0,329.0
2016-05-28,,468.0,,,137.0,260.0,124.0
2016-05-29,,389.0,,,130.0,369.0,127.0
2016-05-30,,147.0,,,83.0,100.0,115.0
2016-05-31,306.0,154.0,,81.0,148.0,203.0,210.0
2016-06-01,543.0,150.0,,65.0,145.0,168.0,239.0
2016-06-02,711.0,200.0,,65.0,136.0,,330.0
2016-06-03,652.0,284.0,,,98.0,,442.0
2016-06-04,545.0,308.0,,,,,274.0
2016-06-05,341.0,247.0,,,,,106.0
2016-06-06,288.0,199.0,,,,,106.0
2016-06-07,280.0,244.0,,,,,124.0
2016-06-08,213.0,234.0,,,,,115.75
2016-06-09,198.0,184.0,,,,,107.5
2016-06-10,318.0,232.0,,,,116.0,99.25
2016-06-11,440.0,235.0,,,,130.0,91.0
2016-06-12,629.0,153.0,,,,280.0,90.0
2016-06-13,697.0,288.0,,,,210.0,92.0
2016-06-14,420.0,233.0,,,,196.0,84.0
2016-06-15,551.0,282.0,,,89.0,144.0,85.0
2016-06-16,303.0,235.0,,,73.0,122.0,86.0
2016-06-17,123.0,118.0,,,88.0,174.0,171.0
2016-06-18,204.0,175.0,453.0,69.0,95.0,149.0,93.0
2016-06-19,156.0,128.0,442.0,62.0,98.0,540.0,77.0
2016-06-20,130.0,106.0,299.0,50.0,90.0,301.0,105.0
2016-06-21,105.0,88.0,317.6666666666667,49.0,81.0,284.0,78.0
2016-06-22,108.0,108.0,336.33333333333337,50.0,81.0,141.0,77.5
2016-06-23,170.0,128.0,355.0,59.0,74.0,33.0,77.0
2016-06-24,229.0,227.0,461.0,52.0,81.0,40.0,98.0
2016-06-25,384.0,282.0,36.0,33.0,86.0,43.0,
2016-06-26,138.0,173.0,172.0,33.0,91.0,53.66666666666666,
2016-06-27,134.0,138.5,308.0,33.0,96.0,64.33333333333333,
2016-06-28,160.0,104.0,444.0,56.0,101.0,75.0,
2016-06-29,127.0,97.0,368.0,235.0,113.0,47.0,
2016-06-30,129.0,102.0,412.0,26.0,58.0,59.0,
2016-07-01,156.0,89.0,464.0,45.0,293.0,55.0,329.0
2016-07-02,171.0,84.0,441.0,56.0,64.0,53.0,145.0
2016-07-03,179.0,90.0,458.0,47.333333333333336,59.0,75.0,169.0
2016-07-04,159.0,98.0,433.0,38.66666666666667,62.0,70.0,193.0
2016-07-05,239.0,113.0,,30.0,93.0,63.66666666666666,172.0
2016-07-06,244.0,138.0,,34.0,197.0,57.33333333333333,151.0
2016-07-07,135.0,110.0,,146.0,92.0,51.0,195.0
2016-07-08,129.0,113.0,,,354.0,56.0,216.0
2016-07-09,108.0,118.0,,,173.0,61.0,260.0
2016-07-10,152.0,80.0,,,79.0,60.0,206.0
2016-07-11,119.0,90.0,,,75.0,43.0,265.0
2016-07-12,106.0,85.0,,,72.0,,177.0
2016-07-13,156.0,169.0,,,69.0,,186.0
2016-07-14,166.33333333333334,133.0,,,83.0,,175.0
2016-07-15,176.66666666666669,97.0,,,80.5,,164.0
2016-07-16,187.0,84.0,,,78.0,,157.0
2016-07-17,60.0,61.0,,,82.0,42.0,171.0
2016-07-18,157.0,89.0,,,76.0,41.0,93.0
2016-07-19,216.0,99.0,,430.0,103.0,34.0,86.0
2016-07-20,587.0,135.0,,,93.75,55.0,89.0
2016-07-21,643.0,145.0,,,84.5,52.0,74.0
2016-07-22,485.0,208.0,,,75.25,77.5,59.0
2016-07-23,168.0,127.0,,,66.0,103.0,44.0
2016-07-24,196.0,141.0,,,59.0,82.0,66.0
2016-07-25,224.0,155.0,,,66.0,61.0,88.0
2016-07-26,187.0,133.0,,,73.0,56.0,81.66666666666667
2016-07-27,96.0,94.0,,36.0,80.0,49.0,75.33333333333334
2016-07-28,113.0,104.0,,36.0,87.0,42.0,69.0
2016-07-29,178.0,113.0,,32.0,78.0,46.0,
2016-07-30,138.0,113.0,,34.5,80.0,64.0,
2016-07-31,124.0,116.0,,37.0,90.0,39.0,
2016-08-01,95.0,85.0,,44.0,90.5,42.0,
2016-08-02,109.0,89.0,,33.0,91.0,45.0,393.0
2016-08-03,99.0,97.0,,32.0,92.0,42.0,216.0
2016-08-04,136.0,101.0,,33.0,81.0,46.0,59.0
2016-08-05,107.0,83.0,,,96.0,46.0,87.0
2016-08-06,112.0,87.0,,,101.0,74.0,72.0
2016-08-07,123.0,91.0,,,99.0,,
2016-08-08,122.0,71.0,,,104.0,,
2016-08-09,116.0,80.0,,,151.0,,
2016-08-10,93.0,86.0,,,105.0,,
2016-08-11,103.0,84.0,,,94.0,,
2016-08-12,113.0,92.0,,46.0,110.0,71.0,68.0
2016-08-13,188.0,103.0,,37.0,88.0,143.0,166.0
2016-08-14,203.0,96.0,,38.0,73.0,65.0,153.0
2016-08-15,222.0,105.0,,31.0,60.0,117.0,135.0
2016-08-16,559.0,104.0,,77.0,95.0,176.0,284.0
2016-08-17,648.0,120.0,,239.0,85.0,125.0,98.0
2016-08-18,350.0,130.0,,59.0,123.0,77.0,67.0
2016-08-19,240.0,108.0,,65.0,124.0,61.0,44.0
2016-08-20,177.0,120.0,,63.0,101.0,46.0,49.0
2016-08-21,119.0,92.0,,70.0,97.5,45.0,197.0
2016-08-22,124.0,72.0,,50.0,94.0,78.0,61.0
2016-08-23,140.0,76.0,,63.0,90.0,58.0,47.0
2016-08-24,139.0,84.0,,58.0,118.0,43.0,55.0
2016-08-25,190.0,82.0,,62.0,86.0,74.0,77.0
2016-08-26,241.0,131.0,,49.333333333333336,93.0,67.0,91.0
2016-08-27,204.0,98.0,,36.66666666666667,88.0,94.0,98.0
2016-08-28,238.5,92.5,,24.0,75.0,89.0,81.0
2016-08-29,273.0,87.0,,14.0,71.0,118.0,102.0
2016-08-30,154.0,88.0,,56.0,98.0,101.0,92.0
2016-08-31,129.0,86.0,,49.0,94.0,74.0,60.0
2016-09-01,127.0,88.0,,58.0,85.0,87.0,97.0
2016-09-02,212.0,88.0,,67.0,105.0,66.0,85.0
2016-09-03,292.0,105.0,,42.0,100.0,103.0,82.0
2016-09-04,582.0,111.0,,63.0,95.0,101.0,85.0
2016-09-05,585.0,116.0,,55.5,78.0,84.0,85.0
2016-09-06,564.0,117.0,,48.0,113.5,92.0,83.0
2016-09-07,530.0,128.0,,56.0,149.0,72.0,80.0
2016-09-08,521.0,138.0,,52.0,103.0,101.0,172.0
2016-09-09,538.0,138.0,,52.333333333333336,122.0,133.0,124.0
2016-09-10,462.0,120.0,,52.66666666666667,104.0,111.0,108.0
2016-09-11,347.0,109.0,,53.0,103.0,107.0,122.0
2016-09-12,321.0,119.0,,40.0,99.0,159.0,88.0
2016-09-13,374.0,123.0,,35.0,97.0,106.0,100.0
2016-09-14,184.0,105.0,,30.0,77.0,116.0,66.0
2016-09-15,259.0,168.0,,40.66666666666666,63.0,163.0,88.0
2016-09-16,339.0,140.0,,51.33333333333333,59.0,175.0,94.0
2016-09-17,342.0,152.0,,62.0,83.0,204.0,78.0
2016-09-18,352.0,225.0,75.0,49.0,72.0,170.75,62.0
2016-09-19,203.0,173.0,53.0,,64.0,137.5,89.0
2016-09-20,184.0,225.0,65.0,,,104.25,284.0
2016-09-21,165.0,237.0,77.0,,,71.0,214.0
2016-09-22,146.0,112.0,89.0,,,42.0,46.0
2016-09-23,127.0,93.0,55.0,,,140.0,106.0
2016-09-24,181.0,131.0,115.0,106.0,,105.0,42.0
2016-09-25,154.0,133.0,47.0,103.0,54.0,271.0,38.0
2016-09-26,274.0,165.0,65.0,147.33333333333334,94.0,58.0,39.0
2016-09-27,203.0,146.0,59.0,191.66666666666669,66.0,97.0,73.0
2016-09-28,160.0,90.0,72.0,236.0,70.0,110.0,82.0
2016-09-29,290.0,265.0,77.0,162.0,77.0,97.0,54.0
2016-09-30,240.0,168.0,36.0,155.0,70.0,79.0,68.0
2016-10-01,362.0,259.0,,149.0,94.0,87.0,92.0
2016-10-02,246.0,211.0,,,136.0,98.0,123.0
2016-10-03,342.0,219.0,,,104.5,91.0,117.0
2016-10-04,424.0,294.0,,,73.0,90.0,98.0
2016-10-05,278.0,168.0,,,78.0,104.0,150.0
2016-10-06,322.0,216.0,,,85.0,88.0,106.0
2016-10-07,360.0,262.0,,70.0,118.0,92.0,99.0
2016-10-08,622.0,298.0,,67.0,73.0,166.0,190.0
2016-10-09,636.0,298.0,126.0,40.0,66.0,94.0,103.0
2016-10-10,544.0,301.0,184.0,34.0,79.0,141.0,117.0
2016-10-11,628.0,279.0,114.0,34.0,66.0,212.0,285.0
2016-10-12,602.0,305.0,37.0,98.0,75.0,293.0,309.0
2016-10-13,614.0,227.0,206.0,97.0,131.0,230.0,300.0
2016-10-14,605.0,217.0,77.0,60.0,180.0,231.0,257.0
2016-10-15,595.0,274.0,62.0,51.0,124.0,306.0,317.0
2016-10-16,667.0,307.0,73.0,117.5,125.0,337.0,329.0
2016-10-17,647.0,309.0,48.0,184.0,197.0,367.0,331.0
2016-10-18,665.0,323.0,59.5,183.0,167.0,335.0,316.0
2016-10-19,648.0,320.0,71.0,132.0,187.0,327.0,318.0
2016-10-20,627.0,313.0,75.0,144.0,130.0,309.0,310.0
2016-10-21,756.0,278.0,101.0,156.0,170.0,302.0,331.0
2016-10-22,640.0,304.0,72.0,238.0,183.0,187.0,257.0
2016-10-23,712.0,319.0,74.5,210.0,208.0,160.0,234.0
2016-10-24,706.0,327.0,77.0,148.0,200.0,287.0,325.0
2016-10-25,579.0,310.0,75.0,230.0,187.0,267.0,317.0
2016-10-26,590.0,318.0,71.0,256.0,202.0,290.0,315.0
2016-10-27,792.0,473.0,72.0,192.0,215.0,305.0,320.0
2016-10-28,774.0,506.0,69.0,154.0,370.0,292.0,325.0
2016-10-29,652.0,563.0,76.0,170.0,298.0,311.0,371.0
2016-10-30,527.0,499.0,83.0,291.0,168.0,334.0,380.0
2016-10-31,542.0,511.0,49.0,126.0,130.0,470.0,548.0
2016-11-01,565.0,579.0,33.0,69.0,87.0,422.0,473.0
2016-11-02,557.0,638.0,42.0,72.0,80.0,205.0,387.0
2016-11-03,564.0,678.0,47.0,87.0,75.0,247.0,352.0
2016-11-04,507.0,485.0,61.0,102.0,87.0,250.0,352.0
2016-11-05,662.0,715.0,79.0,141.0,110.0,224.0,336.0
2016-11-06,840.0,751.0,75.0,101.0,177.0,385.0,516.0
2016-11-07,791.0,688.0,68.0,87.0,133.0,517.0,535.0
2016-11-08,634.0,578.0,72.0,101.0,166.0,593.0,616.0
2016-11-09,533.0,465.0,72.0,100.0,160.0,534.0,571.0
2016-11-10,635.0,468.0,125.0,95.0,165.0,181.0,539.0
2016-11-11,672.0,568.0,139.0,108.0,148.0,352.0,548.0
2016-11-12,622.0,512.0,122.0,123.0,164.0,247.0,533.0
2016-11-13,614.0,403.0,92.0,100.0,117.0,180.0,442.0
2016-11-14,622.0,350.0,42.0,82.0,57.0,212.0,333.0
2016-11-15,422.0,421.0,38.0,114.0,49.0,125.0,348.0
2016-11-16,475.0,431.0,59.0,146.0,81.0,260.0,364.0
2016-11-17,574.0,409.0,255.0,196.0,113.0,314.0,346.0
2016-11-18,731.0,401.0,81.0,142.0,109.0,368.0,394.0
2016-11-19,678.0,440.0,85.0,88.0,135.0,422.0,425.0
2016-11-20,494.0,452.0,95.0,92.33333333333331,113.0,504.0,471.0
2016-11-21,490.0,423.0,120.0,96.66666666666666,110.0,420.0,412.0
2016-11-22,426.0,383.0,234.5,101.0,132.0,358.0,380.0
2016-11-23,687.0,320.0,349.0,305.0,200.0,315.0,338.0
2016-11-24,463.0,444.0,179.0,113.0,199.0,336.5,343.0
2016-11-25,499.0,359.0,140.0,123.0,224.0,358.0,359.0
2016-11-26,499.0,323.0,86.0,110.0,195.0,343.0,331.0
2016-11-27,557.0,270.0,96.0,87.0,216.0,404.0,360.0
2016-11-28,453.0,201.0,102.0,73.0,216.0,373.0,339.0
2016-11-29,449.0,358.0,103.0,90.0,210.0,412.0,391.0
2016-11-30,560.0,459.0,236.0,88.0,200.0,441.0,401.0
2016-12-01,551.0,362.0,106.0,96.0,188.0,380.0,360.0
2016-12-02,676.0,428.0,111.0,100.0,97.0,412.0,380.0
2016-12-03,600.0,361.0,64.0,237.0,69.0,362.0,347.0
2016-12-04,478.0,357.0,65.0,374.0,81.0,348.0,346.0
2016-12-05,506.0,375.0,59.0,353.0,68.0,337.0,340.0
2016-12-06,547.0,378.0,75.0,338.0,101.0,377.0,340.0
2016-12-07,631.0,440.0,71.0,83.0,78.0,372.0,348.0
2016-12-08,502.0,387.0,61.0,73.0,94.0,311.0,308.0
2016-12-09,605.0,405.0,52.0,205.0,134.0,331.0,248.0
2016-12-10,492.0,397.0,69.0,98.0,182.0,459.0,387.0
2016-12-11,394.0,341.0,54.0,461.0,175.0,465.0,398.0
2016-12-12,552.0,370.0,54.0,186.0,107.0,407.0,375.0
2016-12-13,582.0,379.0,53.0,342.0,86.0,428.0,362.0
2016-12-14,503.0,361.0,52.0,145.0,,440.0,419.0
2016-12-15,466.0,328.0,58.0,107.0,,358.0,371.0
2016-12-16,559.0,360.0,56.0,219.0,,326.0,391.0
2016-12-17,631.0,416.0,52.0,131.0,,392.0,423.0
2016-12-18,531.0,396.0,59.0,82.0,,412.0,451.0
2016-12-19,612.0,419.0,58.0,110.0,,378.0,409.0
2016-12-20,466.0,353.0,51.0,115.0,,357.0,382.0
2016-12-21,344.0,314.0,54.0,101.5,,343.0,372.0
2016-12-22,478.0,320.0,66.0,88.0,,393.0,436.0
2016-12-23,640.0,484.0,82.0,101.0,,443.0,505.0
2016-12-24,669.0,637.0,60.0,101.0,,391.0,436.0
2016-12-25,472.0,383.0,196.0,96.0,,441.0,420.0
2016-12-26,379.0,257.0,82.0,102.0,,444.0,404.0
2016-12-27,393.0,216.0,73.0,85.0,,395.0,388.0
2016-12-28,648.0,354.0,85.0,82.0,,395.0,455.0
2016-12-29,735.0,429.0,77.25,76.0,,367.0,412.0
2016-12-30,438.0,300.0,69.5,80.0,,353.0,388.0
2016-12-31,392.0,248.0,61.75,90.0,174.0,,342.0
2017-01-01,364.0,256.0,54.0,84.75,118.0,,350.0
2017-01-02,470.0,312.0,67.0,79.5,64.0,,324.0
2017-01-03,476.0,249.0,68.0,74.25,74.0,,360.0
2017-01-04,580.0,346.0,87.0,69.0,68.0,252.0,333.0
2017-01-05,385.0,226.0,70.0,75.0,104.0,317.0,397.0
2017-01-06,452.0,369.0,73.0,79.0,171.0,334.0,390.0
2017-01-07,332.0,340.0,105.0,88.0,135.0,341.5,346.0
2017-01-08,312.0,229.0,67.0,92.0,110.0,349.0,379.0
2017-01-09,342.0,243.0,80.0,67.0,105.0,349.0,371.0
2017-01-10,377.0,326.0,184.0,82.0,332.0,315.0,318.0
2017-01-11,484.0,324.0,190.0,84.0,244.0,255.0,247.0
2017-01-12,637.0,394.0,91.0,93.0,246.0,294.0,319.0
2017-01-13,624.0,351.0,70.0,83.5,360.0,348.0,353.0
2017-01-14,633.0,367.0,82.0,74.0,146.0,393.0,416.0
2017-01-15,554.0,361.5,79.0,64.0,103.0,376.0,439.0
2017-01-16,475.0,356.0,74.0,58.0,103.0,400.0,510.0
2017-01-17,319.0,323.0,43.0,68.0,137.0,401.0,437.0
2017-01-18,349.0,302.0,,61.0,142.0,362.0,384.0
2017-01-19,335.0,325.0,,54.0,76.0,368.0,420.0
2017-01-20,299.0,302.0,,62.0,107.0,341.0,383.0
2017-01-21,279.0,203.0,,67.0,86.0,254.0,310.0
2017-01-22,359.0,260.3333333333333,,71.33333333333333,78.0,331.0,372.0
2017-01-23,439.0,317.66666666666663,,75.66666666666666,117.0,340.0,384.0
2017-01-24,519.0,375.0,,80.0,125.0,319.0,328.0
2017-01-25,575.0,439.0,357.0,78.0,111.0,359.0,376.0
2017-01-26,355.0,363.0,366.0,71.0,104.0,350.0,396.0
2017-01-27,193.0,185.0,374.0,53.0,68.0,241.0,320.0
2017-01-28,232.0,267.0,368.0,58.0,44.0,94.0,182.0
2017-01-29,277.0,161.0,356.0,64.0,51.0,101.0,250.0
2017-01-30,341.0,226.0,375.0,70.0,58.0,108.0,298.0
2017-01-31,430.0,291.0,304.0,76.0,70.0,310.0,347.0
2017-02-01,322.0,302.0,74.0,87.0,130.0,334.0,356.0
2017-02-02,533.0,373.0,34.0,98.0,89.0,418.0,367.0
2017-02-03,708.0,394.0,477.0,86.0,81.0,346.0,365.0
2017-02-04,577.0,398.0,476.0,71.0,105.0,328.0,347.0
2017-02-05,339.0,348.0,468.0,70.0,149.0,349.0,178.0
2017-02-06,459.0,371.0,480.0,65.0,148.0,333.0,143.0
2017-02-07,354.0,245.0,471.0,78.0,166.0,262.0,225.0
2017-02-08,428.0,279.0,399.0,103.0,183.0,178.0,266.0
2017-02-09,478.0,322.0,63.0,74.0,183.0,280.0,307.0
2017-02-10,380.0,265.0,48.0,80.0,217.0,249.0,278.0
2017-02-11,419.0,223.0,156.0,72.0,186.0,285.0,315.0
2017-02-12,452.0,202.0,96.0,62.0,126.0,337.0,378.0
2017-02-13,297.0,244.0,,48.0,89.0,341.0,361.0
2017-02-14,355.0,309.0,,54.0,80.0,316.0,338.0
2017-02-15,541.0,264.0,,61.0,95.0,315.0,327.0
2017-02-16,380.0,307.0,,62.0,125.0,333.0,349.0
2017-02-17,362.0,282.0,,70.0,141.0,373.0,384.0
2017-02-18,400.0,248.0,,81.0,151.0,388.0,
2017-02-19,401.0,246.0,,76.0,142.0,371.0,
2017-02-20,474.0,304.0,,74.0,116.0,309.0,
2017-02-21,452.0,301.0,,93.0,88.0,356.0,
2017-02-22,331.0,273.0,,84.0,92.0,288.0,232.0
2017-02-23,251.0,227.0,110.0,83.0,76.0,261.0,184.0
2017-02-24,259.5,220.75,64.0,84.0,80.0,257.0,175.0
2017-02-25,268.0,214.5,60.0,72.0,69.0,225.0,182.0
2017-02-26,276.5,208.25,61.0,70.0,65.0,217.0,231.0
2017-02-27,285.0,202.0,53.0,67.0,90.0,197.0,217.0
2017-02-28,466.0,293.0,51.0,71.0,108.0,248.0,274.0
2017-03-01,512.0,395.0,57.0,65.0,157.0,362.0,315.0
2017-03-02,330.0,291.0,53.0,76.0,152.0,334.0,349.0
2017-03-03,249.0,207.0,135.0,73.0,123.0,241.0,194.0
2017-03-04,210.0,194.0,30.0,62.0,93.0,219.0,209.0
2017-03-05,231.0,219.0,39.0,63.0,52.0,206.0,175.0
2017-03-06,257.0,198.0,32.0,53.0,59.0,212.0,181.0
2017-03-07,334.0,227.0,36.0,64.0,65.0,208.0,215.0
2017-03-08,324.0,234.0,32.0,59.0,78.0,307.0,335.0
2017-03-09,235.0,166.0,47.0,67.0,93.0,319.0,323.0
2017-03-10,229.0,133.0,45.0,72.0,148.0,198.0,206.0
2017-03-11,223.0,113.0,49.0,64.0,348.0,89.0,104.0
2017-03-12,217.0,137.0,64.0,58.0,63.0,83.0,109.0
2017-03-13,214.0,147.0,42.0,68.0,52.0,144.0,119.66666666666669
2017-03-14,389.0,151.0,24.0,104.0,43.0,148.0,130.33333333333334
2017-03-15,710.0,206.0,17.0,49.0,80.0,134.0,141.0
2017-03-16,622.0,254.0,42.0,51.0,350.0,153.0,193.0
2017-03-17,496.0,235.0,94.0,71.0,197.0,236.0,289.0
2017-03-18,364.0,194.0,104.0,79.0,87.0,262.0,192.0
2017-03-19,583.0,234.0,113.0,76.0,110.0,225.0,226.0
2017-03-20,583.0,262.0,97.0,76.0,109.0,272.0,298.0
2017-03-21,642.0,282.0,67.0,88.0,59.0,213.0,251.0
2017-03-22,628.0,300.0,61.0,85.0,57.0,285.0,322.0
2017-03-23,556.0,,75.0,100.0,65.0,312.0,337.0
2017-03-24,412.0,,75.0,239.0,80.0,337.0,361.0
2017-03-25,329.0,,92.0,111.0,137.0,326.0,333.0
2017-03-26,313.0,,78.0,92.0,158.0,241.0,218.0
2017-03-27,271.0,,89.0,91.0,131.0,266.0,241.0
2017-03-28,296.0,,81.0,92.0,86.0,337.0,333.0
2017-03-29,423.0,,83.0,145.0,61.0,333.0,337.0
2017-03-30,319.0,,83.0,98.0,80.0,350.0,299.0
2017-03-31,317.0,,87.0,137.0,57.0,306.0,293.0
2017-04-01,454.0,,109.0,154.0,60.0,317.0,318.0
2017-04-02,324.0,,104.0,131.0,65.0,267.0,213.0
2017-04-03,286.0,,132.0,115.5,71.0,256.0,169.0
2017-04-04,319.0,,151.0,100.0,75.0,295.0,209.0
2017-04-05,287.0,,111.0,79.0,67.0,218.0,174.0
2017-04-06,218.0,,154.0,66.0,80.0,197.0,151.0
2017-04-07,556.0,,134.0,62.0,65.0,202.0,228.0
2017-04-08,682.0,,84.0,68.0,80.0,250.0,210.0
2017-04-09,380.0,,67.0,63.0,89.0,324.0,272.0
2017-04-10,254.0,,123.0,74.0,67.0,217.0,188.0
2017-04-11,335.0,,102.0,89.0,117.0,226.0,191.0
2017-04-12,384.0,281.0,56.0,99.5,107.0,160.0,185.0
2017-04-13,526.0,323.0,70.0,110.0,83.0,306.0,243.0
2017-04-14,622.0,335.0,84.0,118.0,76.0,279.0,301.0
2017-04-15,398.0,358.0,,111.0,87.0,194.0,
2017-04-16,622.0,345.0,,100.33333333333331,106.0,180.0,
2017-04-17,494.0,336.0,,89.66666666666666,111.0,198.0,
2017-04-18,540.0,361.0,,79.0,192.0,254.0,
2017-04-19,663.0,329.0,151.0,77.0,125.0,318.0,316.0
2017-04-20,653.0,316.0,90.0,76.0,184.0,318.0,325.0
2017-04-21,468.0,362.0,78.0,65.0,152.0,229.0,249.0
2017-04-22,516.0,390.0,54.0,51.0,184.0,253.0,218.0
2017-04-23,479.0,325.0,35.0,52.0,210.0,285.0,268.0
2017-04-24,442.0,260.0,56.0,61.0,125.0,302.0,272.0
2017-04-25,393.0,237.0,57.0,75.0,96.0,342.0,201.0
2017-04-26,375.0,214.0,92.0,64.0,93.0,334.0,310.0
2017-04-27,391.0,143.0,68.0,97.0,97.0,292.0,310.0
2017-04-28,415.0,183.0,93.0,186.0,104.0,303.0,217.0
2017-04-29,418.0,165.0,72.0,323.0,99.0,296.0,257.0
2017-04-30,397.0,245.0,37.0,235.0,101.0,,302.0
2017-05-01,221.0,173.0,59.0,147.0,76.0,,226.0
2017-05-02,474.0,266.0,43.0,59.0,64.0,,234.0
2017-05-03,574.0,322.0,30.0,56.0,58.0,,309.0
2017-05-04,462.0,287.0,37.0,99.0,62.0,,312.0
2017-05-05,533.0,382.0,44.0,85.0,76.0,,302.0
2017-05-06,525.0,345.0,46.0,109.5,67.0,,346.0
2017-05-07,607.0,330.0,48.0,134.0,74.0,,422.0
2017-05-08,554.0,330.0,103.0,77.0,72.0,,350.0
2017-05-09,515.0,326.0,70.0,82.0,79.0,201.0,310.0
2017-05-10,286.0,211.0,41.0,84.0,105.0,114.0,161.0
2017-05-11,303.0,197.0,53.0,86.0,79.0,102.0,133.0
2017-05-12,538.0,410.0,208.0,88.0,67.0,186.66666666666669,205.0
2017-05-13,640.0,376.0,363.0,97.0,70.0,271.33333333333337,227.0
2017-05-14,438.0,307.0,120.0,116.0,94.0,356.0,184.0
2017-05-15,488.0,276.0,48.0,84.0,165.0,319.0,250.0
2017-05-16,469.0,296.0,58.0,52.0,194.0,312.0,316.0
2017-05-17,318.0,210.0,67.0,81.0,139.0,248.0,355.0
2017-05-18,171.0,188.0,43.0,110.0,262.0,146.0,336.0
2017-05-19,371.0,234.0,32.0,97.0,276.0,261.0,317.0
2017-05-20,449.0,220.0,30.0,68.0,165.0,274.5,326.0
2017-05-21,663.0,347.0,39.0,68.0,159.0,288.0,325.3333333333333
2017-05-22,392.0,305.0,22.0,69.66666666666667,113.0,317.0,324.66666666666663
2017-05-23,587.0,316.0,46.0,71.33333333333334,137.0,304.0,324.0
2017-05-24,506.6666666666667,272.0,54.0,73.0,191.0,296.0,328.0
2017-05-25,426.33333333333337,207.0,40.0,65.5,231.0,349.0,343.0
2017-05-26,346.0,279.0,35.0,58.0,167.0,341.0,337.0
2017-05-27,324.0,248.0,27.0,46.0,144.0,200.0,323.0
2017-05-28,219.0,148.0,24.0,44.0,123.0,81.0,256.0
2017-05-29,131.0,83.0,21.0,43.0,90.0,87.0,189.0
