Date,DL002,DL021,DL031,KA003,KA009,TN001,UP012,UP014
2015-01-01,,52.5,,23.86,10.79,12.54,19.34,5.0
2015-01-02,,33.19,,26.33,13.13,12.6,19.56,5.0
2015-01-03,,20.23,,24.52,12.54,12.8,19.85,5.0
2015-01-04,,16.77,,23.51,10.11,12.45,19.93,5.0
2015-01-05,,22.58,,24.19,21.55,12.59,19.53,5.0
2015-01-06,,31.35,,29.36,16.8,12.67,20.18,5.0
2015-01-07,,25.81,,31.16,12.45,12.7,20.44,12.09
2015-01-08,,25.4,,40.46,16.46,17.21,19.01,28.68
2015-01-09,,26.96,,35.67,10.65,15.73,11.67,28.66
2015-01-10,,32.33,,36.21,21.19,12.6,11.23,28.68
2015-01-11,,86.5,,41.41,18.27,12.59,11.09,26.46
2015-01-12,,78.0,,34.46,22.2,12.38,11.58,23.45
2015-01-13,,36.69,,39.86,20.38,12.46,11.65,26.98
2015-01-14,,37.9,,32.83,22.77,12.53,8.36,23.37
2015-01-15,,27.15,,29.9,11.61,12.34,6.32,14.61
2015-01-16,,29.1,,27.07,9.95,12.42,5.83,9.75
2015-01-17,,26.58,,27.67,7.07,20.22,5.52,5.3
2015-01-18,,26.02,,27.26,7.13,20.77,5.51,3.96
2015-01-19,,32.69,,30.28,6.44,20.49,5.55,10.24
2015-01-20,,30.5,,40.4,7.24,20.8,6.28,16.98
2015-01-21,,28.12,,50.52,5.45,21.42,11.45,27.88
2015-01-22,,36.21,,60.64,11.3,20.94,10.72,21.21
2015-01-23,,21.62,,22.42,4.5,17.94,8.98,16.34
2015-01-24,,15.67,,23.6,2.45,13.07,9.07,14.72
2015-01-25,,22.88,,22.37,6.52,13.0,10.5,11.39
2015-01-26,,20.15,,21.06,6.64,13.1,11.04,15.43
2015-01-27,,17.42,,25.5,7.93,13.24,10.98,27.91
2015-01-28,,18.38,,26.39,3.3,12.99,9.91,32.36
2015-01-29,,24.9,,17.85,2.72,13.08,10.016666666666667,21.54
2015-01-30,,32.96,,5.99,2.39,13.02,10.123333333333337,16.56
2015-01-31,,29.67,,14.58,5.62,13.06,10.23,25.3
2015-02-01,,44.08,,25.48,5.0,12.59,10.6,30.5
2015-02-02,,35.19,,25.61,9.06,17.67,10.82,20.25
2015-02-03,,19.69,,25.99,9.31,13.27,10.25,17.62
2015-02-04,,18.42,,30.23,10.01,12.6,10.54,12.47
2015-02-05,,20.0,,33.76,9.36,12.82,10.51,20.24
2015-02-06,,67.12,,33.57,9.71,12.71,10.9,25.83
2015-02-07,,43.79,,34.89,10.05,13.08,12.11,49.53
2015-02-08,,33.0,,36.18,6.57,12.59,11.55,54.58
2015-02-09,,12.25,,26.21,11.74,13.02,11.33,55.57
2015-02-10,,28.71,,28.5,11.02,12.9,10.95,37.2
2015-02-11,,33.79,,31.77,9.74,12.83,11.43,45.83
2015-02-12,,41.1,,25.96,15.56,13.06,12.1,53.57
2015-02-13,,35.27,,29.35,14.51,13.56,10.0,29.24
2015-02-14,,59.04,,36.74,15.36,14.41,12.71,58.68
2015-02-15,,51.1,,36.66,10.69,14.38,10.53,31.28
2015-02-16,,62.69,,38.98,9.85,13.66,12.0,41.3
2015-02-17,,44.58,,41.52,7.84,18.8,11.53,38.78
2015-02-18,,49.96,,47.78,7.8,22.91,11.34,45.37
2015-02-19,,49.81,,47.92,7.49,21.76,12.0,52.02
2015-02-20,,43.48,,37.73,7.94,16.36,12.14,35.16
2015-02-21,,45.83,,34.29,8.4,10.57,11.28,34.29
2015-02-22,,33.96,,30.51,7.28,9.11,11.32,30.63
2015-02-23,,30.48,,36.75,11.53,9.68,12.83,42.09
2015-02-24,,27.0,,41.74,15.86,9.61,12.3,45.16
2015-02-25,,31.27,,42.06,17.49,10.68,12.43,27.19
2015-02-26,,28.19,,47.28,15.36,9.37,10.35,19.113333333333337
2015-02-27,,27.67,,37.8,14.73,9.56,11.42,11.03666666666667
2015-02-28,,27.79,,20.38,12.07,10.96,20.11,2.96
2015-03-01,,30.33,,24.53,10.39,11.17,28.63,2.95
2015-03-02,,12.19,,28.68,9.47,14.97,27.84,2.63
2015-03-03,,22.54,,28.74,10.37,14.58,27.81,2.05
2015-03-04,,25.59,,28.89,5.83,11.6,30.23,1.17
2015-03-05,,24.62,,29.13,4.21,19.36,31.85,1.23
2015-03-06,,30.4,,21.23,5.04,18.98,30.0,1.05
2015-03-07,,16.44,,25.16,6.2,18.95,32.29,1.35
2015-03-08,,24.92,,18.73,4.45,18.58,31.53,1.96
2015-03-09,,17.98,,27.72,12.4,17.67,30.29,8.72
2015-03-10,,18.48,,34.61,17.63,14.06,30.6,14.97
2015-03-11,,28.44,,36.59,29.43,10.63,31.82,17.49
2015-03-12,,40.29,,30.71,19.17,9.23,32.54,15.53
2015-03-13,,35.04,,27.49,14.45,11.23,32.54,4.0
2015-03-14,,40.19,,26.86,14.31,10.29,30.17,17.11
2015-03-15,,20.81,,18.14,12.1,11.08,29.01,7.07
2015-03-16,,15.0,,22.68,14.66,10.69,32.62,20.59
2015-03-17,,23.23,,34.33,29.48,,31.27,19.41
2015-03-18,,15.58,,39.07,30.9,,28.77,14.3
2015-03-19,,24.54,,,33.58,,30.23,14.92
2015-03-20,,31.9,,,28.48,,32.55,17.0
2015-03-21,,31.21,,,27.0,,33.1,18.72
2015-03-22,,19.5,,,22.39,,30.29,13.81
2015-03-23,,22.61,,,26.35,,31.51,14.3
2015-03-24,,27.73,,,29.87,,34.35,18.49
2015-03-25,,42.08,,,23.57,16.64,41.66,35.5
2015-03-26,,32.0,,,32.07,35.41,41.67,24.91
2015-03-27,,16.69,,20.68,28.29,37.01,32.47,18.35
2015-03-28,,50.14,,8.32,27.66,36.97,35.08,19.03
2015-03-29,,40.06,,6.3,19.51,36.96,32.11,18.53
2015-03-30,,17.29,,6.84,25.63,28.05,29.06,13.86
2015-03-31,,30.25,,6.08,15.87,14.82,30.08,10.48
2015-04-01,,38.19,,5.57,12.14,12.78,34.53,9.69
2015-04-02,,36.6,,6.93,13.8,16.24,38.24,9.34
2015-04-03,,22.38,,5.67,6.64,22.31,30.98,8.28
2015-04-04,55.05,11.19,48.65,7.4,19.23,25.01,29.21,14.82
2015-04-05,49.57,28.17,48.43,7.24,10.81,23.59,30.43,16.34
2015-04-06,56.9,36.94,50.35,5.33,10.96,22.88,32.64,20.24
2015-04-07,64.23,17.04,52.27,3.06,11.22,23.79,38.61,24.06
2015-04-08,71.56,24.58,54.190000000000005,6.75,9.84,19.86,34.35,18.67
2015-04-09,78.89,23.5,56.11,5.38,11.48,25.98,31.3,14.48
2015-04-10,76.95,42.61,64.33,5.08,9.63,25.53,33.31,17.44
2015-04-11,85.74,22.25,63.04,4.49,9.81,20.12,37.99,24.97
2015-04-12,63.43,32.23,57.03,5.02,6.31,18.07,30.69,3.99
2015-04-13,54.15,24.2,51.35,7.04,12.74,22.44,30.08,20.06
2015-04-14,47.47,16.17,49.2,3.03,9.18,19.41,32.21,24.66
2015-04-15,64.43,23.36,85.4,3.95,5.77,16.97,30.76,29.26
2015-04-16,46.98,26.57,56.95,5.54,10.42,18.32,33.79,33.86
2015-04-17,59.33,26.04,50.77,5.3,8.09,24.69,30.23,18.66
2015-04-18,70.52,36.33,63.12,3.35,8.57,34.8,29.77,25.96
2015-04-19,93.0,40.62,65.06,4.01,12.69,34.58,37.67,6.36
2015-04-20,49.99,46.25,60.97,5.7,10.12,36.7,31.21,13.29
2015-04-21,71.51,35.56,50.4,4.41,8.47,36.57,25.18,31.36
2015-04-22,84.61,41.48,61.98,4.71,7.61,36.63,19.15,12.48
2015-04-23,131.56,47.85,78.94,5.69,7.49,36.46,17.09,31.51
2015-04-24,134.45,54.5,106.1,14.8,14.61,35.78,14.21,18.88
2015-04-25,63.26,57.42,61.28,3.82,8.47,36.4,13.42,7.71
2015-04-26,31.14,26.25,25.74,11.33,15.57,36.01,13.75,5.23
2015-04-27,29.85,34.23,32.95,4.5,10.98,36.22,14.14,16.26
2015-04-28,39.12,25.64,29.36,16.56,9.53,36.26,13.88,13.08
2015-04-29,37.79,33.08,56.41,26.76,8.66,36.33,14.01,18.74
2015-04-30,40.14,35.04,67.84,25.77,7.6,33.56,14.13,16.3
2015-05-01,49.76,27.79,86.13,21.39,7.24,36.31,14.21,7.65
2015-05-02,92.65,42.12,108.25,20.92,7.24,36.57,14.39,14.3
2015-05-03,101.69,59.58,139.07,19.37,11.21,36.4,14.37,27.22
2015-05-04,94.82,56.85,124.03,28.61,23.01,36.33,14.4,37.32
2015-05-05,128.21,70.42,147.78,21.59,19.81,36.14,14.52,30.85
2015-05-06,110.91,66.56,124.25,14.35,16.93,35.12,14.59,18.25
2015-05-07,87.76,48.4,76.75,26.89,16.62,35.28,13.63,19.0
2015-05-08,86.73,43.75,68.74,23.78,13.6,36.65,11.02,16.48
2015-05-09,73.06,47.02,58.38,33.71,14.99,37.53,9.62,16.83
2015-05-10,62.83,47.65,25.8,45.13,14.41,37.9,10.06,33.85
2015-05-11,27.62,36.02,59.08,46.67,12.09,42.61,11.76,24.82
2015-05-12,23.71,25.52,74.2,44.64,13.56,20.14,9.63,16.76
2015-05-13,27.87,39.62,73.11333333333333,37.63,11.05,22.14,10.07,17.73
2015-05-14,47.19,22.79,72.02666666666666,39.92,12.33,27.51,9.91,17.05
2015-05-15,64.21,37.6,70.94,34.14,11.97,19.32,9.87,14.2
2015-05-16,67.6525,30.04,94.21,50.33,15.36,18.64,9.85,17.0
2015-05-17,71.095,67.65,54.06,33.4,11.84,17.06,9.26,15.69
2015-05-18,74.5375,23.5,32.58,31.04,14.38,18.03,8.87,16.6
2015-05-19,77.98,52.36,76.12,44.54,17.9,110.63,7.45,13.48
2015-05-20,79.66,17.38,61.05,48.54,16.41,8.97,7.62,15.92
2015-05-21,100.31,29.27,52.91,23.92,12.02,9.61,9.48,14.83
2015-05-22,121.41,31.9,75.1,24.81,10.95,9.3,9.52,16.41
2015-05-23,117.29,27.56,62.61,35.45,12.5,11.87,9.66,17.96
2015-05-24,126.65,26.08,75.44,25.97,8.28,12.24,11.13,11.95
2015-05-25,114.84,30.88,78.82,30.47,6.92,12.05,9.35,11.9
2015-05-26,100.0,26.25,62.7,24.77,6.89,8.29,10.19,11.89
2015-05-27,134.64,27.42,97.79,18.18,10.52,9.78,8.29,11.87
2015-05-28,121.35,31.58,80.75,55.55,26.06,21.67,9.91,11.93
2015-05-29,112.0,31.58,77.26,30.58,14.43,27.51,11.5,11.94
2015-05-30,135.01,28.42,72.47,22.4,7.25,39.27,9.8,15.15
2015-05-31,119.68,29.08,54.19,23.77,1.45,51.14,10.11,22.84
2015-06-01,104.35,20.5,52.07,49.4,1.03,7.11,9.1,14.48
2015-06-02,103.81,25.02,86.29,17.6,0.97,7.0,8.78,12.96
2015-06-03,97.91,28.27,85.04,39.0,0.96,10.61,9.58,22.32
2015-06-04,80.65,22.06,73.39,23.44,0.68,9.23,8.2,18.01
2015-06-05,100.92,31.44,150.84,22.62,16.69,13.24,9.27,14.14
2015-06-06,121.19,26.92,96.69,24.7,36.77,8.83,9.33,12.41
2015-06-07,141.46,38.64,92.17,10.72,39.65,8.64,9.95,14.366666666666667
2015-06-08,166.86,92.46,46.89,16.6,28.71,9.65,11.42,16.323333333333334
2015-06-09,124.82,25.86,31.74,14.96,26.63,8.86,10.28,18.28
2015-06-10,57.54,19.86,25.9,20.67,23.64,8.93,8.19,14.69
2015-06-11,90.175,20.82,35.03,17.42,17.22,9.19,8.47,14.48
2015-06-12,122.81,18.87,31.96,20.9,3.54,9.72,8.12,15.13
2015-06-13,83.82,23.14,46.99,14.07,7.43,9.44,8.11,12.84
2015-06-14,90.52,23.6,62.28,9.08,9.7,8.63,7.893333333333333,12.6
2015-06-15,131.18,24.06,69.42,19.21,11.44,9.93,7.676666666666666,14.6
2015-06-16,109.73,38.49,80.39,9.35,10.83,8.52,7.46,16.07
2015-06-17,116.8,46.07,78.5,8.9,13.89,8.58,8.4,13.97
2015-06-18,103.86,63.55,116.52,9.83,28.38,8.58,7.41,13.27
2015-06-19,72.48,35.95,69.66,12.06,25.94,9.87,7.4,16.53
2015-06-20,81.73,23.1,50.89,8.17,20.78,9.38,7.5,10.4
2015-06-21,78.85,25.32,67.7,9.84,22.93,9.53,7.8,9.68
2015-06-22,66.71,32.45,70.21,10.74,21.34,15.57,7.63,10.58
2015-06-23,85.78,43.58,70.93,8.89,5.64,17.85,7.24,11.21
2015-06-24,95.48,29.83,70.83,7.35,5.85,13.74,7.31,10.54
2015-06-25,71.98,20.14,60.54,11.14,3.51,19.29,7.19,11.12
2015-06-26,83.03,25.75,43.83,8.73,3.47,8.96,6.71,11.46
2015-06-27,78.53,17.68,39.22,7.24,3.22,8.54,6.55,12.08
2015-06-28,78.54,25.2,47.1,5.69,3.07,9.41,6.72,10.53
2015-06-29,47.41,20.33,30.77,10.63,3.41,9.27,6.03,11.34
2015-06-30,61.93,22.39,44.89,13.29,3.5,8.55,6.17,12.06
2015-07-01,62.92,31.48,50.38,9.4,3.29,14.57,6.07,12.02
2015-07-02,88.12,26.06,52.98,20.13,3.04,15.09,6.35,15.76
2015-07-03,78.89,18.4,29.95,9.38,2.53,17.66,6.16,17.51
2015-07-04,63.71,21.9,27.02,17.14,2.43,14.73,6.62,12.87
2015-07-05,74.72,18.7,38.01,12.81,2.5,13.5,7.07,13.53
2015-07-06,44.41,31.14,53.03,10.92,6.66,13.83,7.26,25.39
2015-07-07,57.23,21.62,60.96,13.81,1.85,14.28,7.9,9.16
2015-07-08,50.74,33.22,58.51,10.81,6.29,13.21,7.51,9.73
2015-07-09,68.15,29.49,70.76,10.35,9.74,13.38,7.14,9.47
2015-07-10,48.76,23.58,57.97,11.47,8.73,9.24,7.81,8.55
2015-07-11,37.8,26.135,52.83,9.62,11.69,11.62,7.18,8.28
2015-07-12,50.84,28.69,33.19,8.97,10.69,14.29,14.54,5.944999999999999
2015-07-13,63.88,19.42,39.3,12.46,11.39,11.6,21.9,3.61
2015-07-14,76.92,33.96,41.26,14.23,11.03,14.49,6.86,12.31
2015-07-15,60.72,45.31,36.12,25.22,9.63,6.59,6.89,12.56
2015-07-16,55.82,23.69,42.78,20.75,10.72,9.6,6.89,12.32
2015-07-17,46.24,28.57,43.39,12.27,9.24,9.93,6.86,8.62
2015-07-18,54.2,32.76,43.6,7.56,9.36,10.53,7.45,10.21
2015-07-19,58.23,20.8,63.6,7.12,8.17,10.64,8.42,10.32
2015-07-20,68.04,21.66,67.57,10.92,9.61,10.65,7.75,10.87
2015-07-21,43.69,22.52,45.64,14.14,8.77,10.78,6.84,11.01
2015-07-22,38.94,23.38,40.8,11.69,8.5,10.48,6.9,8.56
2015-07-23,35.1,21.72,45.6,14.16,8.64,33.15,7.02,17.7
2015-07-24,40.29,23.0,46.34,11.09,7.86,17.28,7.7,11.12
2015-07-25,40.21,22.88,47.03,14.45,8.52,14.72,8.46,16.71
2015-07-26,32.27,22.47,30.93,16.69,6.9,11.31,7.32,9.95
2015-07-27,32.13,20.76,29.88,10.49,7.17,10.06,7.23,3.83
2015-07-28,33.09,21.8,30.75,13.07,8.46,9.87,8.99,17.18
2015-07-29,36.0,26.9,37.13,10.61,14.73,11.81,7.47,8.21
2015-07-30,37.49,23.37,32.73,10.76,12.27,12.28,7.62,6.89
2015-07-31,46.85,28.57,38.83,9.34,11.21,12.83,8.64,7.0
2015-08-01,46.67,27.25,36.83,30.97,9.45,49.32,8.49,7.25
2015-08-02,47.25,23.5,36.6,10.95,8.12,12.12,7.93,8.71
2015-08-03,66.48,21.16,40.08,14.28,8.53,10.31,8.72,5.99
2015-08-04,62.61,25.78,48.39,12.93,8.39,10.52,8.68,7.02
2015-08-05,54.9,25.48,57.0,14.92,8.78,12.45,7.68,7.26
2015-08-06,37.66,28.7,51.62,27.96,8.79,12.07,7.09,7.43
2015-08-07,46.46,40.31,46.71,15.82,4.21,10.07,7.57,9.56
2015-08-08,41.18,33.21,54.99,13.98,2.95,10.26,7.51,9.77
2015-08-09,42.23,26.13,42.53,12.09,1.6,11.53,7.59,10.03
2015-08-10,40.8,27.85,66.21,13.17,3.2,11.07,7.79,11.1
2015-08-11,38.46,27.57,59.28,12.45,3.51,11.35,7.76,8.56
2015-08-12,53.26,28.9,45.95,12.29,2.59,11.22,9.49,9.65
2015-08-13,54.12,37.24,57.68,10.74,2.37,11.57,8.77,9.22
2015-08-14,42.64,44.53,57.28,26.38,3.09,11.56,7.99,
2015-08-15,37.45,31.98,49.74,20.01,5.52,12.03,9.07,
2015-08-16,61.06,29.25,52.64,24.23,10.55,12.08,7.63,
2015-08-17,50.68,31.17,58.52,25.63,15.52,11.46,7.54,
2015-08-18,52.43,85.88,49.93,23.02,16.45,15.95,8.21,
2015-08-19,48.42,29.04,39.18,20.4,15.44,13.71,9.09,
2015-08-20,46.29,26.92,31.58,56.5,12.2,23.46,9.56,4.01
2015-08-21,38.46,33.09,43.8,22.82,12.19,9.88,8.66,11.89
2015-08-22,55.95,34.34,43.93,22.42,9.51,10.24,9.2,7.86
2015-08-23,52.29,37.325,34.97,14.1,9.17,10.63,8.31,8.31
2015-08-24,53.3,40.31,48.04,18.47,11.74,10.12,7.67,8.45
2015-08-25,47.37,30.41,42.25,20.9,10.9,9.85,7.83,8.69
2015-08-26,44.42,29.25,45.72,14.52,9.83,9.54,8.13,8.87
2015-08-27,59.92,20.21,50.88,31.35,10.27,9.93,8.52,8.9
2015-08-28,56.08,27.89,63.17,31.43,10.9,9.69,6.15,17.4
2015-08-29,56.86,25.55,54.41,15.72,12.0,11.26,3.71,16.5
2015-08-30,49.13,23.21,44.55,0.65,10.1,15.63,4.15,13.45
2015-08-31,41.51,21.51,36.94,0.89,12.05,16.79,5.57,9.14
2015-09-01,50.2,19.24,40.31,0.47,13.62,15.55,4.84,9.57
2015-09-02,48.86,18.77,43.55,0.34,13.15,15.76,4.5,10.78
2015-09-03,52.44,19.43,51.92,1.07,15.08,16.0,4.63,12.59
2015-09-04,58.06,28.11,59.03,,15.89,15.03,6.2,11.07
2015-09-05,60.59,27.37,56.14,,17.6,14.98,10.44,10.94
2015-09-06,57.91,27.32,57.435,,11.7,13.97,12.7,11.03
2015-09-07,59.14,25.79,58.73,,12.0,15.75,9.35,12.57
2015-09-08,60.54,32.4,60.09,25.06,10.33,15.65,7.73,12.25
2015-09-09,54.21,26.9,58.0,,11.14,15.97,8.11,11.53
2015-09-10,60.57,29.92,72.77,,12.29,15.93,8.79,11.08
2015-09-11,61.97,27.39,78.16,,13.42,10.17,8.61,15.51
2015-09-12,62.34,23.62,91.6,,13.1,10.27,9.67,10.92
2015-09-13,74.37,19.85,84.98,,11.85,11.62,8.65,10.21
2015-09-14,77.72,44.74,110.89,,12.44,11.6,7.69,11.68
2015-09-15,63.4,36.71,98.47,,11.66,9.96,7.67,11.99
2015-09-16,51.05,53.98,60.29,,12.06,9.68,8.1,18.09
2015-09-17,65.93,76.99,90.1,5.22,10.91,10.43,11.39,51.71
2015-09-18,36.68,72.07,59.17,5.2,12.22,10.14,28.46,13.71
2015-09-19,43.8,65.54,62.1,5.93,11.57,10.06,8.23,13.7
2015-09-20,41.42,75.4,45.84,7.18,11.67,9.895,8.61,12.16
2015-09-21,48.84,71.49,39.37,7.09,23.54,9.73,6.64,6.86
2015-09-22,38.31,67.22,33.87,7.1,38.56,12.59,4.51,6.74
2015-09-23,43.16,44.43,40.52,7.17,48.69,11.41,,6.08
2015-09-24,67.09,48.87,50.26,6.5,38.44,11.52,,4.55
2015-09-25,74.08,55.35,60.23,5.77,36.29,11.07,,4.54
2015-09-26,67.3,62.06,53.66,7.49,24.49,10.19,,4.6
2015-09-27,65.12,62.35,39.23,7.34,34.86,10.61,,5.08
2015-09-28,60.08,52.34,51.95,7.48,53.23,10.78,,5.27
2015-09-29,64.3,59.16,80.16,20.21,45.15,11.62,,7.1
2015-09-30,60.92,55.48,75.86,26.68,34.5,12.98,,8.34
2015-10-01,81.28,45.04,100.33,21.04,34.09,16.28,,9.97
2015-10-02,84.02,,100.56,19.07,26.84,12.85,,9.75
2015-10-03,92.14,,126.36,17.1,20.91,13.7,11.51,9.75
2015-10-04,84.77,,128.82,12.06,20.96,13.41,21.5,6.84
2015-10-05,109.96,,138.4,20.28,25.98,14.54,9.79,5.47
2015-10-06,92.97,,126.0,14.87,24.48,14.29,7.99,5.46
2015-10-07,73.84,,104.91,15.17,24.67,14.15,15.32,5.37
2015-10-08,76.31,,113.05,12.02,26.36,14.8,38.42,6.89
2015-10-09,93.57,,103.45,7.22,26.48,14.6,35.82,12.3
2015-10-10,91.06,,81.21,11.24,27.56,14.17,30.88,11.19
2015-10-11,73.98,,73.87,7.06,31.55,15.53,16.15,5.63
2015-10-12,77.25,,72.96,13.78,40.91,16.14,7.94,11.32
2015-10-13,51.52,,73.52,18.19,59.75,40.95,11.47,5.05
2015-10-14,56.92,,59.77,20.24,72.27,29.01,3.11,4.45
2015-10-15,84.17,,98.77,38.42,82.82,29.17,2.18,5.37
2015-10-16,99.66,,98.36,34.94,67.99,21.11,35.75,5.38
2015-10-17,102.19,,105.77,23.26,44.59,19.84,2.56,5.0
2015-10-18,104.72,,113.18,11.92,47.61,19.58,1.4,5.66
2015-10-19,75.04,,108.18,20.27,32.7,15.73,9.41,5.8
2015-10-20,98.28,,125.78,23.48,21.31,13.47,9.36,6.4
2015-10-21,82.09,,97.55,25.69,17.46,18.42,5.42,7.06
2015-10-22,89.55,,105.13,28.93,19.57,16.42,13.3,8.48
2015-10-23,94.71,,105.07,33.37,23.23,27.55,20.58,22.63
2015-10-24,107.15,,124.6,29.0,23.3,15.19,30.19,43.78
2015-10-25,63.83,,100.47,22.46,19.02,15.21,25.15,32.1
2015-10-26,51.16,,88.63,30.14,23.32,15.08,34.45,32.13
2015-10-27,55.72,,99.69,33.35,30.64,20.63,38.56,33.06
2015-10-28,43.61,32.82,78.62,32.7,15.71,15.51,32.95,28.98
2015-10-29,44.94,17.48,96.43,28.04,17.33,14.91,12.68,18.13
2015-10-30,37.23,6.19,71.92,26.05,10.2,14.24,12.42,21.42
2015-10-31,47.26,9.05,100.135,26.15,20.46,12.49,13.42,46.04
2015-11-01,57.29,9.11,128.35,19.42,10.85,13.2,12.34,45.99
2015-11-02,33.61,32.79,91.9,27.81,8.6,14.89,13.5,56.66
2015-11-03,69.24,64.91,116.19,34.51,9.84,18.99,14.87,50.17
2015-11-04,114.14,39.84,81.24,24.01,7.96,18.83,13.88,55.62
2015-11-05,77.5,33.18,91.15,21.72,12.95,20.23,8.98,48.24
2015-11-06,77.62,31.99,80.14,16.93,10.64,19.94,7.98,40.46
2015-11-07,117.58,46.15,145.62,21.34,10.28,21.48,7.82,58.14
2015-11-08,92.04,76.35,125.66,22.34,8.33,15.92,7.78,49.83
2015-11-09,95.51,86.1,83.91,12.81,7.61,10.55,6.35,57.64
2015-11-10,120.2,61.95,110.05,8.25,4.47,10.76,5.44,57.69
2015-11-11,79.07,34.67,88.94,10.01,7.17,11.87,8.62,35.53
2015-11-12,78.73,31.95,82.54,8.51,7.7,13.45,17.82,25.95
2015-11-13,32.2,37.74,102.26,19.56,10.3,14.79,17.33,25.28
2015-11-14,5.7,24.33,94.45,21.54,9.48,15.53,18.03,27.42
2015-11-15,59.21,28.46,101.38,14.34,8.84,13.78,17.78,21.9
2015-11-16,112.72,32.59,92.29,19.02,8.2,10.89,19.08,21.78
2015-11-17,85.35,28.69,102.79,20.313333333333333,7.559999999999999,12.26,17.61,20.68
2015-11-18,137.31,35.9,79.52,21.606666666666666,6.92,12.8,17.07,24.6
2015-11-19,163.41,46.03,112.02,22.9,7.76,13.74,18.14,24.7
2015-11-20,142.87,49.69,110.56,11.31,4.84,12.17,17.33,17.43
2015-11-21,186.34,45.86,99.1,14.503333333333334,4.84,9.97,17.98,18.64
2015-11-22,139.52,37.59,99.1,17.696666666666665,3.4,8.28,17.8,15.69
2015-11-23,122.03,64.19,110.98,20.89,5.58,7.99,17.28,12.4
2015-11-24,108.34,54.05,101.93,15.41,6.23,10.15,17.26,14.39
2015-11-25,37.98,38.56,85.94,20.43,11.07,10.15,17.04,20.13
2015-11-26,9.54,50.58,85.5,23.44,16.1,9.01,18.09,21.48
2015-11-27,108.82,39.05,91.76,25.85,13.63,9.81,17.78,23.77
2015-11-28,52.0,36.29,51.59,29.16,13.82,11.75,16.42,357.03
2015-11-29,88.93,41.4,91.24,18.51,7.68,7.94,16.61,387.37
2015-11-30,107.26,50.79,104.09,23.51,5.72,9.67,16.73,417.71
2015-12-01,87.38,32.14,75.18,26.13,5.18,8.72,16.56,448.05
2015-12-02,96.43,24.04,88.49,23.46,5.8,8.77,16.04,179.2
2015-12-03,113.2,20.07,77.71,26.08,7.6,5.88,16.29,50.47
2015-12-04,127.62,22.95,67.82,28.48,13.13,7.37,16.55,55.95
2015-12-05,162.85,32.87,72.4,23.35,28.84,8.86,20.1,50.34
2015-12-06,115.17,35.0,61.77,21.37,28.97,10.35,18.73,69.66
2015-12-07,196.1,28.97,53.8,27.71,31.37,11.84,20.4,104.53
2015-12-08,294.32,34.47,59.45,28.33,30.65,9.82,17.49,96.22
2015-12-09,99.65,32.61,70.71,26.98,27.6,10.03,18.69,79.92
2015-12-10,86.67,29.6,83.76,25.91,22.06,12.43,25.21,63.62
2015-12-11,87.47,16.86,82.25,29.39,12.06,8.75,20.08,53.39
2015-12-12,80.06,10.02,72.89,27.15,9.09,9.48,23.84,38.61
2015-12-13,103.64,15.34,82.49,21.58,8.23,10.48,14.57,26.0
2015-12-14,94.59,22.29,94.42,28.63,8.17,10.29,4.71,12.75
2015-12-15,,24.33,,27.78,10.83,10.15,4.56,13.03
2015-12-16,,27.68,,30.13,14.51,10.67,5.15,12.25
2015-12-17,,35.33,,31.76,14.39,10.08,9.49,14.26
2015-12-18,,27.29,,37.81,22.09,9.75,4.44,15.31
2015-12-19,,22.8,,31.75,11.01,13.7,4.75,14.72
2015-12-20,,36.0,,27.95,11.57,44.75,9.14,13.51
2015-12-21,,26.7,,36.17,16.2,41.77,9.05,12.25
2015-12-22,124.68,38.93,95.75,47.87,24.37,36.43,9.97,13.25
2015-12-23,138.8,14.29,101.19,40.4,25.26,38.71,10.23,15.82
2015-12-24,105.7,7.87,89.4,39.64,28.85,35.48,11.41,14.61
2015-12-25,106.05,8.11,80.54,31.54,18.39,38.16,13.13,11.92
2015-12-26,118.94,6.15,83.81,27.4,13.44,20.66,10.96,14.6
2015-12-27,122.18,11.97,88.93,24.95,9.43,13.06,11.36,13.08
2015-12-28,114.56,8.1,81.75,32.77,29.59,17.41,12.2,16.98
2015-12-29,113.31,5.55,87.61,39.17,28.34,26.45,25.26,15.2
2015-12-30,124.81,8.67,94.9,47.07,38.97,22.31,38.32,14.63
2015-12-31,117.97,12.02,87.5,39.71,58.64,25.58,28.93,14.29
2016-01-01,135.22,12.34,114.09,26.51,31.09,33.66,,13.27
2016-01-02,112.45,17.81,85.16,41.47,52.42,32.70666666666666,,14.56
2016-01-03,127.41,16.44,87.16,40.98,58.54,31.75333333333333,,15.12
2016-01-04,151.25,26.78,110.9,49.25,51.18,30.8,,15.24
2016-01-05,136.84,30.69,110.95,48.01,65.47,46.91,0.49,15.85
2016-01-06,118.99,26.2,103.66,39.24,58.56,45.48,1.36,14.84
2016-01-07,112.84,25.26,97.31,35.53,67.53,35.63,4.02,15.57
2016-01-08,97.91,15.26,72.08,36.79,67.56,59.57,4.04,14.65
2016-01-09,84.36,13.05,76.47,36.87,61.78,48.28,5.16,12.75
2016-01-10,109.07,13.91,78.26,28.34,32.29,46.86,6.28,12.88
2016-01-11,123.63,19.73,59.92,35.89,32.43,47.04,7.4,12.78
2016-01-12,95.85,18.49,70.41,40.39,38.72,51.21,6.25,11.62
