Date,Bengaluru,Chennai,Delhi,Lucknow,Hyderabad
2016-07-07,15.02,29.34,54.5,61.42,30.92
2016-07-08,13.006666666666666,57.26,54.96,71.74,26.24
2016-07-09,10.993333333333332,28.3,52.95,54.5,22.79
2016-07-10,8.98,35.38,59.13,66.78,62.03
2016-07-11,,22.97,60.92,71.22,357.85
2016-07-12,,23.24,39.32,87.96,206.93
2016-07-13,,24.87,71.53,76.73,9.92
2016-07-14,,18.67,73.51,82.95,16.89
2016-07-15,,26.6,52.88,67.3,20.57
2016-07-16,,34.33,50.99,80.77,19.97
2016-07-17,,35.16,75.93,53.21,22.85
2016-07-18,218.17,31.69,44.08,28.6,14.22
2016-07-19,55.51,32.43,42.14,31.64,8.95
2016-07-20,25.56,33.09,56.86,35.35,10.6
2016-07-21,26.7,27.02,45.64,27.85,13.04
2016-07-22,20.15,21.38,48.36,28.41,49.97
2016-07-23,16.285,29.69,42.09,21.57,11.62
2016-07-24,12.42,59.34,59.4,30.83,14.36
2016-07-25,11.01,30.71,76.29,37.68,13.15
2016-07-26,32.56,23.58,54.5,28.88,15.94
2016-07-27,22.79,24.43,40.55,31.22,52.59
2016-07-28,17.0,42.82,46.44,17.17,20.6
2016-07-29,22.19,28.51,56.16,41.88,16.93
2016-07-30,8.74,34.01,42.7,17.7,21.67
2016-07-31,18.9,32.41,48.03,41.89,10.64
2016-08-01,17.54,32.88,43.47,46.72,10.24
2016-08-02,20.06,34.8,43.55,99.97,6.01
2016-08-03,19.91,40.39,50.86,18.79,4.83
2016-08-04,14.66,32.44,49.04,23.47,6.41
2016-08-05,,30.54,39.3,38.89,5.81
2016-08-06,,32.54,43.86,31.9,7.29
2016-08-07,,37.71,42.84,29.932,6.38
2016-08-08,,40.69,44.04,27.964,9.67
2016-08-09,,40.85,41.29,25.996,8.86
2016-08-10,,35.23,39.28,24.028,9.41
2016-08-11,31.42,33.51,30.66,22.06,7.81
2016-08-12,25.09,29.11,42.15,42.06,9.77
2016-08-13,21.94,30.94,56.45,37.8,
2016-08-14,21.57,29.48,40.81,44.97,
2016-08-15,14.38,25.42,39.51,30.92,
2016-08-16,101.09,35.09,49.04,119.04,
2016-08-17,33.05,34.2,62.19,16.79,
2016-08-18,39.14,55.88,55.55,16.3,
2016-08-19,41.43,39.96,59.03,18.26,
2016-08-20,100.39,36.33,48.57,21.68,
2016-08-21,56.45,26.4,28.01,21.64,
2016-08-22,35.4,40.36,28.6,22.27,
2016-08-23,43.43,40.21,38.99,20.59,
2016-08-24,34.99,37.07,43.35,29.38,
2016-08-25,15.02,26.7,45.88,60.75,
2016-08-26,29.31,38.63,54.13,43.91,
2016-08-27,19.65,32.14,56.56,32.56,
2016-08-28,6.82,33.02,57.09,40.9,
2016-08-29,27.16,38.11,54.73,59.7,
2016-08-30,27.9,37.79,48.93,46.78,
2016-08-31,35.17,28.6,37.1,22.25,
2016-09-01,37.57,30.82,28.06,30.06,10.46
2016-09-02,23.25,42.16,44.31,39.09,6.31
2016-09-03,31.08,36.8,46.77,52.59,10.4
2016-09-04,37.35,31.97,57.64,41.44,23.0
2016-09-05,22.49,23.6,45.37,35.94,15.46
2016-09-06,37.14,38.5,50.42,38.71,28.28
2016-09-07,28.89,36.26,50.73,45.48,37.15
2016-09-08,28.25,42.37,71.72,63.59,25.0
2016-09-09,36.1,38.87,87.99,67.75,35.34
2016-09-10,43.95,43.96,45.7,54.84,37.09
2016-09-11,24.72,36.26,45.89,50.96,24.59
2016-09-12,23.88,41.33,49.7,51.27,30.49
2016-09-13,23.04,44.76,57.08,28.89,23.2
2016-09-14,13.59,33.01,47.36,21.04,23.25
2016-09-15,11.1,26.79,79.99,25.22,15.79
2016-09-16,32.23,24.54,67.11,45.14,10.75
2016-09-17,41.01,34.16,81.9,23.79,9.5
2016-09-18,30.9,26.59,86.16,36.25,8.31
2016-09-19,26.31,23.76,75.02,55.18,7.12
2016-09-20,32.98,22.2,94.23,192.52,9.93
2016-09-21,43.4,16.18,89.62,36.62,17.82
2016-09-22,32.46,12.79,32.73,17.39,13.08
2016-09-23,26.6,18.98,55.64,28.4,7.0
2016-09-24,39.41,18.35,56.46,17.35,11.61
2016-09-25,10.22,24.87,56.64,11.39,21.28
2016-09-26,16.88,33.32,89.09,16.44,31.01
2016-09-27,17.1,31.93,52.49,29.35,33.84
2016-09-28,46.14,45.71,105.43,36.11,42.99
2016-09-29,55.24,40.61,101.84,26.86,39.5
2016-09-30,75.42,38.14,84.33,37.28,37.67
2016-10-01,65.16,35.96,117.28,60.08,16.68
2016-10-02,66.96333333333332,34.504999999999995,81.87,59.63,13.57
2016-10-03,68.76666666666665,33.05,103.12,55.53,12.72
2016-10-04,70.57,34.06,159.8,54.69,11.98
2016-10-05,69.14,29.14,81.71,63.44,9.83
2016-10-06,54.75,60.14,117.86,32.21,15.29
2016-10-07,41.7,51.01,114.06,60.85,15.45
2016-10-08,27.31,36.09,132.11,81.43,16.38
2016-10-09,13.51,38.46,144.47,47.15,12.88
2016-10-10,18.96,44.91,125.8,89.92,42.0
2016-10-11,14.61,32.16,134.84,111.37,45.275
2016-10-12,21.3,45.11,114.3,125.86,48.55
2016-10-13,25.15,81.45,86.93,108.06,50.52
2016-10-14,24.23,60.89,94.83,113.77,44.48
2016-10-15,35.18,62.96,144.98,141.57,45.06
2016-10-16,32.41,60.19,132.01,172.85,56.83
2016-10-17,56.36,66.69,149.35,175.18,54.95
2016-10-18,53.43,78.52,161.49,147.37,60.17
2016-10-19,44.05,63.07,140.57,134.61,58.85
2016-10-20,62.36,80.58,135.9,142.65,61.53
2016-10-21,62.74,73.75,161.11,126.14,59.04
2016-10-22,97.17,80.18,140.92,85.04,54.48
2016-10-23,67.85,87.04,182.14,123.78,56.355
2016-10-24,58.78,81.0,164.51,141.16,58.23
2016-10-25,80.99,85.73,115.76,130.7,64.18
2016-10-26,68.17,92.64,209.27,120.82,61.11
2016-10-27,59.61,98.0,296.27,139.8,64.35
2016-10-28,62.38,132.38,318.57,141.16,62.16
2016-10-29,78.74,114.08,350.39,189.77,73.11
2016-10-30,60.79,67.86,355.77,238.17,63.6
2016-10-31,36.92,49.57,434.92,431.69,58.15
2016-11-01,21.2,52.28,394.59,243.78,73.45
2016-11-02,31.26,47.86,537.96,153.13,64.93
2016-11-03,34.79,35.54,482.4,152.95,61.75
2016-11-04,55.92,57.22,342.45,139.46,65.1
2016-11-05,55.03,66.29,588.39,159.87,67.23
2016-11-06,41.23,80.11,685.36,411.23,65.76
2016-11-07,43.91,71.86,488.57,495.65,66.65
2016-11-08,52.08,80.49,338.38,499.06,60.51
2016-11-09,46.94,83.26,307.08,345.54,65.33
2016-11-10,49.03,71.16,291.71,290.26,71.55
2016-11-11,57.78,76.21,295.88,305.4,62.24
2016-11-12,52.72,82.67,277.67,214.41,61.83
2016-11-13,38.42,42.54,228.16,133.9,60.96
2016-11-14,29.96,29.08,194.2,116.66,61.46
2016-11-15,27.64,34.55,236.09,128.79,67.56
2016-11-16,35.8,55.67,291.98,149.73,59.73
2016-11-17,40.13,66.57,351.47,206.45,63.35
2016-11-18,43.6,62.58,237.21,251.32,61.71
2016-11-19,48.93,71.55,285.71,331.04,61.8
2016-11-20,42.21,58.21,323.74,314.46,61.0
2016-11-21,102.01,63.87,340.61,244.33,55.76
2016-11-22,91.6,83.29,281.76,179.82,60.32
2016-11-23,47.76,88.08,174.56,152.49,62.65
2016-11-24,86.62,91.49,216.1,193.96,64.38
2016-11-25,46.12,93.71,136.21,183.51,63.41
2016-11-26,46.87,82.55,113.3,188.38,52.96
2016-11-27,53.71,101.77,128.7,232.64,59.95
2016-11-28,49.9,92.41,127.5,181.25,63.92
2016-11-29,59.3,91.15,236.58,309.53,55.4
2016-11-30,49.69,94.8,246.25,221.57,58.98
2016-12-01,45.84,74.73,263.61,238.99,58.86
2016-12-02,22.14,43.52,263.25,213.29,61.32
2016-12-03,18.3,27.93,196.6,192.84,57.06
2016-12-04,24.44,45.98,223.3,171.01,59.44
2016-12-05,23.63,45.48,204.6,171.8,66.0
2016-12-06,36.97,54.12,293.91,231.07,65.98
2016-12-07,40.72,48.91,283.61,145.09,58.07
2016-12-08,32.59,59.74,238.21,147.56,60.69
2016-12-09,44.96,80.55,295.62,184.44,63.73
2016-12-10,30.37,84.69,189.09,345.98,61.83
2016-12-11,24.98,77.14,199.12,235.85,61.79
2016-12-12,42.19,51.17,210.28,236.24,48.86
2016-12-13,204.25,,209.91,237.81,60.56
2016-12-14,30.72,,154.55,271.83,44.66
2016-12-15,28.47,,167.64,188.21,57.33
2016-12-16,34.57,,200.78,256.7,64.61
2016-12-17,36.97,,229.35,273.9,56.65
2016-12-18,35.21,,232.33,274.78,54.74
2016-12-19,37.8,,236.24,221.75,61.36
2016-12-20,19.09,,161.92,212.41,60.03
2016-12-21,19.68,,131.95,203.62,54.24
2016-12-22,39.64,,187.3,373.48,58.12
2016-12-23,43.67,,364.15,266.72,60.2
2016-12-24,57.79,,411.8,276.9,60.28
2016-12-25,39.11,,232.41,329.55,61.28
2016-12-26,34.02,,154.26,294.09,53.5
2016-12-27,53.5,,213.2,208.2,54.32
2016-12-28,38.53,,273.82,292.53,62.67
2016-12-29,44.9,,339.96,225.89,60.05
2016-12-30,54.65,63.65,231.1,184.15,61.49
2016-12-31,40.96,84.04,211.16,171.27,61.98
2017-01-01,20.13,44.56,191.5,166.35,61.25
2017-01-02,19.61,40.9,247.79,183.84,47.21
2017-01-03,26.66,42.31,255.33,159.29,65.45
2017-01-04,36.93,41.5,248.01,154.3,116.03
2017-01-05,36.09,72.86,215.42,197.95,96.21
2017-01-06,41.53,82.48,194.12,189.36,75.89
2017-01-07,47.48,58.09,154.52,181.88,63.83
2017-01-08,37.61,50.17,136.98,215.86,62.34
2017-01-09,43.11,44.1,141.88,171.95,51.67
2017-01-10,74.1,293.43,108.26,115.7,61.42
2017-01-11,42.42,55.2,146.04,109.72,82.34
2017-01-12,24.26,169.75,216.73,145.41,115.47
2017-01-13,31.22,144.02,232.37,222.28,108.41
2017-01-14,29.21,69.97,309.28,256.58,73.75
2017-01-15,26.3,55.97,222.66,272.01,81.72
2017-01-16,31.65,62.53,188.08,336.07,83.39
2017-01-17,37.02,80.76,177.67,240.42,64.14
2017-01-18,39.68,55.43,218.63,222.17,54.56
2017-01-19,31.59,50.27,227.68,245.59,67.09
2017-01-20,39.92,64.06,217.55,132.55,76.51
2017-01-21,40.34,36.85,349.98,143.2,69.51
2017-01-22,44.895,57.05,286.6,211.77,60.61
2017-01-23,49.45,73.27,189.45,153.33,83.79
2017-01-24,41.55,56.51,230.94,158.46,71.49
2017-01-25,34.96,66.54,241.78,222.64,76.94
2017-01-26,27.04,43.6,135.87,198.86,64.21
2017-01-27,23.36,36.16,74.92,70.65,56.14
2017-01-28,10.26,21.64,109.13,61.96,68.79
2017-01-29,6.8,36.77,132.35,81.64,85.73
2017-01-30,31.79,38.73,166.71,116.04,62.96
2017-01-31,37.81,100.68,214.23,179.6,54.98
2017-02-01,27.42,45.13,136.02,175.53,44.56
2017-02-02,49.35,52.59,198.24,207.97,52.36
2017-02-03,32.16,50.38,194.99,172.73,58.81
2017-02-04,32.08,67.15,186.65,161.52,68.29
2017-02-05,29.93,77.17,146.49,89.37,56.73
2017-02-06,32.73,72.94,176.04,108.07,64.14
2017-02-07,43.1,83.86,77.85,88.79,93.54
2017-02-08,41.94,80.59,129.1,95.98,83.13
2017-02-09,38.04,91.75,133.12,118.4,70.3
2017-02-10,36.09,89.0,120.43,112.25,64.97
2017-02-11,29.54,84.05,129.09,153.45,41.77
2017-02-12,27.65,56.6,166.55,202.86,39.67
2017-02-13,30.98,54.94,130.62,175.3,42.59
2017-02-14,34.94,45.2,168.96,145.02,62.32
2017-02-15,40.41,63.51,183.98,154.22,66.1
2017-02-16,34.8,63.42,163.86,197.39,85.12
2017-02-17,47.98,77.03,112.02,237.51,82.76
2017-02-18,47.56,71.15,107.13,226.67,75.46
2017-02-19,41.4,71.72,109.38,184.29,63.58
2017-02-20,53.85,50.86,126.74,115.03,57.61
2017-02-21,52.93,51.46,106.92,143.07,53.34
2017-02-22,42.13,56.59,93.03,102.52,65.52
2017-02-23,44.09,42.42,182.29,93.39,72.0
2017-02-24,42.73,45.27,451.25,81.25,68.68
2017-02-25,40.96,37.91,425.22,88.87,80.73
2017-02-26,35.66,44.1,328.23,94.81,64.09
2017-02-27,37.55,59.53,178.5,96.22,55.13
2017-02-28,31.19,65.96,149.73,116.96,69.06
2017-03-01,39.98,82.44,127.9,148.25,63.3
2017-03-02,36.36,72.86,114.68,147.23,57.86
2017-03-03,29.87,63.96,67.83,96.8,28.95
2017-03-04,28.41,40.43,82.32,89.16,32.73
2017-03-05,23.15,34.07,90.6,89.04,31.06
2017-03-06,26.67,36.92,91.6,84.15,42.16
2017-03-07,27.87,36.88,112.41,108.32,35.62
2017-03-08,31.78,62.57,134.4,163.19,45.6
2017-03-09,32.53,31.34,106.45,140.39,77.14
2017-03-10,29.4,227.17,68.88,51.28,30.97
2017-03-11,28.94,62.95,37.49,58.33,30.33
2017-03-12,27.07,33.53,64.42,48.32,43.8
2017-03-13,42.64,23.54,74.58,79.11,63.7
2017-03-14,21.93,29.17,102.46,75.43,50.64
2017-03-15,17.99,53.27,112.71,75.27,21.27
2017-03-16,27.59,286.08,125.8,92.96,27.44
2017-03-17,39.28,37.43,114.07,105.21,54.73
2017-03-18,32.33,26.43,96.39,79.46,67.57
2017-03-19,32.31,88.83,120.43,113.28,63.1
2017-03-20,38.73,29.53,121.21,106.88,52.04
2017-03-21,36.42,25.53,128.51,110.31,61.33
2017-03-22,43.96,35.25,120.88,142.68,60.92
2017-03-23,44.26,36.76,151.17,172.13,60.33
2017-03-24,67.75,52.62,149.42,187.46,54.59
2017-03-25,47.51,80.48,168.23,118.0,60.55
2017-03-26,53.63,74.46,118.34,96.39,62.45
2017-03-27,40.42,60.44,156.38,122.3,57.61
2017-03-28,55.94,39.11,152.66,168.85,51.42
2017-03-29,41.83,35.04,113.62,161.81,49.28
2017-03-30,46.83,37.42,69.44,120.82,47.02
2017-03-31,55.9,35.34,91.19,133.84,45.77
2017-04-01,51.65,34.69,105.71,128.32,44.15
2017-04-02,32.61,37.57,83.36,92.48,51.9
2017-04-03,39.37,44.33,70.62,88.72,50.37
2017-04-04,36.85,40.56,84.4,103.43,43.52
2017-04-05,29.5,48.62,47.67,81.51,47.15
2017-04-06,29.52,36.85,62.44,82.94,44.33
2017-04-07,31.08,41.16,150.76,107.18,48.68
2017-04-08,36.66,61.68,151.25,119.46,68.34
2017-04-09,29.29,34.28,68.88,102.6,77.56
2017-04-10,43.0,53.6,129.15,77.6,67.48
2017-04-11,31.18,67.15,146.59,70.96,77.94
2017-04-12,50.84,37.05,107.69,93.58,158.04
2017-04-13,50.54,49.49,163.97,123.91,59.32
2017-04-14,51.33,45.09,184.69,80.27,60.92
2017-04-15,35.01,61.73,176.54,72.42,57.68
2017-04-16,29.02,55.89,175.23,72.64,56.31
2017-04-17,34.86,72.65,145.22,87.25,68.97
2017-04-18,38.46,75.8,152.84,122.86,70.99
2017-04-19,38.13,91.14,136.35,151.83,57.04
2017-04-20,29.75,68.14,152.99,130.52,49.73
2017-04-21,21.53,89.0,130.13,79.89,45.5
2017-04-22,25.46,81.33,110.54,112.19,53.51
2017-04-23,28.49,82.7,103.42,122.7,58.3
2017-04-24,34.85,62.54,99.09,122.53,57.26
2017-04-25,29.88,51.38,96.07,143.97,55.63
2017-04-26,33.95,60.21,72.31,130.82,61.48
2017-04-27,40.01,59.63,93.14,119.93,63.36
2017-04-28,62.07,56.7,109.36,100.51,37.64
2017-04-29,38.44,61.92,126.74,124.07,27.39
2017-04-30,13.3,43.89,80.81,83.5,24.73
2017-05-01,20.32,40.4,85.8,95.31,24.54
2017-05-02,24.2,34.05,198.2,113.81,29.34
2017-05-03,66.24,37.71,145.74,138.46,37.31
2017-05-04,42.2,43.64,109.91,100.95,43.24
2017-05-05,28.27,40.54,207.4,140.85,40.48
2017-05-06,40.02,44.14,204.56,208.65,38.11
2017-05-07,30.26,38.85,220.77,301.46,29.4
2017-05-08,27.66,44.08,183.82,140.01,27.81
2017-05-09,32.01,34.59,109.76,71.84,32.95
2017-05-10,23.19,47.85,74.42,56.41,31.54
2017-05-11,28.52,27.0,94.28,71.62,30.22
2017-05-12,50.58,46.29,216.96,99.51,34.8
2017-05-13,120.56,36.62,198.09,98.49,36.41
2017-05-14,25.22,60.49,121.76,117.21,40.68
2017-05-15,14.94,73.27,135.54,137.79,35.14
2017-05-16,19.1,64.22,123.21,157.17,37.13
2017-05-17,22.93,86.49,78.18,79.81,37.23
2017-05-18,36.58,131.2,126.04,102.13,48.21
2017-05-19,20.87,86.94,139.1,143.66,45.73
2017-05-20,17.43,63.82,233.82,122.47,41.91
2017-05-21,12.53,71.68,178.44,139.19,35.78
2017-05-22,16.58,50.12,110.1,163.59,38.13
2017-05-23,25.83,86.59,118.43,125.66,49.56
2017-05-24,19.58,100.14,107.37,152.46,57.16
2017-05-25,21.39,65.53,113.9,151.47,39.09
2017-05-26,24.85,71.65,103.75,131.7,43.73
2017-05-27,18.21,60.4,69.88,65.4,26.99
2017-05-28,19.75,46.27,40.33,57.72,26.35
2017-05-29,21.08,57.25,48.95,60.92,19.02
2017-05-30,23.2,43.31,63.27,40.0,17.31
2017-05-31,22.87,43.14,56.38,39.74,11.35
2017-06-01,22.79,44.66,95.23,85.74,10.04
2017-06-02,20.19,56.39,123.44,77.99,13.75
2017-06-03,20.98,40.58,122.2,115.52,13.78
2017-06-04,13.39,41.33,121.1,150.57,14.36
2017-06-05,21.81,38.61,71.89,147.38,16.11
2017-06-06,22.93,41.32,80.37,54.14,17.77
2017-06-07,22.94,37.63,40.87,45.04,12.3
2017-06-08,20.75,41.44,41.83,74.54,11.78
2017-06-09,23.65,41.41,66.73,70.03,17.05
2017-06-10,19.78,46.32,64.63,99.83,7.84
2017-06-11,16.51,30.88,43.02,95.04,7.85
2017-06-12,19.12,35.9,57.4,111.82,5.56
2017-06-13,21.6,38.33,48.6,144.61,6.92
2017-06-14,19.77,41.07,62.0,167.13,19.65
2017-06-15,24.56,48.23,80.14,189.65,13.54
2017-06-16,24.66,49.47,51.6,212.17,9.71
2017-06-17,24.18,43.64,41.96,402.47,13.07
2017-06-18,17.82,38.35,65.19,54.0,12.88
2017-06-19,16.61,50.48,60.9,71.85,7.61
2017-06-20,24.03,45.95,35.1,55.41,7.38
2017-06-21,19.58,51.81,58.27,67.89,8.66
2017-06-22,21.05,43.94,61.93,51.28,11.4
2017-06-23,24.53,46.72,44.08,66.93,11.48
2017-06-24,25.35,51.02,63.62,72.07,10.85
2017-06-25,25.16,41.41,76.1,54.58,11.81
2017-06-26,31.13,45.53,51.52,39.02,11.79
2017-06-27,37.61,47.32,36.62,38.85,11.82
2017-06-28,37.34,39.61,29.83,44.5,8.84
2017-06-29,36.44,48.43,22.98,47.07,10.38
2017-06-30,35.4,94.72,25.83,39.21,13.08
2017-07-01,25.33,56.49,43.35,38.16,10.98
2017-07-02,30.07,62.74,20.52,34.75,9.75
2017-07-03,25.82,47.17,46.71,28.98,11.8
2017-07-04,83.374,37.6,116.12,28.2,15.53
2017-07-05,140.928,46.61,50.81,30.74,10.4
2017-07-06,198.482,42.38,47.17,24.48,14.66
2017-07-07,256.036,53.45,41.42,29.46,14.77
2017-07-08,313.59,59.81,45.31,25.21,18.19
2017-07-09,35.29,52.28,58.46,18.4,18.1
2017-07-10,33.44,42.48,41.92,30.2,15.0
2017-07-11,29.38,62.34,33.04,16.02,19.31
2017-07-12,27.64,28.72,22.35,21.53,14.29
2017-07-13,28.97,62.64,22.44,28.37,14.49
2017-07-14,22.68,48.22,30.35,55.44,13.9
2017-07-15,22.43,63.29,32.02,57.07,16.53
2017-07-16,17.2,46.96,38.77,47.24,10.24
2017-07-17,21.05,45.1,33.56,40.79,10.78
2017-07-18,18.45,37.98,37.67,46.12,8.48
2017-07-19,16.44,48.24,55.96,41.46,5.72
2017-07-20,31.68,41.12,28.88,41.48,6.54
2017-07-21,21.53,86.01,23.12,56.67,10.83
2017-07-22,20.15,50.07,18.54,47.17,13.37
2017-07-23,17.34,37.84,22.65,47.46,15.97
2017-07-24,24.23,112.23,17.52,45.11,15.62
2017-07-25,28.54,94.7,22.17,37.14,14.04
2017-07-26,23.68,92.04,20.17,46.49,16.55
2017-07-27,24.49,51.29,24.42,47.36,14.43
2017-07-28,21.77,49.33,25.71,49.58,12.62
2017-07-29,27.91,40.62,27.25,38.49,15.28
2017-07-30,22.36,45.56,10.88,40.43,17.5
2017-07-31,27.27,28.16,17.1,28.38,17.42
2017-08-01,26.57,74.6,17.24,32.39,16.85
2017-08-02,20.74,68.25,27.56,37.85,16.78
2017-08-03,17.67,29.95,27.29,42.88,11.79
2017-08-04,13.74,42.18,42.65,57.19,13.35
2017-08-05,17.69,30.69,53.69,66.28,20.34
2017-08-06,15.21,38.43,61.44,35.62,23.03
2017-08-07,22.82,39.48,57.42,46.27,26.22
2017-08-08,21.07,33.9,36.58,26.24,24.87
2017-08-09,22.31,31.33,50.42,42.18,20.47
2017-08-10,14.14,27.71,48.6,88.74,14.91
2017-08-11,10.11,46.18,21.83,39.71,17.76
2017-08-12,3.91,42.11,23.4,38.97,15.1
2017-08-13,4.69,23.87,24.97,46.39,17.08
2017-08-14,19.41,52.24,26.54,119.08,20.36
2017-08-15,20.88,34.61,30.12,50.79,16.4
2017-08-16,17.91,39.27,35.23,67.23,20.12
2017-08-17,18.42,42.01,39.6,76.76,21.77
2017-08-18,14.92,40.1225,46.25,39.01,26.6
2017-08-19,18.66,38.235,35.48,44.23,17.35
2017-08-20,10.89,36.3475,22.15,45.75,7.42
2017-08-21,14.53,34.46,25.5,47.44,10.89
2017-08-22,18.87,29.83,46.0,43.99,12.56
2017-08-23,18.18,36.03,36.54,43.33,15.41
2017-08-24,59.05,32.77,47.79,49.51,23.63
2017-08-25,97.97,56.97,51.33,34.82,13.53
2017-08-26,14.19,41.58,62.33,36.6,11.58
2017-08-27,11.71,34.32,34.3,21.59,13.1
2017-08-28,17.58,79.2,23.82,11.61,8.26
2017-08-29,16.33,37.1,15.23,22.21,6.57
2017-08-30,20.42,61.29,20.5,33.11,12.26
2017-08-31,24.96,40.37,41.62,31.44,14.63
2017-09-01,158.67,37.18,25.58,20.76,19.92
2017-09-02,114.92,48.82,20.06,21.69,24.42
2017-09-03,14.2,34.52,38.19,25.72,12.96
2017-09-04,39.74,39.0,47.89,32.27,17.26
2017-09-05,14.2,69.85,35.61,41.31,19.86
2017-09-06,21.2,31.96,39.41,47.98,29.32
2017-09-07,9.57,27.78,40.34,48.66,40.82
2017-09-08,32.86,28.24,51.7,57.46,32.63
2017-09-09,22.63,19.53,54.83,59.67,32.88
2017-09-10,14.52,18.22,60.46,72.6,18.58
2017-09-11,15.27,28.14,63.97,86.0,12.34
2017-09-12,17.48,40.87,46.65,74.71,10.33
2017-09-13,16.5,33.66,54.77,81.77,17.29
2017-09-14,14.05,29.41,80.47,76.58,10.44
2017-09-15,8.58,36.17,64.37,53.51,12.64
2017-09-16,8.49,36.71,51.56,43.46,10.27
2017-09-17,7.02,25.13,53.05,44.81,15.67
2017-09-18,8.57,25.17,60.83,40.76,9.17
2017-09-19,7.68,32.9,55.55,22.15,10.28
2017-09-20,10.21,39.01,70.81,41.19,9.76
2017-09-21,12.64,31.68,55.93,21.08,14.88
2017-09-22,17.93,49.34,11.81,23.0,20.5
2017-09-23,21.62,65.67,17.76,30.87,29.61
2017-09-24,23.7,85.36,35.5,40.25,42.0
2017-09-25,19.26,49.27,50.09,33.76,39.68
2017-09-26,22.47,69.26,66.12,68.45,45.69
2017-09-27,28.3,51.96,80.94,80.19,50.36
2017-09-28,21.59,50.0,75.4,75.01,45.9
2017-09-29,22.36,44.9,89.38,65.98,41.57
2017-09-30,30.65,29.8,74.2,77.33,41.26
2017-10-01,20.01,25.58,68.47,61.56,31.08
2017-10-02,20.5,16.59,63.41,68.78,24.6
2017-10-03,22.85,25.6,69.45,58.8,24.16
2017-10-04,121.63,20.75,76.81,42.05,49.75
2017-10-05,21.36,25.51,75.73,59.02,55.88
2017-10-06,24.73,38.5,79.81,60.54,28.48
2017-10-07,29.16,40.16,70.98,83.04,22.6
2017-10-08,78.14,35.37,102.2,82.36,32.08
2017-10-09,26.08,35.94,107.63,81.08,25.79
2017-10-10,32.21,52.2,105.88,100.7,28.04
2017-10-11,22.5,41.34,104.45,73.41,27.38
2017-10-12,27.29,35.8,106.85,95.02,41.74
2017-10-13,24.83,44.53,137.42,140.41,20.48
2017-10-14,32.61,56.36,147.07,138.31,33.32
2017-10-15,40.34,37.27,147.83,128.71,35.59
2017-10-16,21.63,35.62,152.61,169.38,81.29
2017-10-17,27.86,68.01,121.7,176.38,72.18
2017-10-18,39.39,193.3,152.16,194.31,69.53
2017-10-19,44.66,226.74,176.17,173.5,75.46
2017-10-20,79.76,57.62,426.52,172.87,78.69
2017-10-21,39.67,30.2,213.12,130.42,67.18
2017-10-22,22.44,31.17,146.01,229.03,65.39
2017-10-23,26.85,58.59,163.35,196.91,53.78
2017-10-24,42.56,53.74,188.24,199.31,63.35
2017-10-25,35.29,36.65,203.03,209.09,74.57
2017-10-26,25.49,25.9,178.91,204.12,66.55
2017-10-27,26.03,31.32,167.54,161.98,64.05
2017-10-28,37.38,53.37,198.37,171.39,71.27
2017-10-29,47.47,62.08,187.82,184.47,70.46
2017-10-30,45.49,19.87,196.37,155.1,66.92
2017-10-31,122.41,41.87,211.64,136.84,63.38
2017-11-01,39.88,24.56,179.17,151.16,68.21
2017-11-02,66.54,27.99,160.69,172.33,69.73
2017-11-03,58.73,30.02,168.16,195.75,66.51
2017-11-04,41.02,27.1,190.33,198.64,49.62
2017-11-05,26.7,24.37,209.61,195.99,32.45
2017-11-06,22.05,29.63,216.53,200.8,29.33
2017-11-07,27.98,33.67,517.93,230.94,34.96
2017-11-08,26.89,37.64,639.19,334.9,38.84
2017-11-09,25.94,40.88,495.9,387.84,39.57
2017-11-10,31.21,68.58,370.73,378.39,44.44
2017-11-11,32.87,70.8,363.77,258.15,61.84
2017-11-12,26.99,81.94,465.08,239.63,57.58
2017-11-13,30.4,48.07,354.56,446.68,55.36
2017-11-14,26.94,30.57,254.36,425.31,58.41
2017-11-15,30.7,41.87,192.04,237.11,51.08
2017-11-16,37.93,45.77,191.57,191.15,41.31
2017-11-17,35.72,58.96,150.79,181.72,37.72
2017-11-18,34.96,24.73,143.51,190.16,66.82
2017-11-19,30.66,22.81,128.65,192.63,36.53
2017-11-20,32.21,22.57,171.34,139.29,43.64
2017-11-21,25.79,18.44,178.08,171.74,44.65
2017-11-22,44.84,41.9,177.41,187.09,40.48
2017-11-23,38.07,79.51,175.56,167.77,96.83
2017-11-24,17.64,75.6,187.97,171.75,69.5
2017-11-25,17.81,90.46,185.31,194.67,70.91
2017-11-26,15.67,57.36,224.37,181.66,84.08
2017-11-27,10.7,37.83,198.34,230.28,73.25
2017-11-28,11.46,42.05,167.74,178.03,91.39
2017-11-29,197.41,38.73,215.17,236.79,66.49
2017-11-30,74.5,29.62,219.84,274.25,64.72
2017-12-01,1.76,31.57,190.45,286.15,70.03
2017-12-02,1.72,50.43,208.87,220.65,69.44
2017-12-03,32.42,46.63,240.87,226.91,70.83
2017-12-04,18.72,43.1,261.82,210.11,70.47
2017-12-05,11.27,34.52,230.56,194.41,58.07
2017-12-06,93.7,38.1,120.91,237.17,51.81
2017-12-07,70.22,94.87,88.95,119.24,69.33
2017-12-08,103.18,73.06,115.08,119.57,74.79
2017-12-09,90.59,77.29,165.76,178.06,67.7
