Date,DL002,DL021,DL031,DL033,KA003,KA009,TN001,UP012,UP014
2016-11-13,178.6,19.12,153.3,,2.49,4.03,3.48,68.88,93.66
2016-11-14,204.17,13.19,190.67,,1.74,9.04,5.95,28.05,48.12
2016-11-15,244.35,31.46,136.68,,5.42,7.12,6.4,87.25,98.76
2016-11-16,181.08,30.31,137.21,,6.0,4.7,4.61,40.86,44.89
2016-11-17,147.22,6.54,44.31,,3.82,2.76,4.09,24.92,6.45
2016-11-18,163.36,23.25,84.09,,5.64,2.07,4.05,8.98,4.51
2016-11-19,175.68,28.22,92.67,,4.42,0.71,4.15,91.05,81.82
2016-11-20,86.94,26.56,162.65,,4.16,3.765,5.05,123.65,107.95
2016-11-21,143.32,66.47,191.6,,4.02,6.82,4.2,47.53,68.02
2016-11-22,222.76,27.45,130.47,,8.21,5.77,3.97,5.77,8.24
2016-11-23,180.19,42.81,47.03,,4.57,5.46,4.79,5.42,8.01
2016-11-24,197.39,31.35,125.25,,1.59,6.78,6.13,8.07,5.94
2016-11-25,67.23,6.17,15.45,,2.09,8.3,4.69,5.56,6.83
2016-11-26,91.67,5.55,15.89,,1.16,3.41,6.37,44.78,21.18
2016-11-27,100.17,5.33,7.49,,0.73,4.54,6.83,8.41,4.97
2016-11-28,126.67,52.9,54.95,,0.67,8.02,7.76,91.86,65.65
2016-11-29,140.51,56.79,159.84,,1.04,5.38,5.66,134.83,81.32
2016-11-30,16.2,26.2,147.2,,1.71,4.32,6.22,107.38,55.0
2016-12-01,39.86,23.14,184.09,,16.48,4.18,4.26,28.75,32.13
2016-12-02,216.54,24.62,148.1,,2.96,7.43,4.68,5.86,34.4
2016-12-03,210.3,33.28,37.9,,2.0,32.97,8.83,2.65,13.28
2016-12-04,167.18,38.9,163.94,,2.01,2.44,9.6,5.19,15.58
2016-12-05,12.56,27.14,145.11,,1.89,3.06,5.4,17.65,47.2
2016-12-06,23.64,21.23,154.93,,1.97,2.13,2.28,6.11,9.17
2016-12-07,80.55,26.28,67.59,,1.91,4.0,3.77,33.55,23.26
2016-12-08,115.6,20.92,83.03,,4.14,4.75,6.39,36.85,27.95
2016-12-09,62.49,33.22,199.59,,1.1,4.6,8.38,73.55,44.69
2016-12-10,3.31,5.63,25.22,,0.73,4.94,4.67,57.4,41.96
2016-12-11,0.19,15.88,89.16,,0.48,2.37,3.5,6.65,15.84
2016-12-12,86.61,20.98,192.58,,0.2,2.29,2.46,8.84,17.67
2016-12-13,6.26,9.55,221.01,,0.06,2.16,,41.88,37.17
2016-12-14,98.3725,9.45,79.5,,2.08,3.6,,78.09,64.91
2016-12-15,190.485,19.06,96.67,,2.06,3.72,,20.66,55.42
2016-12-16,282.5975,20.51,168.61,,2.39,4.89,,9.44,21.44
2016-12-17,374.71,17.06,118.66,,2.0,3.11,,12.13,62.34
2016-12-18,180.16,22.59,104.0,,1.92,2.64,,7.41,55.23
2016-12-19,185.74,12.36,52.72,,2.2,2.86,,9.92,16.54
2016-12-20,103.93,5.82,5.32,,1.99,5.31,,7.44,15.59
2016-12-21,126.24,10.04,35.65,,2.53,10.44,,5.82,19.12
2016-12-22,194.12,23.52,69.83,,3.89,2.32,,82.05,64.35
2016-12-23,209.16,34.85,164.79,,5.59,2.01,,44.28,22.1
2016-12-24,87.57,39.68,112.78,,4.29,3.38,,78.32,50.0
2016-12-25,73.49,6.26,9.03,,2.11,0.82,,130.41,71.825
2016-12-26,146.29,7.6,26.45,,2.49,3.22,,18.39,93.65
2016-12-27,165.32,,95.57,,3.11,2.33,,70.07,58.15
2016-12-28,140.26,,128.12,,1.97,1.94,,22.17,55.93
2016-12-29,92.29,,84.11,,1.9333333333333331,4.95,,21.54,21.53
2016-12-30,36.53,,22.71,,1.8966666666666667,5.13,6.17,8.82,31.71
2016-12-31,59.67,,39.91,,1.86,3.24,9.22,8.07,43.21
2017-01-01,132.34,,73.36,,1.58,3.835,6.62,7.32,15.18
2017-01-02,233.45,,146.41,,2.25,4.43,7.54,6.57,18.61
2017-01-03,243.13,,101.97,,2.64,3.54,7.9,8.59,20.23
2017-01-04,92.23,,134.09,,2.19,5.1,6.73,40.37,57.13
2017-01-05,154.48,,153.21,,2.09,3.75,6.61,55.17,90.2
2017-01-06,83.07,,34.72,,2.26,4.84,7.68,13.39,40.45
2017-01-07,21.71,,14.3,,2.19,3.8,5.08,25.52,17.92
2017-01-08,61.66,,28.78,,1.46,1.09,6.68,17.6,18.92
2017-01-09,99.5,108.96,50.37,,3.25,5.11,6.57,39.71,25.69
2017-01-10,119.86,15.94,34.56,,2.37,2.69,5.6,8.25,10.15
2017-01-11,120.48,14.93,63.16,,2.34,4.69,5.8,8.01,13.28
2017-01-12,203.67,32.3,93.72,,1.91,6.62,6.86,15.9,16.41
2017-01-13,190.32,36.58,77.94,,1.55,3.96,6.29,80.79,38.22
2017-01-14,152.13666666666666,36.25,254.61,,1.41,2.65,6.35,29.4,32.08
2017-01-15,113.95333333333332,15.72,42.87,,1.43,1.3,3.52,36.67,59.65
2017-01-16,75.77,11.35,22.05,,2.02,3.43,4.78,74.27,130.6
2017-01-17,84.29,9.85,31.02,,,2.09,5.57,19.47,16.28
2017-01-18,87.56666666666668,16.6,66.78,,,5.3,4.96,26.56,24.12
2017-01-19,90.84333333333336,11.69,24.4,,,5.88,6.76,21.8,24.05
2017-01-20,94.12,21.59,40.58,,,7.37,3.71,8.52,13.51
2017-01-21,111.62666666666668,18.97,65.10333333333334,,,1.08,6.34,12.06,17.25
2017-01-22,129.13333333333333,40.13,89.62666666666668,,,5.8950000000000005,5.71,10.04,11.83
2017-01-23,146.64,28.9,114.15,,,10.71,5.09,8.57,20.14
2017-01-24,168.5,40.97,89.68,,2.44,7.46,5.66,21.25,29.74
2017-01-25,177.63,59.6,111.17,,2.45,6.56,3.93,55.87,152.96
2017-01-26,43.42,8.29,9.51,,1.65,2.12,4.33,20.62,42.5
2017-01-27,89.95,8.84,5.12,,13.35,7.17,4.98,17.13,37.47
2017-01-28,91.93,9.11,8.11,,11.98,9.86,5.13,8.71,11.59
2017-01-29,98.24,12.25,16.91,,7.35,12.55,6.95,7.05,11.44
2017-01-30,186.16,24.89,116.16,,2.87,15.24,6.33,19.58,34.18
2017-01-31,180.42,88.08,180.59,,1.78,1.41,3.15,21.48,34.13
2017-02-01,161.64,30.21,92.34,,1.64,12.38,8.63,20.88,34.39
2017-02-02,223.93,46.38,219.27,,1.13,15.74,8.83,76.77,88.14
2017-02-03,196.64,29.86,168.27,,1.18,4.07,7.52,29.33,41.67
2017-02-04,114.5,17.08,64.47,,0.93,3.16,8.24,29.91,51.16
2017-02-05,78.9,11.07,39.83,,1.24,3.95,7.25,23.3,48.52
2017-02-06,138.84,20.26,74.99,,1.82,2.91,7.25,11.95,21.3
2017-02-07,71.29,9.04,16.1,,2.29,7.13,9.0,7.09,10.75
2017-02-08,102.68,19.62,74.03,,2.34,5.78,8.97,13.91,12.66
2017-02-09,90.4,20.88,47.3,,1.64,2.06,8.27,8.17,8.67
2017-02-10,92.06,12.07,43.0,,1.6,3.7,8.11,9.32,9.4
2017-02-11,130.64,14.83,43.1,,1.47,3.84,8.82,28.23,52.96
2017-02-12,28.29,18.39,56.0,,0.42,2.76,5.56,25.05,48.68
2017-02-13,92.12,11.93,68.16,,,3.61,6.57,14.37,12.07
2017-02-14,117.21,15.96,29.96,,,3.89,5.27,23.49,14.52
2017-02-15,180.99,15.15,32.54,,,6.55,6.44,21.1,14.08
2017-02-16,109.57,10.93,20.97,,,6.2,6.53,20.9,27.15
2017-02-17,114.68,10.74,10.67,,,2.98,6.43,26.63,15.69
2017-02-18,157.06,16.42,31.08,,,3.93,10.01,21.93,13.795
2017-02-19,154.71,22.84,46.42,,,1.52,9.26,14.42,11.9
2017-02-20,196.53,35.71,133.58,,,6.94,6.18,32.81,10.005
2017-02-21,115.3,9.67,28.76,,,8.07,4.63,27.27,8.11
2017-02-22,113.81,14.47,49.29,,7.65,2.85,5.82,7.18,11.22
2017-02-23,94.44,8.73,18.72,,20.66,3.15,6.73,6.93,11.2
2017-02-24,97.49333333333333,7.33,16.633333333333333,,6.39,4.85,8.76,6.98,10.46
2017-02-25,100.54666666666664,7.49,14.546666666666669,,5.28,4.19,7.78,7.41,11.6
2017-02-26,103.6,10.07,12.46,,3.0,2.85,6.67,6.9,12.59
2017-02-27,113.83,9.64,49.84,,0.71,4.17,5.22,7.86,12.59
2017-02-28,169.71,29.61,223.25,,6.61,3.26,5.92,11.87,13.6
2017-03-01,159.42,26.42,102.04,,3.15,69.72,7.78,44.22,55.02
2017-03-02,62.57,9.85,36.63,,6.71,17.0,7.36,25.08,62.18
2017-03-03,59.31,11.7,18.82,,3.24,6.21,4.15,7.63,9.84
2017-03-04,81.58,11.46,14.74,,2.2,11.73,2.74,8.59,10.7
2017-03-05,81.51,9.86,8.74,,1.71,3.08,1.87,7.03,10.0
2017-03-06,95.24,12.2,8.79,,1.46,6.28,2.82,7.12,12.23
2017-03-07,114.75,10.83,63.97,,0.6,8.88,2.89,19.98,25.8
2017-03-08,37.35,7.77,15.8,,7.29,7.08,2.25,17.54,38.35
2017-03-09,,7.74,13.6,,4.02,7.26,2.43,7.72,9.88
2017-03-10,,8.2,3.76,,3.54,6.39,2.78,7.43,9.14
2017-03-11,,8.27,9.17,,5.64,8.15,3.46,9.12,15.46
2017-03-12,,8.99,17.48,,5.3,9.55,2.76,7.32,22.8
2017-03-13,,7.75,2.59,,4.75,6.69,3.78,9.24,15.85
2017-03-14,,10.95,43.48,,5.72,7.02,4.09,7.18,8.9
2017-03-15,,10.79,36.69,,4.69,8.82,5.83,10.08,11.11
2017-03-16,,13.05,39.56,,24.29,6.53,4.37,19.49,28.16
2017-03-17,,15.75,14.64,,3.01,8.52,3.86,14.14,14.82
2017-03-18,,10.5,24.89,,2.48,8.21,2.53,15.35,18.37
2017-03-19,,25.29,63.74,,2.03,7.1,2.04,16.61,13.35
2017-03-20,,14.88,23.77,,1.34,8.26,2.21,10.88,12.58
2017-03-21,,13.55,34.16,,1.5,8.96,2.54,8.51,10.0
2017-03-22,,22.91,72.54,8.1,1.24,8.05,2.76,15.17,33.47
2017-03-23,,15.33,,,3.15,8.88,4.38,13.91,14.97
2017-03-24,100.18,9.82,,,4.52,9.14,5.1,15.34,16.8
2017-03-25,102.47,9.52,,,4.52,8.82,3.65,7.5,9.21
2017-03-26,90.16,9.65,,,5.42,7.77,3.73,8.57,8.64
2017-03-27,85.53,9.26,,,3.59,8.76,4.25,9.38,10.18
2017-03-28,121.06,13.31,,,3.51,5.11,3.94,9.2,11.76
2017-03-29,177.7,13.66,,,3.47,1.92,4.82,8.94,16.18
2017-03-30,130.68,9.27,,,3.44,3.09,5.71,7.33,12.21
2017-03-31,152.97,11.79,,,3.44,5.07,4.8,13.31,13.31
2017-04-01,159.08,12.35,,,3.32,3.08,3.34,9.07,26.15
2017-04-02,111.18,9.4,,,3.49,1.99,4.42,8.04,8.51
2017-04-03,118.61,9.96,,,3.45,27.78,2.81,12.88,13.16
2017-04-04,117.02,10.82,,,3.28,4.82,2.95,10.31,11.18
2017-04-05,74.77,10.54,,,3.38,6.2,2.96,7.4,7.15
2017-04-06,84.17,8.58,,,3.57,8.21,2.54,7.36,8.36
2017-04-07,89.76,12.15,,,4.31,7.1,2.71,8.02,8.88
2017-04-08,167.42,15.58,,,2.93,6.08,3.86,7.11,8.11
2017-04-09,68.66,7.85,,,2.87,6.24,3.48,6.76,8.71
2017-04-10,65.14,8.38,,,2.02,7.18,4.77,6.22,10.41
2017-04-11,75.61,10.55,1.33,,1.92,5.52,3.67,6.3,9.85
2017-04-12,100.75,12.21,22.23,,5.6,4.72,2.29,8.18,13.53
2017-04-13,238.59,51.93,81.08,,3.53,3.92,3.23,8.38,19.02
2017-04-14,158.01,,73.62,,2.32,5.47,4.29,8.4,9.07
2017-04-15,274.66,,54.33,,4.32,2.64,4.58,8.29,9.023333333333332
2017-04-16,207.59,,43.55,,0.76,2.325,4.38,7.54,8.976666666666667
2017-04-17,52.48,,33.69,,1.28,2.01,2.67,7.21,8.93
2017-04-18,96.25,,23.36,12.53,1.71,3.88,2.3,7.77,9.7
2017-04-19,140.02,,42.71,,0.59,7.83,1.76,8.06,9.64
2017-04-20,188.87,,70.13,,0.84,6.57,2.54,7.38,10.26
2017-04-21,32.18,,6.63,,1.05,3.87,2.52,7.06,13.37
2017-04-22,56.68000000000001,,14.76,,0.7,5.34,2.28,8.04,15.15
2017-04-23,81.18,,22.89,,2.2,2.56,2.87,7.9,12.39
2017-04-24,70.76,,13.67,,1.47,3.54,2.31,9.66,12.9
2017-04-25,74.12,,5.99,,0.62,3.17,2.84,7.36,9.1
2017-04-26,137.71,,2.53,,3.4,4.24,2.39,13.45,9.86
2017-04-27,125.68,,14.68,,4.93,3.62,2.78,9.93,9.82
2017-04-28,105.04,,11.1,,1.7,3.43,3.06,7.0,8.87
2017-04-29,97.88,,31.35,,2.52,4.51,2.47,,18.11
2017-04-30,28.13,,4.59,,2.52,4.779999999999999,3.13,,12.28
2017-05-01,69.13,,34.19,,1.92,5.05,3.16,,9.46
2017-05-02,149.57,,90.34,,3.04,7.4,3.34,,25.75
2017-05-03,91.51,,36.33,,5.975,11.15,4.87,,31.4
2017-05-04,83.32,,7.64,,8.91,11.66,5.91,,15.34
2017-05-05,103.0,,34.4,,3.67,8.73,4.86,,12.5
2017-05-06,135.2,,105.2,,2.25,10.31,3.3,,15.65
2017-05-07,193.43,,98.69,,1.75,7.11,6.06,,18.44
2017-05-08,121.22,,32.42,,1.51,11.23,4.89,6.84,8.19
2017-05-09,44.26,,4.11,,1.7,6.7,3.98,6.19,9.01
2017-05-10,36.2,,0.49,,3.08,0.76,4.18,5.75,7.43
2017-05-11,39.62,,15.88,,2.81,2.3,4.53,8.91,7.17
2017-05-12,77.39,,12.19,,3.27,1.11,5.59,5.9,7.42
2017-05-13,98.91,,32.96,,12.45,1.2,4.75,6.31,6.94
2017-05-14,94.07,,21.42,,0.53,2.49,1.97,9.53,7.1
2017-05-15,127.71,,45.85,,1.58,2.17,3.85,14.45,15.88
2017-05-16,53.18,,9.5,,2.52,1.15,4.23,10.59,23.78
2017-05-17,66.68,,1.79,,2.83,0.64,4.0,6.38,6.77
2017-05-18,32.05,,4.29,4.46,1.71,0.55,3.84,7.32,6.67
2017-05-19,79.59,,4.72,,2.35,1.21,3.08,8.61,9.02
2017-05-20,97.85,,19.83,,3.53,1.12,8.96,8.73,9.06
2017-05-21,102.79,,33.08,,3.72,1.14,6.55,8.16,5.31
2017-05-22,116.36,,22.43,,3.78,1.29,5.61,7.77,7.26
2017-05-23,283.48,,41.18,,4.1,1.55,3.89,6.94,10.12
2017-05-24,158.54000000000002,,16.18,,2.64,1.05,2.11,8.83,7.87
2017-05-25,33.6,,11.84,,2.85,1.09,3.24,10.61,8.55
2017-05-26,36.66,,6.75,,3.5,0.83,5.41,7.71,10.79
2017-05-27,27.91,,0.7,,3.19,0.97,3.99,5.64,7.955
2017-05-28,14.52,,0.99,,3.62,0.77,3.59,5.21,5.12
2017-05-29,24.53,,2.59,,3.64,2.09,4.3,5.8,6.86
2017-05-30,33.77,,3.19,,3.37,0.78,4.46,6.3,8.74
2017-05-31,51.62,,13.82,,4.3,0.86,5.66,6.47,10.62
2017-06-01,100.8,,20.09,,3.8,0.95,4.92,8.79,12.5
2017-06-02,160.26,,33.76,,2.82,0.77,4.04,5.73,7.52
2017-06-03,163.75,,48.74,,4.03,1.28,1.8,2.62,14.85
2017-06-04,208.25,,22.6,,4.09,1.14,5.93,3.58,11.86
2017-06-05,168.01,,15.77,,3.85,1.0,5.43,2.78,13.13
2017-06-06,122.7,,8.33,,4.33,0.86,6.57,1.03,6.27
2017-06-07,23.35,,6.26,,14.55,0.72,6.98,0.94,6.3
2017-06-08,,,,,3.3,0.73,7.0,4.44,6.05
2017-06-09,,,,,3.13,1.39,9.49,5.33,6.26
2017-06-10,,,,,3.0,0.9,11.59,4.29,6.44
2017-06-11,,,,,2.34,0.91,8.42,4.23,5.73
2017-06-12,,,,,2.29,1.13,4.72,5.1,5.72
2017-06-13,,,,,2.44,0.91,6.07,5.76,12.85
2017-06-14,,,,,3.24,0.65,5.11,,11.603333333333332
2017-06-15,,,,,6.61,0.76,5.56,,10.356666666666667
2017-06-16,,,,,12.42,1.06,6.39,,9.11
2017-06-17,,,,,7.11,1.32,7.43,,7.35
2017-06-18,,,,,1.43,0.77,5.68,,9.23
2017-06-19,,,,,4.46,0.8,8.6,8.83,8.49
2017-06-20,,,,,8.46,0.72,11.12,6.5,5.15
2017-06-21,,,,,1.82,0.77,9.84,6.58,9.92
2017-06-22,,,,,4.35,0.98,12.01,6.4,7.03
2017-06-23,,,,,5.05,0.8,10.48,7.73,6.5
2017-06-24,,,,,0.96,7.1,7.65,7.11,6.99
2017-06-25,,,,,1.505,3.27,10.3,6.63,6.11
2017-06-26,,,,,2.05,3.28,7.75,5.72,5.85
2017-06-27,,,,,4.33,3.33,8.18,6.04,6.05
2017-06-28,,,,,1.89,3.35,6.87,6.88,6.63
2017-06-29,,,,,1.59,3.33,4.56,7.24,6.73
2017-06-30,,,,,1.32,3.4,4.91,6.46,8.92
2017-07-01,,,,,1.35,3.26,8.09,8.24,11.93
2017-07-02,,,,,1.64,188.46,10.45,8.26,8.56
2017-07-03,,,,,3.13,152.57,7.17,7.71,10.54
2017-07-04,,,,,4.62,,5.81,6.35,9.21
2017-07-05,,,,,5.63,,11.52,6.6,8.65
2017-07-06,,,,,6.09,,7.91,11.11,8.19
2017-07-07,,,,,7.49,,8.01,7.66,10.0
2017-07-08,,,,,8.47,2.75,4.93,7.02,10.64
2017-07-09,,,,,7.47,3.38,5.16,6.49,8.03
2017-07-10,,,,,6.73,3.54,7.71,8.99,9.69
2017-07-11,,,,,5.82,3.78,5.9,7.38,8.28
2017-07-12,,,,,5.85,3.54,9.49,8.67,9.74
2017-07-13,,,,,6.54,3.47,10.07,6.66,9.16
2017-07-14,,,,,6.63,3.3,10.26,7.63,9.21
2017-07-15,,,,,6.93,3.44,11.92,8.23,9.38
2017-07-16,,,,,6.63,3.3,10.18,8.1,6.54
2017-07-17,,,,,6.67,3.39,9.47,10.55,6.66
2017-07-18,,,,,6.43,3.39,10.36,21.67,10.58
2017-07-19,,,,,6.62,3.44,7.01,22.02,16.46
2017-07-20,,,,,7.39,3.31,8.08,21.91,7.4
2017-07-21,,,,,6.89,3.18,8.56,22.02,7.43
2017-07-22,,,,,7.24,4.02,8.25,21.98,7.77
2017-07-23,,,,,7.06,4.17,7.11,22.08,7.17
2017-07-24,,,,,5.61,4.54,7.64,21.89,11.66
2017-07-25,,,,,5.43,3.32,7.82,21.95,9.66
2017-07-26,,,,,5.09,3.24,8.46,17.05,7.94
2017-07-27,,,,,4.87,3.46,6.65,6.61,7.25
2017-07-28,,,,,5.67,3.18,6.3,7.01,8.14
2017-07-29,,,,,5.46,3.3,6.28,9.9,10.99
2017-07-30,,,,,5.53,3.28,6.13,8.22,8.16
2017-07-31,,,,,4.75,2.77,6.31,9.07,9.55
2017-08-01,,,,,5.98,1.75,6.04,8.62,11.72
2017-08-02,,,,,20.21,2.61,6.11,8.59,16.19
2017-08-03,,,,,34.47,1.92,6.13,10.46,15.93
2017-08-04,,,,,6.68,1.68,6.19,21.46,10.11
2017-08-05,,,,,5.15,1.7,6.12,35.14,11.77
2017-08-06,,,,,5.1,1.71,6.27,16.27,5.7
2017-08-07,,,,,5.86,1.75,6.64,15.25,7.13
2017-08-08,,,,,6.2,1.74,6.54,8.82,10.06
2017-08-09,,,,,6.01,1.8,6.58,21.72,10.21
2017-08-10,,,,,6.43,1.77,6.57,9.26,13.61
2017-08-11,,,,,5.29,1.78,6.57,7.2,19.37
2017-08-12,,,,,5.12,2.3633333333333333,5.87,3.47,15.28
2017-08-13,,,,,5.48,2.9466666666666663,4.56,3.48,9.56
2017-08-14,,,,,5.51,3.53,4.39,15.22,12.81
2017-08-15,,,,,6.31,1.66,3.71,7.27,7.11
2017-08-16,,,,,5.12,1.84,3.54,5.1,6.61
2017-08-17,,,,,4.88,1.82,3.65,5.08,1.94
2017-08-18,,,,,4.83,1.78,3.64,11.51,5.38
2017-08-19,,,,,4.9,1.77,3.63,10.776666666666667,3.71
2017-08-20,,,,,5.15,1.7,3.62,10.043333333333337,2.89
2017-08-21,,,,,4.62,1.78,3.61,9.31,5.52
2017-08-22,,,,,5.43,1.71,5.31,18.49,5.79
2017-08-23,,,,,5.87,1.73,7.72,33.19,10.89
2017-08-24,,,,,7.34,1.65,3.82,33.15,5.64
2017-08-25,,,,,6.92,1.65,4.3,21.56,6.82
2017-08-26,,,,,5.82,2.43,5.37,31.73,11.09
2017-08-27,,,,,5.9,1.7,7.46,41.87,6.24
2017-08-28,,,,6.93,5.95,1.75,6.0,21.33,4.72
2017-08-29,,,,,5.92,1.84,6.5,5.36,5.19
2017-08-30,,,,,5.5,1.8,5.43,11.1,7.12
2017-08-31,,,,,4.83,1.92,7.63,7.77,7.35
2017-09-01,,,,,6.86,1.75,6.7,6.99,7.79
2017-09-02,,,,,7.01,1.89,6.65,7.43,5.69
2017-09-03,,,,,6.14,1.67,8.24,8.48,5.8
2017-09-04,,,,,6.29,1.8,7.31,11.1,4.88
2017-09-05,,,,,6.07,2.01,4.06,9.46,3.34
2017-09-06,,,,,6.21,1.8,5.26,12.57,2.94
2017-09-07,,,,,6.34,1.71,5.25,12.76,15.21
2017-09-08,,,,,6.37,1.74,5.01,13.38,14.99
2017-09-09,,,,,5.48,1.74,5.18,13.33,15.01
2017-09-10,,,,,6.13,1.85,5.12,20.43,15.06
2017-09-11,,,,,8.43,1.96,5.35,21.12,14.99
2017-09-12,,,,,8.05,2.07,6.95,17.57,16.71
2017-09-13,,,,,8.55,1.78,5.01,16.58,14.34
2017-09-14,,,,,7.66,1.76,4.57,7.98,12.37
2017-09-15,,,,,7.62,2.19,5.07,9.23,13.13
2017-09-16,,,,,7.38,1.72,5.2,8.02,10.78
2017-09-17,,,,,6.87,1.61,6.33,13.21,10.85
2017-09-18,,,,,6.24,1.59,5.81,8.07,10.83
2017-09-19,,,,,5.34,1.66,6.12,5.69,9.66
2017-09-20,,,,,5.11,1.72,3.37,6.07,12.64
2017-09-21,,,,,4.87,1.64,5.28,6.3,7.48
2017-09-22,,,,,5.33,1.7,5.67,1.75,8.3
2017-09-23,,,,,8.71,1.67,4.52,2.12,12.55
2017-09-24,,,,,10.84,1.6,7.7,3.41,6.81
2017-09-25,,,,,7.9,1.91,23.48,3.34,6.74
2017-09-26,,45.27,,,5.03,1.64,14.5,2.73,5.45
2017-09-27,,23.74,,,5.93,1.54,13.22,3.08,5.58
2017-09-28,,56.69,,,3.53,1.56,12.33,11.5,11.0
2017-09-29,,61.02,,,3.25,1.69,2.2,11.99,11.39
2017-09-30,,13.81,,,3.28,1.64,1.92,4.09,7.23
2017-10-01,,16.16,,53.51,3.1,1.66,1.81,4.25,7.01
2017-10-02,,29.91,,37.11,116.8,1.55,1.87,6.22,8.280000000000001
2017-10-03,,11.38,,18.55,3.67,1.64,1.83,5.18,9.55
2017-10-04,,8.89,,20.73,3.89,1.65,1.88,7.46,9.87
2017-10-05,,8.16,,16.19,2.36,1.65,1.63,11.42,16.2
2017-10-06,,7.32,,8.44,3.51,1.69,1.66,9.95,13.19
2017-10-07,,10.47,,11.7,3.78,2.47,1.6,12.85,18.03
2017-10-08,,10.38,,23.29,4.23,3.36,2.77,8.3,6.86
2017-10-09,,32.96,,47.8,15.1,3.55,2.53,18.6,14.34
2017-10-10,,24.93,,59.74,7.0,3.98,2.77,4.77,13.6
2017-10-11,,30.41,,71.67999999999999,6.77,3.91,2.53,3.43,12.57
2017-10-12,,23.98,,83.61999999999999,7.05,4.15,2.56,15.55,14.69
2017-10-13,,22.03,,95.56,4.95,3.89,2.72,42.24,33.56
2017-10-14,,44.52,,188.44,3.38,3.87,7.05,24.84,11.34
2017-10-15,,22.03,,106.82,4.92,3.87,8.1,18.82,12.71
2017-10-16,68.32,31.97,80.02,92.89,2.75,3.95,8.79,22.22,27.27
2017-10-17,78.9,26.96,157.62,20.94,2.12,4.11,14.33,30.82,5.31
2017-10-18,68.07,28.57,155.67,47.77,2.66,4.01,27.71,28.17,19.43
2017-10-19,60.74,27.55,139.23,65.21,2.27,4.2,22.28,5.82,13.96
2017-10-20,78.74,37.0,158.11,96.6,5.85,4.31,7.9,8.47,13.76
2017-10-21,78.26,22.26,137.65,91.76,3.34,3.96,7.48,9.07,10.48
2017-10-22,62.93,15.16,373.9,62.47,4.03,3.92,8.53,36.09,56.48
2017-10-23,86.46,39.93,202.68,121.53,3.22,3.92,8.53,58.01,71.67
2017-10-24,79.01,41.71,125.98,109.72,1.25,4.21,11.71,62.35,69.7
2017-10-25,86.9,25.47,64.855,99.49,0.86,4.06,10.41,66.56,82.39
2017-10-26,36.63,34.2,3.73,65.68,1.05,4.02,11.74,43.24,83.24
2017-10-27,58.22,17.66,5.37,17.95,1.42,3.97,11.99,41.54,51.75
2017-10-28,64.97,19.61,4.96,28.23,1.93,4.04,11.83,31.8,44.58
2017-10-29,76.76,15.82,4.55,26.11,2.1,4.02,10.72,8.37,8.17
2017-10-30,75.97,25.03,109.68,49.58,2.09,4.02,12.26,39.16,17.49
2017-10-31,49.96,34.77,133.14,90.61,2.32,4.09,10.23,24.11,10.86
2017-11-01,33.35,17.83,97.2,16.21,2.96,3.87,10.51,10.47,12.32
2017-11-02,56.85,13.5,47.86,20.96,2.86,4.47,10.32,22.71,11.53
2017-11-03,65.11,22.06,169.92,40.29,3.07,4.04,9.99,20.72,11.88
2017-11-04,79.39,24.04,171.29,46.94,3.82,4.05,9.88,29.26,37.18
2017-11-05,57.81,52.51,189.08,102.52,4.09,4.01,9.32,46.7,61.19
2017-11-06,71.05,26.96,140.15,111.08,3.77,4.22,11.4,52.59,50.27
2017-11-07,88.89,22.51,118.76,49.86,4.05,4.17,11.67,46.3,22.73
2017-11-08,85.98,32.74,144.11,75.25,4.62,4.15,11.65,42.51,50.2
2017-11-09,84.3,33.03,179.05,69.26,5.16,4.03,10.66,50.52,99.97
2017-11-10,79.51,41.04,92.55,86.74,5.32,3.79,9.76,65.62,42.92
2017-11-11,66.86,51.85,185.21,131.68,5.65,3.94,9.4,28.09,16.62
2017-11-12,53.42,45.1,207.22,108.51,5.78,3.91,10.18,10.94,10.03
2017-11-13,86.46,34.45,182.39,69.25,6.2,3.97,30.81,59.49,82.31
2017-11-14,37.97,15.82,127.89,18.36,6.37,3.97,27.67,115.14,123.45
2017-11-15,70.09,17.16,96.37,28.14,6.56,3.97,43.92,46.68,59.73
2017-11-16,72.4,21.33,119.52,40.17,6.78,4.02,57.78,52.26,73.4
2017-11-17,92.25,16.34,66.94,27.39,5.21,3.99,32.73,17.41,36.56
2017-11-18,97.64,15.34,19.73,17.32,0.89,4.01,6.82,11.75,12.99
2017-11-19,68.8,14.08,37.38,17.4,0.38,3.93,4.43,8.58,10.24
2017-11-20,72.2,19.39,63.69,16.83,2.23,4.0,10.18,8.16,10.22
2017-11-21,96.57,24.7,75.36,40.31,4.08,3.98,15.66,7.98,10.61
2017-11-22,87.33,23.57,69.59,49.25,3.92,4.09,16.87,13.35,11.72
2017-11-23,95.68,31.42,83.32,47.36,3.6,3.95,14.78,12.44,11.09
2017-11-24,76.91,27.85,89.82,96.39,4.18,4.0,17.99,9.38,11.17
2017-11-25,69.0,42.23,101.67,84.31,4.88,,11.16,33.26,23.39
2017-11-26,58.07,71.52,151.13,155.57,4.56,,4.46,8.21,9.68
2017-11-27,95.32,36.24,121.67,77.28,4.23,,5.81,8.76,11.49
