Date,DL002,DL021,DL031,KA003,KA009,TN001,UP012,UP014
2016-02-18,155.13,194.2,148.51,54.56,71.105,67.9,109.34333333333332,112.33
2016-02-19,211.47,209.85,172.4,36.27,73.92,75.78,68.13,114.76
2016-02-20,192.03,155.99,119.87,37.12,69.11,66.73,89.59,127.74
2016-02-21,67.95,96.95,56.37,35.28,79.37,45.86,74.535,86.47
2016-02-22,96.17,115.09,78.3,54.45,125.68,44.44,59.48,84.79
2016-02-23,87.58500000000001,108.66,75.1,43.75,225.65,70.95,89.86,100.0
2016-02-24,79.0,111.87,126.54,44.25,175.85,45.49,145.73,149.46
2016-02-25,164.66,131.79,91.86,28.36,105.6,52.62,155.35,146.96
2016-02-26,159.7975,128.65,112.63,21.68,82.24,47.16,167.47,154.81
2016-02-27,154.935,154.63,82.6,12.85,59.71,65.61,165.24,139.04
2016-02-28,150.0725,146.47,119.65,14.52,56.74,27.47,157.05,153.46
2016-02-29,145.21,134.25,145.29,17.47,65.79,71.86,207.04,199.97
2016-03-01,349.73,195.64,204.67,15.49,62.93,129.93,132.24,170.72
2016-03-02,259.65,,187.19,14.96,69.38,48.81,161.85,141.47
2016-03-03,219.33,,114.86,20.7,89.12,29.68,185.18,140.83
2016-03-04,173.0,,116.4,15.23,92.86,36.72,169.07,152.06
2016-03-05,138.81,,53.01,18.24,81.88,31.03,214.56,159.68
2016-03-06,104.62,,49.67,17.62,74.34,23.23,184.22,71.6
2016-03-07,121.21,104.5,82.81,12.62,74.75,28.78,165.95,93.83
2016-03-08,81.21,103.15,88.59,11.87,77.62,26.24,85.75,72.71
2016-03-09,81.0,122.83,96.97,14.84,87.29,67.68,118.37,94.7
2016-03-10,229.19,79.74,149.6,15.35,87.56,94.3,92.41,79.66
2016-03-11,,83.82,193.0,37.76,79.02,43.47,124.13,82.61
2016-03-12,,60.17,149.36,44.43,74.64,42.1,96.56,74.93
2016-03-13,,58.95,105.71999999999996,33.26,95.33,41.49,54.97,64.73
2016-03-14,,68.16,62.08,32.07,103.23,84.15,51.81,65.31
2016-03-15,,63.42,100.02,33.6,81.96,93.85,82.61,77.03
2016-03-16,58.77,69.18,58.72,55.7,87.82,105.0,60.22,91.9
2016-03-17,92.85,69.0,64.06,58.07,82.54,121.06,75.77,62.6
2016-03-18,89.78333333333333,74.48,83.48,39.26,81.9,129.32,91.28,58.56
2016-03-19,86.71666666666667,93.01,124.28,14.59,133.51,151.91,108.27,69.84
2016-03-20,83.65,94.66,113.96,21.57,239.54,123.08,90.84,82.53
2016-03-21,71.59,76.3,52.78,28.55,162.21,227.84,108.36,77.88
2016-03-22,47.18,78.44,34.84,71.3,109.56,42.14,79.98,78.58
2016-03-23,60.57,75.19,79.46,29.73,104.625,47.16,110.64,58.6
2016-03-24,87.515,80.92,190.39,34.49,99.69,50.55,116.48,80.15
2016-03-25,114.46,86.65,148.01,32.59,94.755,39.98,76.84,69.33
2016-03-26,49.98,99.11,72.04,49.83,89.82,46.56,117.81,53.3
2016-03-27,53.105,96.87,51.49,54.65,72.35,36.59,85.82,43.82
2016-03-28,56.23,108.76,79.0,46.77,69.08,39.72,88.24,63.53
2016-03-29,112.39,75.09,94.82,33.52,63.04,45.62,63.3,70.7
2016-03-30,66.48,99.35,88.76,29.84,54.3,42.79,67.95,86.02
2016-03-31,79.67,145.5,147.7,35.82,65.74,46.03,73.24,71.23
2016-04-01,92.86,130.7,136.84333333333333,40.32,58.34,69.19,80.17,85.04
2016-04-02,106.05,118.44,125.98666666666666,40.52,63.04,71.86,79.49,83.29666666666667
2016-04-03,119.24,145.94,115.13,48.33,58.76,64.94,75.75,81.55333333333333
2016-04-04,186.72,126.62,93.71,51.38,58.21,72.52,120.84,79.81
2016-04-05,127.705,100.2,62.19,45.29,59.48,69.01,148.29,85.79
2016-04-06,68.69,105.77,83.65,63.48,54.08,77.83,90.59,107.78
2016-04-07,146.59,118.67,123.58,54.53,41.89,71.73,95.17,70.45
2016-04-08,97.01,101.8,70.53,36.38,31.97,51.07,104.12,96.42
2016-04-09,278.36,128.96,134.04,32.1,33.62,49.58,100.03,105.12
2016-04-10,173.46,126.33,79.49,29.14,33.46,68.24,94.28,128.11
2016-04-11,84.83,119.91,85.04,33.88,29.48,66.19,96.65,138.54
2016-04-12,54.15,109.02,74.24,35.04,38.44,48.43,114.35,110.71
2016-04-13,63.38,101.83,106.17,36.88,41.47,49.0,105.89,113.48
2016-04-14,106.13,138.16,130.82,35.46,44.5,35.74,113.64,125.37
2016-04-15,219.89,128.47,139.79,35.31,47.53,44.48,107.04,113.82
2016-04-16,184.445,149.16,125.165,33.26,50.56,55.22,142.68,136.48
2016-04-17,149.0,219.82,110.54,39.56,34.44,48.58,129.65,156.11
2016-04-18,115.6,198.37,102.9,46.44,31.19,56.28,120.49,155.85
2016-04-19,151.11,119.66,163.04,39.98,29.32,64.02,98.46,114.2
2016-04-20,139.13,188.31,132.2,28.56,35.23,62.95,80.8,100.78
2016-04-21,76.79,118.07,115.6,33.36,33.86,51.89,82.94,90.64
2016-04-22,64.50666666666667,150.35,149.53,38.49,31.99,32.51,97.27,99.94
2016-04-23,52.223333333333336,100.45,111.62,45.96,32.07,39.3,124.81,92.56
2016-04-24,39.94,145.81,171.63,53.1,25.96,56.6,87.1,59.94
2016-04-25,105.83,112.53,123.76,43.58,31.98,53.05,79.84,76.9
2016-04-26,218.0,117.78,179.84,53.72,26.04,45.2,84.48,115.36
2016-04-27,295.04,114.08,218.92,38.54,26.63,54.26,88.0,84.81
2016-04-28,281.26,137.2,248.0,61.98,32.85,33.19,111.73,84.89
2016-04-29,248.67,135.01,201.59,63.81,34.8,29.29,91.24,98.76
2016-04-30,228.3,128.21,188.81,62.5,31.56,49.77,95.7,158.23
2016-05-01,207.93,100.01,176.03,45.92,25.79,52.29,93.06,109.72
2016-05-02,187.56,108.66,163.25,49.71,31.97,45.21,95.84,103.64
2016-05-03,167.19,89.51,150.47,49.69,31.89,41.89,87.16,102.24
2016-05-04,98.07,96.6,150.17,82.81,34.74,47.43,85.49,87.75
2016-05-05,62.16,90.52,69.44,59.03,35.78,37.97,62.58,77.55
2016-05-06,62.27,65.79,56.14,24.21,25.21,54.62,78.24,73.62
2016-05-07,107.43,75.79,88.74,30.46,23.95,47.22,101.71,75.19
2016-05-08,96.8,81.94,107.71,31.46,21.4,39.97,81.73,
2016-05-09,77.09,78.06,93.74,23.47,17.44,44.87,77.87,
2016-05-10,75.71,78.9,79.77,38.49,26.52,65.48,,
2016-05-11,65.25,93.21,65.02,77.04,40.42,56.25,,
2016-05-12,110.93,179.31,86.28,25.84,35.54,53.5,,26.7
2016-05-13,134.01,119.67,91.6,23.43,44.8,87.71,,
2016-05-14,129.76,97.12,108.63,24.08,42.03,77.87,,
2016-05-15,157.83,113.68,138.97,17.65,39.12,69.69,,
2016-05-16,117.22,114.43,113.28,17.14,36.88,75.53,,
2016-05-17,95.35,,115.53,34.5,38.83,64.27,,
2016-05-18,117.06,,176.56,12.96,36.3,54.62,,
2016-05-19,87.88,,119.3,20.43,34.55,51.75,,
2016-05-20,70.31,,91.61,22.4,5.85,45.28,,
2016-05-21,64.51,,112.8,42.52,,52.99,,
2016-05-22,,,95.4,152.94,,59.57,,
2016-05-23,,,97.1,28.65,,60.56,,
2016-05-24,,86.78,60.16,25.75,,64.53,,
2016-05-25,,131.4,129.41,,,54.24,,
2016-05-26,,176.02,156.88,,,63.44,53.36,70.49
2016-05-27,,144.46,290.13,,,65.87,89.99,149.57
2016-05-28,,120.62,158.84,,,67.59,313.44,46.32
2016-05-29,,219.595,63.99,,,45.53,50.89,43.62
2016-05-30,83.64,318.57,58.42,,35.98,43.03,35.28,69.26
2016-05-31,140.85,310.86,80.56,,27.6,76.23,70.56,84.02
2016-06-01,119.6,42.14,78.17,,17.15,65.28,100.65,156.02
2016-06-02,125.11,41.31,93.16,,17.71,62.26,,143.4
2016-06-03,249.0,68.75,130.92,,,,,42.82
2016-06-04,280.13,112.47,128.6,,,,,60.66
2016-06-05,99.43,,87.32,,,,,45.28
2016-06-06,134.19,,98.85,,,,,65.55
2016-06-07,98.58,,71.79,,,,,45.09
2016-06-08,77.92,,79.35,,,,,52.68
2016-06-09,75.01,,89.22,,,,36.54,159.62
2016-06-10,88.64,,114.91,,,,59.34,50.46
2016-06-11,98.53,,68.04,,,,92.79,47.48
2016-06-12,109.31,,85.62,,,,112.33,48.5
2016-06-13,117.98,,141.82,,,,77.91,46.49
2016-06-14,70.4,,77.36,,,58.64,84.93,59.55
2016-06-15,112.37,114.12,138.58,,,46.78,66.44,54.83
2016-06-16,48.89,105.37,62.96,,,49.21,71.39,47.21
2016-06-17,57.64,94.75,66.79,26.95,51.73,53.64,79.55,47.43
2016-06-18,63.03,123.82,77.7,31.58,32.38,56.15,131.19,57.53
2016-06-19,58.25,254.44,57.81,25.97,27.01,52.27,504.79,44.71
2016-06-20,54.73,179.79,37.92,15.19,29.61,47.6,72.94,47.06
2016-06-21,44.58,191.31,18.03,19.975,28.24,48.53,157.83,49.18
2016-06-22,54.7,138.17,44.81,24.76,36.66,44.01,33.26,29.74
2016-06-23,71.24,217.84,43.3,7.73,32.62,46.2,21.27,41.57
2016-06-24,121.14,200.39,76.68,10.32,20.22,49.16,25.9,73.2475
2016-06-25,85.71,285.91,78.44,10.82,20.016666666666666,46.71333333333333,34.53,104.925
2016-06-26,64.08,371.43,67.37,11.32,19.813333333333333,44.266666666666666,43.16,136.60250000000002
2016-06-27,63.78,456.95,56.3,11.82,19.61,41.82,51.79,168.28
2016-06-28,55.26,157.03,46.07,13.83,41.74,77.13,35.54,535.47
2016-06-29,37.64,120.57,37.51,9.54,328.52,33.59,21.44,80.84
2016-06-30,53.5,116.8,39.75,12.52,15.0,399.94,43.07,217.12
2016-07-01,56.51,109.44,34.51,17.6,33.85,30.56,23.42,83.6
2016-07-02,44.93,121.45,28.79,31.81,33.09,38.28,8.19,75.38
2016-07-03,66.98,122.66,53.71,17.41,20.54,31.06,52.41,87.66
2016-07-04,52.76,123.89,44.4,18.91,20.24,34.48,10.75,87.53
2016-07-05,87.5,116.86,62.27,,18.36,88.47,19.31,78.29
2016-07-06,71.03,161.63,67.4,,17.26,46.28,9.14,78.76
2016-07-07,34.34,138.78,36.95,,15.02,79.28,20.18,88.83
2016-07-08,47.61,125.56,52.18,,13.006666666666666,169.83,20.11,125.22
2016-07-09,41.31,104.9,55.0,,10.993333333333332,40.52,22.14,86.87
2016-07-10,55.87,123.41,38.24,,8.98,55.75,17.11,120.85
2016-07-11,46.68,149.87,39.75,,,30.51,26.68,77.94
2016-07-12,47.7,68.79,31.73,,,34.22,25.765,87.96
2016-07-13,89.01,114.79,55.67,,,32.65,24.85,81.96
2016-07-14,72.45,89.17,30.6,,,42.28,26.31,89.42
2016-07-15,55.89,63.01,37.25,,,34.17,25.06,68.45
2016-07-16,37.4,46.93,31.64,,,50.93,34.74,83.06
2016-07-17,42.72,126.5,22.29,,,42.51,24.87,64.5
2016-07-18,40.62,60.8,42.03,,218.17,46.63,16.53,33.01
2016-07-19,59.26,60.21,34.57,,55.51,66.52,21.79,43.22
2016-07-20,78.99,126.34,46.82,,25.56,51.11,32.39,38.85
2016-07-21,91.34,71.1,41.52,,26.7,29.55,25.45,38.02
2016-07-22,67.17,106.33,50.13,,20.15,23.13,37.71,24.56
2016-07-23,40.54,96.9,43.56,,16.285,35.93,17.15,25.99
2016-07-24,82.13,56.56,81.63,,12.42,39.89,29.81,37.49
2016-07-25,96.72,96.61,64.41499999999999,,11.01,43.85,36.45,41.46
2016-07-26,66.88,65.48,47.2,,32.56,47.81,29.15,12.21
2016-07-27,40.83,48.22,38.76,,22.79,51.77,13.41,59.11
2016-07-28,52.96,49.67,35.99,,17.0,49.05,18.93,7.1
2016-07-29,61.85,48.97,58.07,,22.19,42.69,41.88,12.89
2016-07-30,47.4,47.99,45.49666666666667,,8.74,47.63,17.9,18.68
2016-07-31,46.01,52.33,32.92333333333334,,18.9,52.32,41.89,60.58
2016-08-01,43.27,60.51,20.35,,17.54,56.81,16.76,102.48
2016-08-02,49.11,53.58,31.97,,20.06,48.91,22.71,177.23
2016-08-03,41.42,93.25,,,19.91,53.87,15.44,21.54
2016-08-04,44.32,82.2,,,14.66,44.37,16.38,30.27
2016-08-05,40.73,53.48,,,,53.24,23.09,48.89
2016-08-06,45.19,52.33,,,,60.22,24.27,39.53
2016-08-07,40.48,51.8,,,,59.08,,
2016-08-08,47.31,51.87,40.77,,,71.05,,
2016-08-09,39.5,48.64,29.6,,,72.89,,
2016-08-10,35.9,47.98,32.86,,,54.69,,
2016-08-11,22.08,50.78,21.65,,31.42,59.48,13.17,32.14
2016-08-12,48.05,49.53,46.18,,25.09,45.5,14.41,68.25
2016-08-13,94.1,49.05,41.65,,21.94,43.18,15.0,66.94
2016-08-14,58.64,57.2,40.68,,21.57,40.77,14.89,86.96
2016-08-15,76.75999999999999,65.35,52.89,,14.38,59.1,20.2,41.52
2016-08-16,94.88,73.5,55.42,,101.09,51.73,15.28,412.63
2016-08-17,74.3,68.29,70.17,,33.05,52.5,16.02,17.75
2016-08-18,54.54,69.03,52.24,,39.14,76.13,16.78,15.84
2016-08-19,63.62,70.36,59.85,100.53,35.22,60.13,16.16,20.07
2016-08-20,38.02,57.9,67.07,293.48,44.46,61.2,17.56,23.84
2016-08-21,22.09,43.78,28.51,131.29,33.4,51.48,17.49,25.79
2016-08-22,25.1,44.46,30.58,25.93,35.12,54.01,17.14,27.24
2016-08-23,37.17,48.98,40.95,156.67,37.77,58.44,13.86,27.31
2016-08-24,27.49,51.23,44.05,30.99,35.01,59.36,15.32,36.04
2016-08-25,49.7,49.26,34.2,19.74,29.25,34.49,82.39,52.0
2016-08-26,60.86,53.88,51.78,29.31,25.31,47.01,40.38,46.67
2016-08-27,54.575,56.56,44.85,14.57,21.37,41.68,33.87,31.54
2016-08-28,48.29,59.8,37.92,,6.82,36.93,34.77,48.56
2016-08-29,64.94,55.69,43.7,,27.16,51.18,60.66,63.1
2016-08-30,55.49,52.89,37.97,,27.9,58.85,47.96,46.05
2016-08-31,31.31,47.21,36.49,,35.17,38.37,25.33,21.9
2016-09-01,37.71,41.08,24.68,,37.57,43.76,29.36,31.42
2016-09-02,55.59,49.81,45.31,,23.25,71.77,28.62,43.16
2016-09-03,57.63,75.54,52.2,,31.08,58.32,53.71,49.37
2016-09-04,82.21,67.7,51.54,,37.35,46.98,35.37,47.02
2016-09-05,57.68,50.3,48.61,,22.49,30.95,33.27,38.93
2016-09-06,61.38,115.13,53.43,,37.14,85.6,27.99,49.43
2016-09-07,67.08,179.95999999999998,62.45,,28.89,57.75,44.05,46.9
2016-09-08,63.78,244.79,60.44,,28.25,65.16,67.39,59.8
2016-09-09,81.42,141.43,62.5,,36.1,57.05,68.51,66.99
2016-09-10,55.33,52.06,52.99,,43.95,60.47,54.17,55.51
2016-09-11,60.49,55.31,44.38,,24.72,51.43,51.05,50.87
2016-09-12,56.55,61.72,56.41,,23.88,52.73,60.23,42.59
2016-09-13,71.93,60.17,61.85,,23.04,58.12,34.26,24.36
2016-09-14,48.2,59.01,53.48,,13.59,33.49,18.22,23.74
2016-09-15,91.35,81.13,77.83,,11.1,37.01,10.94,39.45
2016-09-16,88.72,69.37,68.62,47.35,28.67,36.62,39.2,51.08
2016-09-17,96.99,83.83,88.78,90.36,30.19,50.6,24.3,23.76
2016-09-18,97.49,81.84,92.34,30.9,26.405,39.2,34.45,36.25
2016-09-19,72.67,63.25,87.21,27.99,22.62,37.65,44.6,55.18
2016-09-20,59.48333333333333,,101.3,44.47,32.98,33.8275,54.75,194.85
2016-09-21,46.29666666666667,,87.67,60.95,21.77,30.005000000000003,31.72,41.87
2016-09-22,33.11,,33.73,11.96,214.58,26.182500000000005,15.89,18.5
2016-09-23,67.58,,47.23,9.39,70.14,22.36,28.09,28.4
2016-09-24,57.29,,67.31,6.81,60.2,18.35,14.18,20.52
2016-09-25,59.78,,60.57,10.22,65.555,24.87,17.57,5.84
2016-09-26,108.41,,87.07,13.51,70.91,33.32,20.04,16.44
2016-09-27,65.38,,50.74,17.1,85.46000000000001,31.93,26.53,31.73
2016-09-28,113.7,,107.96,16.51,100.01,45.71,32.8,39.43
2016-09-29,110.82,,103.33,21.7,73.83,40.61,19.14,34.57
2016-09-30,106.06,,78.31,7.38,77.94,38.14,28.4,46.15
2016-10-01,125.37,,116.12,,65.16,35.96,57.84,61.12
2016-10-02,89.8,,87.29,,66.96333333333332,34.504999999999995,48.95,64.31
2016-10-03,117.38,,96.08,,68.76666666666665,33.05,47.31,63.74
2016-10-04,197.25,,127.48,,70.57,34.06,48.0,61.37
2016-10-05,109.71,,74.07,,69.14,29.14,58.4,69.12
2016-10-06,155.44,,103.85,,54.75,60.14,26.33,37.42
2016-10-07,131.77,,110.52,,41.7,51.01,54.12,67.58
2016-10-08,187.39,,119.29,4.43,33.11,36.09,79.92,82.94
2016-10-09,182.41,,139.02,10.37,20.5,38.46,41.82,52.48
2016-10-10,177.94,,113.09,14.84,20.5,44.91,89.28,73.78
2016-10-11,188.67,,125.47,8.72,20.5,32.16,97.6,125.59
2016-10-12,133.27,,113.37,15.99,25.83,45.11,122.39,127.4
2016-10-13,106.65,,94.61,33.4,22.97,81.45,96.12,112.59
2016-10-14,119.97,,92.09,38.46,10.01,60.89,108.03,119.51
2016-10-15,163.46,,143.84,42.76,11.51,62.96,136.21,148.19
2016-10-16,172.72,,121.76,32.41,50.31,60.19,203.01,161.93
2016-10-17,180.95,,141.58,36.23,89.11,66.69,192.97,157.4
2016-10-18,199.01,,150.73,41.27,68.45,78.52,155.9,137.57
2016-10-19,176.66,,143.13,44.05,73.25,63.07,143.4,132.13
2016-10-20,163.4,,125.12,55.27,78.05,80.58,134.05,151.24
2016-10-21,203.46,,118.76,44.62,80.87,73.75,108.91,143.37
2016-10-22,167.64,,124.0,64.65,109.4,80.18,77.54,95.02
2016-10-23,229.41,,157.81,36.2,77.12,87.04,79.85,130.11
2016-10-24,207.03,,150.04,44.79,78.37,81.0,115.63,150.27
2016-10-25,143.19,,121.55,46.6,115.37,85.73,114.95,146.45
2016-10-26,257.04,,176.85,42.69,93.65,92.64,116.92,120.77
2016-10-27,335.79,,263.45,40.13,79.09,98.0,131.04,161.81
2016-10-28,392.92,,270.05,30.83,74.66,132.38,113.47,169.02
2016-10-29,395.75,,285.69,44.43,95.04,114.08,139.02,224.61
2016-10-30,349.95,,294.78,41.86,79.72,67.86,234.95,241.39
2016-10-31,450.52,,470.0,23.89,49.95,49.57,359.4,500.94
2016-11-01,445.49,,354.43,16.05,26.34,52.28,202.64,276.13
2016-11-02,469.3,,503.9,27.88,42.16,47.86,94.56,193.26
2016-11-03,435.84,,515.58,23.95,55.78,35.54,110.05,195.85
2016-11-04,441.62,251.06,286.94,40.63,71.21,57.22,100.87,178.06
2016-11-05,773.15,420.51,627.31,43.87,66.16,66.29,119.31,232.67
2016-11-06,821.61,525.32,714.71,34.73,47.73,80.11,340.65,481.82
2016-11-07,559.74,418.27,429.82,38.57,53.62,71.86,493.86,496.5
2016-11-08,431.4,246.43,311.55,40.82,63.34,80.49,435.98,513.42
2016-11-09,443.44,216.79,265.05,38.82,55.06,83.26,112.2,414.74
2016-11-10,395.76,179.35,260.69,45.8,52.26,71.16,116.29,426.7
2016-11-11,404.89,201.54,285.78,46.22,69.35,76.21,173.19,437.62
2016-11-12,332.31,193.0,264.22,43.07,62.36,82.67,32.83,395.98
2016-11-13,271.53,171.41500000000002,192.05,34.87,44.23,42.54,59.15,208.66
2016-11-14,216.65,149.83,217.84,21.01,76.01,29.08,65.68,167.65
2016-11-15,304.11,174.75,219.27,25.25,34.86,34.55,71.18,186.4
2016-11-16,342.71,182.96,229.83,34.4,37.2,55.67,74.21,197.41
2016-11-17,241.02,163.54,210.36,35.33,53.37,66.57,147.815,206.45
2016-11-18,274.84,187.82,215.16,40.33,50.32,62.58,221.42,263.79
2016-11-19,282.87,181.73,236.84,45.61,53.07,71.55,342.07,326.51
2016-11-20,376.33,144.36,231.49,42.21,54.995000000000005,58.21,335.09,293.83
2016-11-21,345.8,168.07,220.89,193.21,56.92,63.87,242.18,257.62
2016-11-22,233.98,112.92,140.48,369.95,54.59,83.29,165.85,193.79
2016-11-23,231.23,134.17,182.22,43.41,55.01,88.08,134.28,160.17
2016-11-24,301.68,161.81,201.5,108.02,65.22,93.46,198.42,194.85
2016-11-25,142.27,120.56,159.42,44.5,47.75,95.5,183.27,183.75
2016-11-26,123.56,107.97,121.43,47.23,47.33,82.55,214.87,161.88
2016-11-27,158.83,114.57,142.2,57.36,44.45,101.77,253.2,212.07
2016-11-28,178.12,107.8,146.75,48.09,48.44,92.41,192.63,169.87
2016-11-29,379.28,174.12,172.67,62.73,55.86,91.15,334.41,282.84
2016-11-30,317.19,178.34,173.43,52.52,46.97,94.8,241.3,201.84
2016-12-01,370.06,167.15,219.92,43.21,48.47,74.73,260.29,220.28
2016-12-02,348.92,163.85,228.98,16.68,40.87,43.52,224.57,202.02
2016-12-03,268.69,157.74,180.42,17.86,17.09,27.93,199.87,185.81
2016-12-04,346.23,161.89,207.88,19.77,29.98,45.98,166.28,175.15
2016-12-05,312.47,148.76,185.01,16.88,27.05,45.48,188.71,160.7
2016-12-06,444.76,171.25,267.79,35.99,38.94,54.12,255.75,206.39
2016-12-07,332.55,204.85,255.8,31.96,49.09,48.91,149.9,139.66
2016-12-08,301.67,185.79,216.77,21.7,38.56,59.74,141.93,113.13
2016-12-09,417.29,165.64,271.69,39.92,44.86,80.55,198.09,208.07
2016-12-10,231.21,139.4,181.87,29.94,40.2,84.69,412.34,279.62
2016-12-11,271.13,131.69,188.13,1.28,48.67,77.14,268.58,203.12
2016-12-12,299.35,160.32,196.79,15.89,55.5,51.17,251.35,221.13
2016-12-13,248.32,166.96,239.09,8.21,210.74,,303.09,206.28
2016-12-14,181.22,119.78,154.25,21.14,41.58,,269.28,273.37
2016-12-15,190.79,136.61,185.25,25.06,31.4,,138.51,200.6
2016-12-16,277.09,140.43,206.94,25.16,43.99,,235.95,265.46
2016-12-17,275.25,166.09,245.69,26.6,47.34,,250.26,297.55
2016-12-18,259.26,170.02,268.14,22.61,48.66,,248.78,300.79
2016-12-19,284.13,181.94,238.82,7.75,70.66,,204.0,239.57
2016-12-20,178.81,135.47,163.41,4.94,47.64,,197.26,227.55
2016-12-21,153.68,112.8,127.58,9.71,56.68,,155.56,212.74
2016-12-22,268.21,131.03,183.86,26.9,52.38,,349.94,413.93
2016-12-23,519.5,237.31,423.75,33.57,59.87,,247.37,286.08
2016-12-24,535.61,282.01,,39.64,62.32,,251.36,337.78
2016-12-25,271.03,161.79,,8.34,59.26,,329.55,330.38
2016-12-26,140.4,114.13,,11.92,56.13,,270.07,322.98
2016-12-27,234.13,,,58.87,49.5,,191.89,228.11
2016-12-28,338.97,,,21.3,45.9,,247.22,344.48
2016-12-29,373.01,,,23.01,44.9,,209.95,241.83
2016-12-30,238.83,,,24.72,54.65,63.65,142.71,201.18
2016-12-31,235.61,,,26.43,49.74,84.04,140.20333333333335,171.27
2017-01-01,187.11,,,20.13,44.775000000000006,44.56,137.6966666666667,166.35
2017-01-02,259.98,,,18.68,39.81,40.9,135.19,190.12
2017-01-03,268.87,,166.5,26.14,28.26,42.31,123.85,177.42
2017-01-04,282.22,,162.8,27.98,45.89,41.5,119.34,189.26
2017-01-05,238.57,,254.78,28.89,43.28,72.86,149.91,249.1
2017-01-06,197.56,,209.44,31.67,51.39,82.48,146.87,209.94
2017-01-07,147.16,,171.35,35.45,59.51,58.09,179.89,190.52
2017-01-08,141.33,,186.68,30.46,41.57,50.17,188.81,239.34
2017-01-09,136.67,65.39,183.92,38.45,46.39,44.1,155.37,183.94
2017-01-10,100.46,90.64,126.42,117.03,48.5,293.43,120.63,110.77
2017-01-11,158.42,98.18,177.63,31.32,53.52,55.2,102.34,117.09
2017-01-12,269.98,135.48,262.52,21.7,57.61,169.75,133.19,157.63
2017-01-13,234.26,177.28,169.4,19.8,57.55,144.02,213.09,234.81
2017-01-14,238.775,212.65,532.9,19.16,39.26,69.97,224.19,288.98
2017-01-15,243.29,160.85,205.16,18.51,34.09,55.97,228.06,315.95
2017-01-16,181.23,156.56,193.63,22.48,39.63,62.53,269.38,402.76
2017-01-17,131.91,117.58,146.39,,37.02,80.76,229.9,250.94
2017-01-18,182.71,149.16,199.68,,39.68,55.43,200.91,243.87
2017-01-19,147.24,131.42,160.31,,31.59,50.27,206.57,284.61
2017-01-20,114.64,68.25,152.91,,39.92,64.06,120.43,144.67
2017-01-21,126.76666666666668,98.0,152.71666666666667,,40.34,36.85,121.34,165.05
2017-01-22,138.89333333333337,129.1,152.52333333333334,,44.895,57.05,191.08,237.82
2017-01-23,151.02,109.16,152.33,,49.45,73.27,152.49,157.39
2017-01-24,234.41,145.65,270.03,19.27,49.89,56.51,150.52,166.39
2017-01-25,250.17,206.92,275.1,20.93,43.3,66.54,202.77,242.51
2017-01-26,136.23,107.77,159.13,18.93,35.76,43.6,174.69,226.02
2017-01-27,56.92,109.77,67.68,13.64,34.17,36.16,55.84,94.79
2017-01-28,110.76,105.12,116.11,10.26,41.43666666666667,21.64,53.69,76.2
2017-01-29,119.5,145.48,89.055,6.8,48.70333333333333,36.77,67.55,106.98
2017-01-30,202.98,147.63,62.0,14.24,55.97,38.73,75.18,156.67
2017-01-31,226.19,249.13,110.64,41.96,35.57,100.68,165.08,194.12
2017-02-01,139.87,131.95,155.39,14.95,59.79,45.13,161.28,189.77
2017-02-02,227.43,144.85,240.47,20.83,59.67,52.59,181.52,219.43
2017-02-03,212.05,133.22,257.3,21.21,43.12,50.38,166.06,179.4
2017-02-04,221.09,118.09,221.82,20.93,43.22,67.15,172.67,150.36
2017-02-05,159.86,96.39,176.69,22.47,37.39,77.17,175.82,2.92
2017-02-06,204.09,122.97,197.35,22.66,42.79,72.94,145.23,66.46
2017-02-07,78.69,75.88,81.3,25.04,61.17,83.86,91.97,91.49
2017-02-08,139.56,105.15,150.43,38.48,45.41,80.59,93.36,118.28
2017-02-09,154.18,124.43,132.3,28.62,47.45,91.75,115.63,121.16
2017-02-10,107.03,134.04,82.1,25.68,46.5,89.0,105.36,119.14
2017-02-11,140.48,105.6,93.75,19.02,40.06,84.05,130.24,176.66
2017-02-12,114.63,136.14,130.09,21.16,29.68,56.6,183.84,221.88
2017-02-13,121.43,105.37,125.32,,30.98,54.94,161.61,189.0
2017-02-14,135.65,117.12,154.83,,34.94,45.2,138.8,151.25
2017-02-15,161.75,115.26,126.53,,40.41,63.51,140.0,168.44
2017-02-16,131.51,115.74,132.4,,34.8,63.42,191.34,203.44
2017-02-17,120.62,114.24,100.68,,47.98,77.03,230.04,256.9
2017-02-18,116.95,95.46,108.48,,47.56,71.15,226.67,220.8025
2017-02-19,137.99,85.3,114.88,,41.4,71.72,184.29,184.705
2017-02-20,159.45,88.78,122.52,,53.85,50.86,115.03,148.6075
2017-02-21,110.44,103.82,117.96,,52.93,51.46,145.94,112.51
2017-02-22,94.87,104.56,93.29,26.87,46.41,56.59,110.18,94.86
2017-02-23,76.01,100.88,105.41,33.66,54.51,42.42,105.77,81.02
2017-02-24,73.65,92.51,93.6,39.2,46.26,45.27,81.2,81.29
2017-02-25,71.29,86.39,81.78999999999999,36.81,42.5,37.91,89.64,88.1
2017-02-26,68.93,96.54,69.98,33.5,37.81,44.1,88.14,101.48
2017-02-27,95.35,96.55,92.45,30.15,44.96,59.53,94.87,96.86
2017-02-28,162.23,138.96,168.28,30.48,35.37,65.96,113.92,119.99
2017-03-01,87.34,123.27,138.0,33.95,47.04,82.44,138.51,158.0
