Date,BR007,DL002,DL019,DL021,DL028,DL033,KA003,MH005,TG005,TN004,UP012,UP014
2016-08-01,0.15,4.08,,2.0025,0.31,9.25,,,0.1,,0.45,0.38
2016-08-02,0.16,5.97,,2.19,0.35,16.02,,,0.08,,0.64,0.43
2016-08-03,0.14,4.63,,1.09,0.33,6.9,,,0.08,1.11,0.29,0.38
2016-08-04,0.13,5.06,,1.47,0.35,4.05,,,0.08,1.19,0.15,0.44
2016-08-05,0.14,4.11,,2.79,0.3,1.2,,,0.09,1.19,0.1,0.53
2016-08-06,0.14,4.97,,1.48,0.42,1.26,,,0.08,1.15,0.04,0.14
2016-08-07,0.11,3.74,,2.14,0.25,1.07,,,0.08,1.44,0.0,0.0
2016-08-08,0.12,3.4,,2.2,0.3,1.3,,,0.09,0.7,0.0,0.0
2016-08-09,0.16,2.62,,2.28,0.42,1.2,,,0.1,0.76,0.0,0.0
2016-08-10,0.16,3.23,,1.85,0.35,1.61,0.0,,0.07,0.71,0.0,0.0
2016-08-11,0.13,3.13,,1.89,0.33,0.93,0.43,,0.09,0.44,0.5,0.31
2016-08-12,0.22,4.33,,17.04,0.76,1.4,1.44,,0.09,0.26,0.47,0.52
2016-08-13,0.15,7.41,,7.28,0.75,1.62,1.29,,,0.77,0.37,0.35
2016-08-14,0.13,8.8,,6.3533333333333335,0.48,1.22,4.29,,,30.73,0.71,0.45
2016-08-15,0.12,5.2,,5.426666666666667,0.44,0.89,,,,0.07,2.38,0.27
2016-08-16,0.12,2.37,,4.5,0.56,0.99,,,,0.2,0.05,0.3
2016-08-17,0.17,3.98,,6.4,0.38,1.09,,,,0.15,0.5225,0.45
2016-08-18,0.12,6.48,,5.22,0.42,1.1,,,,0.16,0.995,0.38
2016-08-19,0.11,7.29,,5.91,0.38,1.21,,,,0.04,1.4674999999999998,0.3
2016-08-20,0.13,3.28,,3.3,0.27,1.29,,,,0.06,1.94,0.49
2016-08-21,0.09,2.27,,2.58,0.15,1.25,,,,0.08,0.22,0.39
2016-08-22,0.11,3.2,,2.53,0.21,2.4,,,,0.1,0.13,0.32
2016-08-23,0.14,3.64,,5.17,0.28,12.86,,,,0.08,0.08,0.23
2016-08-24,0.13,2.39,,3.19,0.26,11.44,,,,0.06,0.1,0.79
2016-08-25,0.17,8.73,,2.6,0.67,22.21,,,,0.16,0.36,0.64
2016-08-26,0.13,9.41,,2.99,0.54,18.07,,,,0.14,0.71,0.65
2016-08-27,0.17,6.720000000000001,,2.71,,19.16,,,,0.13,1.99,0.44
2016-08-28,0.1,4.03,,4.64,,12.08,,,,0.12,,0.48
2016-08-29,0.16,6.23,,5.91,,12.36,1.94,,,0.11,,0.54
2016-08-30,0.15,6.9,,3.63,,9.17,6.319999999999999,,,0.1,,0.46
2016-08-31,0.14,5.07,,3.59,0.44,4.73,10.7,,,0.12,,0.37
2016-09-01,0.08,7.33,,3.14,0.64,3.94,,,,0.11,,0.51
2016-09-02,0.12,7.32,,3.03,0.59,3.6575,,,,0.13,,0.51
2016-09-03,0.11,6.0,,3.78,1.09,3.375,,,,0.14,,0.76
2016-09-04,0.12,4.64,,2.56,0.31,3.0925,,,,0.16,,0.47
2016-09-05,0.2,3.28,,1.68,0.55,2.81,,,,0.14,,0.63
2016-09-06,0.19,4.9,,2.143333333333333,1.38,2.75,,,,0.14,,0.54
2016-09-07,0.2,5.7,,2.6066666666666665,0.99,3.48,,,,0.09,,0.6
2016-09-08,0.21,5.86,,3.07,0.63,3.49,,,,0.07,,0.58
2016-09-09,0.15,7.68,,1.57,0.91,3.87,0.9,,,0.1,,0.56
2016-09-10,0.19,7.43,,2.04,0.77,3.44,0.95,,,2.39,,0.62
2016-09-11,0.14,6.8,,1.95,0.43,2.63,0.47,,,0.11,,0.44
2016-09-12,0.15,5.78,,1.98,0.3,2.65,0.99,,,0.13,0.16,0.36
2016-09-13,0.15,7.87,,2.81,0.34,3.84,0.77,,,0.12,0.355,0.44
2016-09-14,0.14,4.51,,3.55,0.25,4.64,0.59,,,0.14,0.55,0.34
2016-09-15,0.12,6.08,,4.12,0.36,6.12,0.56,,,5.34,0.51,0.44
2016-09-16,0.19,7.16,,3.64,0.32,3.87,0.34,,,0.78,0.26,0.44
2016-09-17,0.2,6.88,,4.02,0.34,0.33,0.67,,,1.21,0.2,0.34
2016-09-18,0.15,6.17,,3.34,0.34,2.92,0.81,,,0.03,0.46,0.75
2016-09-19,0.13,4.61,,2.76,0.38,2.86,0.82,,,0.78,0.72,0.53
2016-09-20,0.17,0.0,,,0.49,3.0,0.81,,,1.51,0.98,0.35
2016-09-21,0.14,0.0,,,0.52,2.22,1.0,,,1.84,0.16,0.11
2016-09-22,0.15,2.13,,,0.25,0.69,1.96,,,1.21,0.12,0.1
2016-09-23,0.12,3.73,,,0.32,0.94,5.2,,,0.79,0.17,0.29
2016-09-24,0.15,4.02,,,0.46,1.09,0.5,,,0.0,0.12,0.35
2016-09-25,0.09,3.43,,,0.49,0.93,0.44,,,0.0,0.08,0.35
2016-09-26,0.21,6.0,0.0,,0.43,0.98,0.66,,,0.0,0.09,0.35
2016-09-27,0.17,4.15,0.0,,0.27,0.67,0.68,,,0.0,0.41,0.51
2016-09-28,0.15,5.36,0.0,,0.45,0.89,0.89,,,0.0,0.48,0.61
2016-09-29,0.16,4.41,0.0,,0.4,0.83,0.66,,,0.0,0.13,0.41
2016-09-30,0.14,3.85,0.0,,0.35,0.95,0.4,,,0.0,0.18,0.69
2016-10-01,0.18,6.71,0.0,,0.52,1.1,,,,0.0,0.15,0.65
2016-10-02,0.17,4.35,0.0,,0.36,0.89,,,,0.0,0.18,0.71
2016-10-03,0.17,2.79,0.0,,0.44,2.6,,,,0.0,0.23,0.66
2016-10-04,0.2,6.43,0.0,,0.66,5.4,,,,0.0,0.23,0.8
2016-10-05,0.19,10.48,0.0,,0.83,8.2,,,,0.0,0.4,0.97
2016-10-06,0.2,8.27,0.0,,0.89,8.17,,,,0.0,0.22,0.48
2016-10-07,0.18,5.54,0.0,,0.48,5.4,,,,0.0,0.26,0.79
2016-10-08,0.14,7.59,0.0,,0.51,4.37,0.33,,,0.0,0.47,0.58
2016-10-09,0.165,7.91,0.0,,0.65,3.34,0.33,,,0.0,0.32,0.56
2016-10-10,0.19,9.33,0.0,,0.89,2.31,0.32,,,0.0,0.51,0.31
2016-10-11,0.12,6.88,0.0,,1.04,2.56,0.36,,,0.0,0.23,1.28
2016-10-12,0.13,8.98,0.0,,0.78,2.81,0.6,,,0.0,0.26,1.72
2016-10-13,0.11,8.92,0.0,,0.63,2.21,0.38,,,0.0,0.37,1.69
2016-10-14,0.13,10.61,0.0,,0.72,4.3,,,,0.0,0.21,1.8
2016-10-15,0.15,,0.0,,0.79,8.03,,,,0.0,1.97,2.33
2016-10-16,0.14,,0.0,,0.62,5.33,,,,0.0,2.17,2.55
2016-10-17,0.13,,0.0,,0.89,7.67,,,,0.0,0.64,2.37
2016-10-18,0.23,,0.0,,0.85,7.3,,,,0.0,0.28,2.14
2016-10-19,0.18,,0.0,,0.83,4.83,1.57,,,0.0,0.98,1.9
2016-10-20,0.15,,0.0,,2.33,5.98,2.63,,,0.0,0.7,1.71
2016-10-21,0.14,4.23,0.0,,1.665,15.88,2.87,,,0.0,0.82,1.44
2016-10-22,0.15,,0.0,,1.0,12.9,3.28,,,0.0,0.62,1.48
2016-10-23,0.14,,0.0,,0.86,6.73,3.12,,,0.0,0.28,1.65
2016-10-24,0.17,,0.0,,0.92,5.33,1.38,,,0.0,0.19,2.03
2016-10-25,0.21,,0.0,,1.17,10.39,1.25,,,0.0,0.79,1.93
2016-10-26,0.19,26.37,0.0,,1.54,17.64,1.07,,,0.0,0.98,1.52
2016-10-27,0.23,30.14,0.0,,1.46,15.32,1.01,,,0.0,0.62,1.84
2016-10-28,0.22,28.89,0.0,,4.24,12.8,0.65,,,0.0,0.13,1.07
2016-10-29,0.25,33.55,0.0,,5.18,16.07,1.07,,,0.0,4.29,0.83
2016-10-30,0.23,26.59,0.0,,2.68,12.42,1.77,,,0.0,1.82,0.43
2016-10-31,0.22,23.68,0.0,,1.97,9.64,0.47,,,0.0,2.32,1.26
2016-11-01,0.18,29.48,0.0,,1.57,7.31,0.47,,,0.0,2.14,1.28
2016-11-02,0.19,32.47,0.0,,3.39,11.39,0.93,,,0.0,2.24,1.21
2016-11-03,0.22,36.0,0.0,,5.83,7.6,0.69,,,0.0,2.24,1.2
2016-11-04,0.24,29.86,0.0,5.59,4.29,2.82,1.81,,,0.0,2.39,1.23
2016-11-05,0.22,16.28,0.0,7.01,0.0,11.36,2.3,,,0.0,2.97,1.22
2016-11-06,0.13,27.26,0.0,10.67,0.0,19.9,1.9,,,0.0,2.65,1.46
2016-11-07,0.16,21.28,0.0,12.08,0.0,8.55,1.63,,,0.0,2.31,2.55
2016-11-08,0.21,13.72,0.0,6.58,0.0,5.11,1.28,,,0.0,2.4,3.19
2016-11-09,0.17,17.09,0.0,5.54,0.0,3.6,1.16,,,0.0,2.62,2.97
2016-11-10,0.25,17.14,0.0,1.97,0.0,0.0,1.44,,,0.0,5.75,2.72
2016-11-11,0.19,20.77,0.0,2.68,0.0,0.0,1.39,,,0.0,3.63,2.65
2016-11-12,0.21,11.81,0.0,4.21,0.0,0.0,1.02,,,0.0,2.01,2.62
2016-11-13,0.2,11.01,0.0,4.2,0.0,0.0,0.75,,,0.0,2.0,2.56
2016-11-14,0.21,11.68,0.0,4.19,0.0,0.0,0.62,,,0.0,2.0,2.53
2016-11-15,0.19,13.91,0.0,5.18,0.0,0.0,0.79,,,0.0,2.0,2.57
2016-11-16,0.2,13.14,0.0,8.82,0.0,0.0,0.78,,,0.0,1.48,2.37
2016-11-17,0.22,9.79,0.0,8.32,0.0,0.0,0.67,,,0.0,0.0,2.42
2016-11-18,0.24,12.12,0.0,7.88,0.0,0.0,0.8,,,0.0,2.0,2.0
2016-11-19,0.24,15.21,0.0,10.77,0.0,0.0,1.11,,,0.0,2.64,2.38
2016-11-20,0.24,18.62,0.0,7.36,0.0,0.0,1.09,,,0.0,15.41,3.16
2016-11-21,0.26,17.39,0.0,10.4,0.0,0.0,1.09,,,0.0,16.19,2.98
2016-11-22,0.23,18.53,0.0,4.89,0.0,0.0,1.97,,,0.0,4.59,3.02
2016-11-23,0.25,13.07,0.0,6.27,0.0,0.0,3.07,,,0.0,1.55,2.81
2016-11-24,0.26,14.46,0.0,7.07,0.0,0.0,6.35,,,0.37,5.56,2.88
2016-11-25,0.27,7.34,0.0,3.43,0.0,0.0,5.39,,,0.37,4.02,2.85
2016-11-26,0.3,8.52,0.0,3.07,0.0,0.0,7.38,,,0.0,7.02,2.86
2016-11-27,0.4,8.61,0.0,2.51,0.0,0.0,8.44,,,0.0,6.66,2.91
2016-11-28,0.31,11.59,0.0,4.7,0.0,0.0,8.92,,0.0,0.0,7.94,2.78
2016-11-29,0.39,21.8,0.0,8.93,0.0,0.0,11.69,,0.01,0.0,12.59,2.95
2016-11-30,0.34,14.26,0.0,5.53,0.0,0.0,8.45,,0.0,0.0,10.95,2.81
2016-12-01,0.28,19.85,0.0,6.59,0.0,0.0,6.72,,0.0,0.0,8.09,2.82
2016-12-02,0.31,20.11,0.0,12.86,0.0,0.0,3.61,,0.0,0.0,5.72,2.8
2016-12-03,0.26,19.35,0.0,10.14,0.0,0.0,2.54,,0.0,0.0,5.98,2.79
2016-12-04,0.18,20.43,0.0,7.59,0.0,0.0,2.4,,0.0,0.0,5.3,2.84
2016-12-05,0.26,16.44,0.0,7.03,0.0,0.0,2.5,,0.0,0.0,6.21,2.89
2016-12-06,0.28,29.67,0.0,8.15,0.0,0.0,3.56,,0.0,0.0,3.96,2.93
2016-12-07,0.25,25.66,0.0,9.66,0.0,0.0,4.71,,0.0,0.0,5.26,2.72
2016-12-08,0.23,23.71,0.0,4.84,0.0,0.0,3.78,,0.0,0.0,6.25,2.66
2016-12-09,0.18,22.36,0.0,6.06,0.0,0.0,3.79,,0.0,0.0,7.22,3.03
2016-12-10,0.2,13.76,0.0,3.84,0.0,0.0,5.57,,0.0,0.0,8.31,3.03
2016-12-11,0.19,14.52,0.0,8.84,0.0,0.0,4.45,,0.0,0.0,5.68,2.84
2016-12-12,0.23,19.23,0.0,11.34,0.0,0.0,1.85,,0.0,0.0,5.59,2.78
2016-12-13,0.18,15.83,0.0,9.29,0.0,0.0,1.23,,0.0,,7.39,2.72
2016-12-14,0.31,15.58,0.0,6.94,0.0,0.0,1.8,,0.0,,3.67,2.89
2016-12-15,0.29,14.8,0.0,9.4,0.0,0.0,1.86,,0.0,,3.53,2.8
2016-12-16,0.3,22.66,0.0,8.01,0.0,0.0,2.58,,0.0,,5.87,2.84
2016-12-17,0.34,16.63,0.0,10.11,0.0,0.0,2.78,,0.0,,4.08,2.97
2016-12-18,0.35,14.4,0.0,2.35,0.0,0.0,2.87,,0.0,,2.93,2.98
2016-12-19,0.22,15.24,0.0,2.68,0.0,0.0,2.82,,0.0,,3.1,2.92
2016-12-20,0.28,7.75,0.0,1.27,0.0,0.0,2.96,,0.0,0.0,3.97,3.57
2016-12-21,0.38,8.15,0.0,0.97,0.0,0.0,3.26,,0.0,0.0,2.38,4.64
2016-12-22,0.4,12.34,0.0,1.32,0.0,0.0,4.78,,0.0,0.0,4.79,8.05
2016-12-23,0.32,19.42,0.0,3.12,0.0,0.0,9.07,,0.0,0.0,7.61,6.05
2016-12-24,0.42,19.52,0.0,3.19,0.0,0.0,7.52,,0.0,0.0,8.3,6.19
2016-12-25,0.38,9.15,0.0,0.63,0.0,0.0,3.93,,0.0,0.0,11.29,6.75
2016-12-26,0.29,10.94,0.0,0.63,0.0,0.0,3.63,,0.0,0.0,5.25,7.31
2016-12-27,0.2,14.15,0.0,,0.0,0.0,3.94,,0.0,0.0,7.4,6.23
2016-12-28,0.2,17.59,0.0,,0.0,0.0,3.16,,0.0,0.0,6.11,5.91
2016-12-29,0.26,14.49,0.0,,0.0,0.0,3.026666666666667,,0.0,0.0,4.06,4.49
2016-12-30,0.26,11.79,0.0,,0.0,0.0,2.893333333333333,,0.0,0.0,6.05,4.88
2016-12-31,0.25,12.05,0.0,,0.0,0.0,2.76,,0.0,0.0,4.926666666666667,2.82
2017-01-01,0.18,12.38,0.0,,0.0,0.0,3.65,,0.0,0.0,3.8033333333333337,2.02
2017-01-02,0.38,18.69,0.0,,0.0,0.0,2.35,,0.0,0.0,2.68,2.0
2017-01-03,0.25,22.67,0.0,,0.0,0.0,4.07,,0.0,0.0,2.2,2.0
2017-01-04,0.18,21.89,0.0,,0.0,0.0,4.02,,0.0,0.0,6.1,2.0
2017-01-05,0.21,12.9,0.0,,0.0,0.0,3.12,,0.0,0.0,7.49,3.9
2017-01-06,0.24,8.5,0.0,,0.0,0.0,3.62,,0.0,0.0,5.32,4.62
2017-01-07,0.23,6.38,0.0,,0.0,0.0,3.83,,0.0,0.0,3.77,3.78
2017-01-08,0.25,6.87,0.0,,0.0,0.0,2.71,,0.0,0.0,3.32,4.41
2017-01-09,0.3,8.62,0.0,5.17,0.0,0.0,6.53,,0.0,0.0,2.81,3.96
2017-01-10,0.22,6.42,0.0,2.7,0.0,0.0,4.82,,0.0,0.0,0.75,3.02
2017-01-11,0.14,8.75,0.0,3.61,0.0,0.0,4.81,,0.0,0.0,0.0,3.19
2017-01-12,0.17,13.69,0.0,4.67,0.0,0.0,3.02,,0.0,0.0,0.0,3.54
2017-01-13,0.2,12.77,0.0,5.02,0.0,0.0,2.17,,0.0,0.0,0.0,4.18
2017-01-14,0.17,11.645,0.0,5.84,0.0,0.0,1.76,,0.0,0.0,0.0,4.59
2017-01-15,0.22,10.52,0.0,3.28,0.0,0.0,1.86,,0.0,0.0,0.0,5.0
2017-01-16,0.24,7.95,0.0,1.8,0.0,0.0,2.18,0.0,0.0,0.0,0.0,6.34
2017-01-17,0.26,8.16,0.0,2.02,0.0,0.0,,0.0,0.0,0.0,0.0,3.51
2017-01-18,0.25,20.24,0.0,3.16,0.0,0.0,,0.0,0.0,0.0,0.0,3.67
2017-01-19,0.19,21.18,0.0,1.43,0.0,0.0,,0.0,0.0,0.0,0.0,4.42
2017-01-20,0.15,16.16,0.0,2.08,0.0,0.0,,0.0,0.0,0.0,0.0,3.18
2017-01-21,0.13,15.203333333333331,0.0,3.14,0.0,0.0,,0.0,0.0,0.0,0.0,3.56
2017-01-22,0.16,14.246666666666666,0.0,3.72,0.0,0.0,,0.0,0.0,0.0,0.0,3.35
2017-01-23,0.18,13.29,0.0,3.29,0.0,0.0,,0.0,0.0,0.0,0.0,3.93
2017-01-24,0.2,16.93,0.0,3.53,0.0,0.0,2.05,0.0,0.0,0.0,0.0,4.24
2017-01-25,0.26,15.29,0.0,4.28,0.0,0.0,2.57,0.0,0.0,0.0,0.0,5.9
2017-01-26,0.28,9.33,0.0,1.19,0.0,0.0,1.7,0.0,0.0,0.0,0.0,3.48
2017-01-27,0.2,5.85,0.0,0.87,0.0,0.0,2.07,0.0,0.0,0.0,0.0,3.34
2017-01-28,0.1,10.8,0.0,1.54,0.0,0.0,1.66,0.0,0.0,0.0,0.0,2.69
2017-01-29,0.12,7.78,0.0,3.02,0.0,0.0,1.27,0.0,0.0,0.0,0.0,2.51
2017-01-30,0.17,13.06,0.0,7.34,0.0,0.0,1.73,0.0,0.0,0.0,1.06,3.39
2017-01-31,0.16,11.54,0.0,14.84,0.0,0.0,1.45,0.0,0.0,0.0,4.99,4.03
2017-02-01,0.16,8.76,0.0,2.9,0.0,0.0,1.53,0.0,0.0,0.0,4.54,4.12
2017-02-02,0.18,18.41,0.0,3.71,0.0,0.0,1.27,0.0,0.0,0.0,4.0,4.83
2017-02-03,0.18,11.82,0.0,3.39,0.0,0.0,2.59,0.0,0.0,0.0,4.01,4.31
2017-02-04,0.26,7.26,0.0,2.07,0.0,0.0,2.04,0.0,0.0,0.0,4.0,4.4
2017-02-05,0.29,4.61,0.0,1.02,0.0,0.0,2.48,0.0,0.0,0.0,4.03,3.31
2017-02-06,0.28,8.55,0.0,1.33,0.0,0.0,3.02,0.0,0.0,0.0,3.99,3.01
2017-02-07,0.12,4.14,0.0,1.24,0.0,0.0,4.88,0.0,0.0,0.0,2.85,2.26
2017-02-08,0.09,7.11,0.0,1.77,0.0,0.0,4.01,0.0,0.0,0.0,0.0,3.66
2017-02-09,0.12,6.19,0.0,1.57,0.0,0.0,3.56,0.0,0.0,0.0,0.0,2.91
2017-02-10,,5.72,0.0,1.48,0.0,0.0,3.61,0.0,0.0,0.0,0.0,2.81
2017-02-11,,7.31,0.0,1.57,0.0,0.0,2.29,0.0,0.0,0.0,0.0,3.63
2017-02-12,,4.82,0.0,2.83,0.0,0.0,3.81,0.0,0.0,0.0,0.0,3.77
2017-02-13,,7.18,0.0,1.81,0.0,0.0,,0.0,0.0,0.0,0.0,3.45
2017-02-14,,10.28,0.0,2.04,0.0,0.0,,0.0,0.0,0.0,0.0,3.08
2017-02-15,,13.87,0.0,1.76,0.0,0.0,,0.0,0.0,0.0,0.0,3.32
2017-02-16,,8.1,0.0,1.86,0.0,0.0,,0.0,0.0,0.0,0.0,3.95
2017-02-17,,7.47,0.0,1.71,0.0,0.0,,0.0,0.0,0.0,0.0,3.54
2017-02-18,,9.41,0.0,1.82,0.0,0.0,,0.0,0.0,0.0,0.0,3.3375
2017-02-19,,9.48,0.0,1.09,0.0,0.0,,0.0,0.0,0.0,0.0,3.135
2017-02-20,,10.27,0.0,1.09,0.0,0.0,,0.0,0.0,0.0,0.0,2.9325
2017-02-21,,7.73,0.0,1.76,0.0,0.0,,0.0,0.0,0.0,0.0,2.73
2017-02-22,,6.1,0.0,2.14,0.0,0.0,4.17,0.0,0.0,0.0,0.0,2.9
2017-02-23,0.1,5.99,0.0,1.49,0.0,0.0,5.63,0.0,0.0,0.0,0.0,2.58
2017-02-24,0.06,5.91,0.0,0.98,0.0,0.0,3.49,0.0,0.0,0.0,0.0,2.59
2017-02-25,0.07,5.83,0.0,1.17,0.0,0.0,3.33,0.0,0.0,0.0,0.0,2.79
2017-02-26,0.08,5.75,0.0,1.67,0.0,0.0,1.69,0.0,0.0,0.0,,2.68
2017-02-27,0.09,7.38,0.0,1.9,0.0,0.0,1.71,0.0,0.0,0.0,,3.06
2017-02-28,0.1,11.33,0.0,4.37,0.0,0.0,2.18,0.0,0.0,0.0,,2.94
2017-03-01,0.16,9.16,0.0,4.8,0.0,0.0,2.42,0.0,0.0,0.0,,3.15
2017-03-02,0.16,6.17,0.0,2.41,0.0,0.0,4.52,0.0,0.0,0.0,,3.44
2017-03-03,0.13,5.26,0.0,1.52,0.0,0.0,2.34,0.0,0.0,0.0,,2.54
2017-03-04,0.15,7.21,0.0,2.78,0.0,0.0,1.39,0.0,0.0,0.0,0.0,2.59
2017-03-05,0.12,7.52,0.0,1.67,0.0,0.0,1.67,0.0,0.0,0.0,0.0,2.4
2017-03-06,0.12,8.84,0.0,1.78,0.0,0.0,1.52,0.0,0.0,0.0,0.0,2.62
2017-03-07,0.16,9.34,0.0,2.34,0.0,0.0,1.43,0.0,0.0,0.0,0.0,2.93
2017-03-08,0.19,5.3,0.0,1.49,0.0,0.0,2.27,0.0,0.0,0.0,0.0,2.97
2017-03-09,0.25,4.963333333333333,0.0,2.28,0.0,0.0,2.28,0.0,0.0,0.0,0.0,2.75
2017-03-10,0.2,4.626666666666666,0.0,2.02,0.0,0.0,1.71,0.0,0.0,0.0,0.0,2.19
2017-03-11,0.13,4.29,0.0,0.45,0.0,0.0,2.13,0.0,0.0,0.0,0.0,2.29
2017-03-12,0.11,4.33,0.0,0.5875,0.0,0.0,2.31,0.0,0.0,0.0,0.0,2.0
2017-03-13,0.1,4.78,0.0,0.7250000000000001,0.0,0.0,2.08,0.0,0.0,0.0,0.0,2.145
2017-03-14,0.09,6.46,0.0,0.8625,0.0,0.0,1.02,0.0,0.0,0.0,0.0,2.29
2017-03-15,0.11,7.11,0.0,1.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,2.48
2017-03-16,0.13,8.83,0.0,1.19,0.0,0.0,0.97,0.0,0.0,0.0,0.0,2.79
2017-03-17,0.21,7.06,0.0,1.44,0.0,0.0,2.98,0.0,0.0,0.0,0.0,2.67
2017-03-18,0.16,6.76,0.0,0.85,0.0,0.0,1.96,0.0,0.0,0.0,0.0,2.43
2017-03-19,0.15,11.29,0.0,1.53,0.0,0.0,2.21,0.0,0.0,0.0,0.0,2.57
2017-03-20,0.13,7.64,0.0,1.21,0.0,0.0,2.19,0.0,0.0,0.0,,4.12
2017-03-21,0.13,10.07,0.0,1.0,0.0,0.0,1.96,0.0,0.0,0.0,,2.73
2017-03-22,0.15,20.4,0.0,1.33,0.0,0.12,2.42,0.0,0.0,0.0,,3.25
2017-03-23,0.14,11.25,0.0,2.83,0.0,0.0,2.38,0.0,0.0,0.0,,3.03
2017-03-24,0.12,8.14,0.0,2.08,0.0,0.0,2.85,0.0,0.0,0.0,,3.17
2017-03-25,0.19,6.29,0.0,2.72,0.0,0.0,4.72,0.0,0.0,0.0,,2.59
2017-03-26,0.14,5.5,0.0,3.54,0.0,0.0,1.62,0.0,0.0,0.0,,2.68
2017-03-27,0.17,5.67,0.0,3.0,0.0,0.0,2.63,0.0,0.0,0.0,,3.01
2017-03-28,0.14,8.62,0.0,3.69,0.0,0.0,3.39,0.0,0.0,0.0,,3.04
2017-03-29,0.14,9.1,0.0,3.34,0.0,0.0,2.47,0.0,0.0,0.0,,3.18
2017-03-30,0.11,6.47,0.0,2.82,0.0,0.0,2.25,0.0,0.0,0.0,,2.6
2017-03-31,0.09,8.56,0.0,2.45,0.0,0.0,2.96,0.0,0.0,0.0,,2.93
2017-04-01,0.09,9.43,0.0,2.92,0.0,0.0,3.85,0.0,0.0,0.0,,3.81
2017-04-02,0.08,6.39,0.0,2.74,0.0,0.0,1.93,0.0,0.0,0.0,,2.52
2017-04-03,0.11,5.78,0.0,2.64,0.0,0.0,2.01,0.0,0.0,0.0,,2.79
2017-04-04,0.1,6.61,0.0,2.66,0.0,0.0,2.55,0.0,0.0,0.0,,2.79
2017-04-05,0.06,3.76,0.0,2.17,0.0,0.0,1.78,0.0,0.0,0.0,,2.18
2017-04-06,0.1,3.96,0.0,1.77,0.0,0.0,2.09,0.0,0.0,0.0,,2.36
2017-04-07,0.08,7.75,0.0,2.43,0.0,0.0,2.98,0.0,0.0,0.0,,2.28
2017-04-08,0.09,9.89,0.0,2.27,0.0,0.0,3.19,0.0,0.0,0.0,,2.18
2017-04-09,0.1,3.25,0.0,1.53,0.0,0.0,1.78,0.0,0.0,0.0,,3.83
2017-04-10,0.08,4.5,0.0,2.04,0.0,0.0,1.93,0.0,0.0,0.0,,2.5
2017-04-11,0.08,6.13,0.0,2.59,0.0,0.0,2.44,0.0,0.0,0.0,,2.69
2017-04-12,0.13,6.22,0.0,3.0,0.0,0.0,4.11,0.0,0.0,0.0,,3.07
2017-04-13,0.07,14.21,0.0,3.01,0.0,0.0,2.92,0.0,0.0,0.0,,3.38
2017-04-14,0.035,14.81,0.0,3.01,0.0,0.0,3.62,0.0,0.0,0.0,,2.36
2017-04-15,0.0,12.0,0.0,3.0,0.0,0.0,2.4,0.0,0.0,0.0,,2.31
2017-04-16,0.0,11.01,0.0,2.99,0.0,0.0,2.64,0.0,0.0,0.0,,2.26
2017-04-17,0.0,7.7,0.0,2.98,0.0,0.0,1.32,0.0,0.0,0.0,,2.21
2017-04-18,,11.42,0.0,2.48,0.0,0.0,2.24,0.0,0.0,0.0,,2.33
2017-04-19,,14.61,0.0,1.98,0.0,0.0,1.38,0.0,0.0,0.0,,2.34
2017-04-20,,13.34,0.0,1.48,0.0,0.0,2.53,0.0,0.0,0.0,,2.29
2017-04-21,,4.79,0.0,1.5,,0.0,1.38,0.0,0.0,0.0,,2.2
2017-04-22,0.0,3.28,0.0,1.5,,0.0,1.19,0.0,0.0,0.0,,2.3
2017-04-23,0.0,1.7700000000000002,0.0,1.5,,0.0,1.51,0.0,0.0,0.0,0.8,2.15
2017-04-24,0.0,0.26,0.0,1.5,,0.0,1.86,0.0,0.0,0.0,0.83,2.51
2017-04-25,0.0,0.32,0.0,1.5,,0.0,1.53,0.0,0.0,0.0,0.67,2.06
2017-04-26,,0.34,0.0,1.49,,0.0,1.87,0.0,0.0,0.0,0.82,2.0
2017-04-27,,0.68,0.0,1.5,,0.0,3.71,0.0,0.0,0.0,0.89,2.0
2017-04-28,,0.66,0.0,1.5,,0.0,1.52,0.0,0.0,0.0,0.57,2.0
2017-04-29,,0.94,0.0,1.5,,0.0,1.44,0.0,0.0,0.0,,2.0
2017-04-30,,0.43,0.0,1.5,,0.0,1.62,0.0,0.0,0.0,,2.0
2017-05-01,,0.63,0.0,1.5,,0.0,0.96,0.0,0.0,0.0,,2.0
2017-05-02,,1.61,0.0,1.51,,0.0,0.92,0.0,0.0,0.0,,2.0
2017-05-03,,1.06,0.0,2.4,,0.0,1.255,0.0,0.0,0.0,,2.0
2017-05-04,,0.7,0.0,1.15,,0.0,1.59,0.0,0.0,0.0,,2.0
2017-05-05,,0.86,0.0,3.56,,0.0,2.33,0.0,0.0,0.0,,2.0
2017-05-06,,1.28,0.0,1.17,,0.0,1.54,0.0,0.0,0.0,,2.0
2017-05-07,,1.45,0.0,1.61,,0.0,2.69,0.0,0.0,0.0,,2.0
2017-05-08,,1.05,0.0,2.0500000000000003,,0.0,2.34,0.0,0.0,0.0,1.22,2.0
2017-05-09,,0.48,,2.49,,0.0,1.6,0.0,0.0,0.0,0.85,2.0
2017-05-10,,0.28,,2.5,,0.0,0.75,0.0,0.0,0.0,0.71,2.5
2017-05-11,,0.53,,2.49,,0.0,1.06,0.0,0.0,0.0,0.99,3.0
